,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,minatoaqua chef,7,0,18,164,Camille,9146,13183,9146,41151,7,False,False,16027,15310,TOP,0,1,2,6632,1031,3074,3026,3158,3053,3340,16,11,JUNGLE,3,393,2019,2019,19708,12,0,1,0,0,0,142336,18744,22334,847,tjQXAUNqT7ttHo7UP9jdmE5ipvIPZwndmig6esX-OPIxTXiFjl_qsBBeo2M8yfoSAR1ZaF9jzZMayg,NONE,277,35,148,9,4,12,7,14,52,TOP,25,34800,0,44156,15574,0,228,196,238,44126,14037,2113,3,3,9,0,18,False
1,BanAnnal ,7,0,15,24,Jax,3462,7386,3462,22709,11,False,False,11218,11133,MIDDLE,1,1,2,3078,3053,3047,3071,0,0,3340,22,7,MIDDLE,3,399,21031,3880,18127,7,0,1,0,0,0,82517,11972,13629,3459,WflUOA9yWKIaRjP7S3Y8hvuNNIzOKPfF5UiV5KCzSh1enKn8H9yKVysBTPia2n3v_xRnDp3XwbVt9g,SOLO,65,103,71,11,1,12,2,4,205,MIDDLE,18,15852,0,32563,3946,0,148,150,346,7047,0,806,1,2,9,0,16,False
2,JUNKYINTHETRUNKY,4,0,14,11,MasterYi,1437,14262,1437,13864,11,False,False,12133,12000,JUNGLE,0,0,2,6672,3124,3006,3091,1036,1037,3364,27,9,JUNGLE,2,516,9000,207,9585,128,0,1,0,0,0,130512,10502,19506,4903,03HJ5bbCNomcriNyYHzLx2yX819oJ-33jF3Hmv37hPLtw7CC7viDhOroRvBT3XccNo8jb4ZtAOXByg,NONE,74,1,43,11,3,4,16,11,35,JUNGLE,2,16463,0,29908,8016,0,27,118,365,27786,5753,817,0,1,9,0,13,False
3,IlIllIIIlIlIl,9,0,16,429,Kalista,2882,6154,2882,15801,11,True,True,16250,14200,BOTTOM,0,0,2,1053,3006,6673,3085,3153,3033,3363,23,11,BOTTOM,3,255,2046,1384,14054,36,0,1,0,0,0,216591,22126,17583,1109,5Xq1C4Tcc3VRJORnkqLw3tYvrUXuzXmbDDl77UeZ2ai9lGfpNKyHzeagsn2OPZsrJD_XgU3Yy8vx6Q,CARRY,91,1,84,4,6,7,5,4,42,BOTTOM,13,23999,0,33433,7604,822,216,259,329,4691,488,1796,1,1,9,0,24,False
4,Ðefeat II,18,0,14,412,Thresh,925,1754,925,21383,11,False,False,8733,7825,UTILITY,0,0,2,3190,2031,3050,3117,3857,3067,3364,22,0,BOTTOM,0,317,16001,6944,16402,0,0,1,0,0,0,9973,1468,11522,4241,77QcqdAISQCu6vGzOyyPXPWNtkvRXrL7p6KgzMYJU0jPO4QepJ_PHqtxcjqcmSgJTjy1F5yIyaJOzg,SUPPORT,31,25,23,7,5,14,5,4,184,UTILITY,32,8726,2460,28393,3412,748,38,206,263,5356,314,468,0,2,9,0,66,False
5,RëdVelvet Irene,6,0,16,75,Nasus,10104,12122,10104,35148,6,False,False,11188,10150,TOP,1,1,1,3047,3110,3075,6632,2003,0,3340,25,5,MIDDLE,2,667,20955,3594,4367,16,0,0,1,0,0,105669,8122,19717,3798,Z5nfLXEo_uwa0RhScOO0HZMRBBEFQxHhhblA_yU1r1Q_MaFVXYA2Gob9PaIutYwDp8rcSu7jTHXQbg,SUPPORT,182,23,28,7,3,4,5,6,107,TOP,16,11716,0,31235,4513,0,127,281,177,2260,0,7150,3,3,6,0,13,True
6,Cloud Baby,14,0,17,421,RekSai,3603,32111,3603,21729,8,False,False,15540,13685,JUNGLE,1,1,1,2420,6693,3047,3814,6609,6695,3364,21,12,JUNGLE,5,765,6785,0,4007,144,0,0,0,0,0,161694,23340,22260,4333,OyN83Valti5LCGyXAHsQ9-103K9mV8LFZj11jZlrhnevH0GNKe7qwKCrTuI8uivB8ml1C94DFF1zTw,NONE,169,134,111,12,5,4,15,11,187,JUNGLE,22,27092,0,30726,11337,0,48,271,276,29312,3751,4458,1,2,6,0,21,True
7,Berry Bomb,10,0,17,84,Akali,1938,1938,1938,21422,4,False,False,14880,13675,MIDDLE,0,1,1,3157,3152,3020,1082,3165,3135,3364,27,15,MIDDLE,9,763,124981,33732,4131,0,0,0,1,0,0,17992,1827,23735,3587,nQh-BJbsPzB31eUkH5iilxhIM_jmDUWlbFg2Rh8ixMeNnNcCd35OqHK5gR1xzh4yXFqW6UrT01GGPw,CARRY,156,21,66,28,2,14,4,4,290,MIDDLE,3,36222,0,31024,9999,0,165,82,153,5078,662,3158,2,3,6,0,6,True
8,Aidenheat,14,0,16,21,MissFortune,5736,13313,5736,14009,8,False,False,14062,12675,BOTTOM,0,1,1,6671,2031,2420,3072,3031,3006,3340,21,10,BOTTOM,3,460,4390,1921,1898,63,1,0,1,0,0,159045,21367,14626,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,CARRY,82,46,24,6,6,7,5,4,38,BOTTOM,8,23862,0,19555,1685,534,135,160,250,2672,574,3030,2,5,6,0,38,True
9,Mabdulumonda,18,0,16,74,Heimerdinger,3620,7220,3620,8129,12,False,False,13369,12320,UTILITY,0,1,1,6653,3089,3853,3020,3165,1052,3364,33,9,BOTTOM,2,298,93024,36674,2683,0,0,0,1,0,0,2547,432,15955,4903,t4C71wJOE5Q1LqLGNWAVa8oumFt23UAfc-arPsT2QJVqQNjmqIgoq6kJHqyukpe1kRNozBkPnxFuyw,SUPPORT,104,75,35,12,5,4,7,14,50,UTILITY,21,38121,0,21432,80,0,67,114,320,1125,1013,2794,1,4,6,0,64,True
