,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,16OvQ,8,0,15,106,Volibear,71,7166,71,55118,9,False,False,11134,10850,TOP,0,0,3,3742,0,6632,3111,3065,0,3340,21,6,JUNGLE,2,301,55545,6759,19152,8,0,1,0,0,0,80645,18175,32211,4068,SsJrR5mOB6qNFAfkj2bxdyfNv4gXYSSRH4-89xT59OMqdipThNtkOleW2UM8267_KlXvbkcH1PVyoA,NONE,74,112,68,8,4,12,2,4,87,TOP,36,25508,0,52566,10668,0,141,328,314,5835,574,1202,0,0,11,0,19,False
1,Snakemaster39,4,0,14,121,Khazix,0,11116,0,20437,10,False,False,11111,9050,JUNGLE,0,0,3,3111,2031,6691,6609,3134,1028,3363,22,6,JUNGLE,3,243,11483,684,14729,147,0,1,0,0,0,141960,11619,22208,746,bE6ez3EQEyPzp8HcXfPQQVi6ejAm9ExuHwZehSgicJp5fMzCpfQYhenW5uE0Au2eri5XXMTc7Zd9oQ,NONE,170,89,29,18,14,11,3,4,209,JUNGLE,5,13210,0,37490,13968,0,16,241,325,9836,906,552,0,0,11,0,25,False
2,gorilla01,7,0,17,45,Veigar,2777,2826,2777,13442,10,False,False,11834,11300,MIDDLE,0,0,3,1056,3157,6655,3020,3165,1058,3340,19,5,MIDDLE,0,334,168713,14445,17086,0,0,1,0,0,0,8810,390,9340,4570,bl_Tg2Yx2qX2BblGHfDHi9hXsYmCwFCfA1CegW_rpH3_o5EqtzKsnkb1MWHyKvGYx7exLfPC1yRg_Q,SOLO,108,92,21,10,5,4,6,21,304,MIDDLE,13,15086,0,27255,593,0,228,53,321,251,251,828,1,1,11,0,19,False
3,Barrelmountain,9,0,16,29,Twitch,1127,9472,1127,15632,9,False,False,16459,14750,BOTTOM,0,0,3,3157,3089,3158,3115,4633,0,3340,23,17,BOTTOM,4,637,98887,19878,23218,8,0,1,0,0,0,64064,12059,14516,4080,fvCSWurzpFF_2JfrYHr4GQpQ4Av9tzRNhoIpMU8l0AIKKe9iirT954hPRDio1gjpxphhQMapEg5HMg,CARRY,44,70,60,17,4,4,5,7,458,BOTTOM,19,52549,0,38815,10500,609,203,606,244,53426,20612,1080,0,0,11,0,24,False
4,Cottonaut,29,0,16,350,Yuumi,348,1192,348,6051,4,False,False,9630,9060,UTILITY,0,0,3,2065,3011,3853,3222,3114,1052,3364,25,2,BOTTOM,0,740,24941,11505,4537,0,0,1,0,0,0,1332,520,6016,4404,dXM3p7aeBwyxtxcjcqqxvNjjhhQKiIROyUHYL02csth4Bh4_Nb2aF5UtILunYvkJ09YeyRdnMvJN4w,SUPPORT,73,110,91,13,7,3,9,14,261,UTILITY,23,13724,3928,10862,20993,20078,15,51,128,1698,1698,308,0,0,11,0,18,False
5,Cyxie,10,0,16,83,Yorick,13673,19899,13673,34568,7,False,True,13697,12800,TOP,2,2,0,6632,3053,1011,3181,3047,3067,3340,20,5,TOP,2,479,24461,8473,17421,6,1,0,1,0,0,121933,19003,18406,508,Ii4T2VxbphQo7LBrEfGZmiFAtJPAw9KtbYwfghpEN2O8YcO-WRdZj7U_R9fT5jrWzwF0d0eO--WYHg,SOLO,167,25,51,8,4,4,4,12,365,TOP,9,27476,0,44229,9901,0,172,97,295,2512,0,8401,5,5,1,0,22,True
6,Dominante,12,0,17,19,Warwick,1278,27006,1278,44377,6,True,False,16209,15150,JUNGLE,0,0,0,3742,3065,6632,3111,3075,3044,3364,24,19,JUNGLE,8,842,58398,15270,16290,114,0,0,0,0,0,68391,13866,27073,718,rnvdkzxdhGsG79KfoOK4t4GgpZExgvkAJ8Dhxz6TCQ_mPbeU8bhbFFnfhzr54H2fL8Be0freIRrekg,NONE,134,20,84,12,21,11,5,4,155,JUNGLE,45,31741,0,51690,26558,0,18,453,209,16438,2604,8326,1,3,1,0,24,True
7,aidanheat,18,0,17,101,Xerath,3150,3462,3150,6531,8,False,False,13402,12180,MIDDLE,1,1,0,3916,4628,6655,3135,3020,0,3363,27,8,MIDDLE,4,638,131520,31077,7641,1,0,0,1,0,0,8079,672,7170,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,117,58,36,44,6,4,5,12,117,MIDDLE,22,31750,0,16623,905,0,166,158,261,2495,0,1811,1,3,1,0,40,True
8,Aidenheat,2,1,15,21,MissFortune,3117,19693,3117,14482,8,False,False,12003,10075,BOTTOM,0,1,0,6671,1038,3006,3072,0,0,3340,21,7,BOTTOM,5,474,2054,778,9327,70,0,0,0,0,0,143851,13995,9397,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,CARRY,89,51,30,6,6,7,5,4,39,BOTTOM,8,15321,0,21461,3729,656,135,132,146,2420,548,2735,0,1,1,0,30,True
9,Sych0Penguin,17,0,16,63,Brand,2537,22085,2537,6951,7,False,False,12075,10500,UTILITY,0,3,0,3853,3157,3165,6653,3020,2055,3364,28,3,BOTTOM,0,383,108810,20103,5757,16,0,0,1,0,0,9026,850,9725,3478,LXkRTp3P0UKfInYp5lGGorzukAwL6dHgzvzWHbRCMGD8j2_ApKkB50DccM9EJ9HDP-tEluqYTXCI4A,SUPPORT,66,82,58,11,6,14,3,4,179,UTILITY,18,21772,0,18248,3815,0,97,46,147,2879,818,2765,2,3,1,0,67,True
