,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Moondays,4,0,14,122,Darius,4313,6136,4313,25433,9,False,False,11866,12240,TOP,0,0,1,1055,1031,6630,6609,3053,3111,3363,22,5,TOP,2,569,199,199,13340,8,0,1,0,0,0,122114,14855,13136,3616,pWaEiYTsht01VduW8ZTcezu_jZMfIeHWzhDetB4-HejbjSs75P5Hl42IchedE4AxQADI1qadP6plnw,SOLO,65,54,16,10,3,4,1,12,510,TOP,16,18788,0,30972,7538,0,178,69,261,6228,3733,4495,1,3,8,0,29,False
1,ElCalep,9,0,14,106,Volibear,1210,22072,1210,42157,5,False,False,11897,11175,JUNGLE,0,0,1,6632,3053,3748,1001,0,1033,3364,23,6,JUNGLE,3,716,47613,2826,15916,146,0,1,0,0,0,93788,14528,14547,938,1Mq0VD9URUyXUyleKZT7hTLX15IY8noEarbEzcAGVXInFkDjMmdXVTfdh9oHaALf1PWZ8AwGas_AFQ,NONE,65,111,57,9,16,11,3,4,73,JUNGLE,20,18467,0,34898,13305,0,22,339,164,10627,1112,4434,0,1,8,0,29,False
2,im sellin dick,4,0,15,31,Chogath,5139,5222,5139,46563,4,False,False,11886,10625,MIDDLE,0,0,1,4401,6662,3111,1054,3075,1033,3340,20,8,MIDDLE,5,1307,98644,11309,19029,12,0,1,0,0,0,25760,2841,16413,4225,rDNSQLsFIvEO9SW-kJSlZZWCcFn2DAWfWLfLLfmNgfNbGzFBgPm9Az14WvP1YW6bY77TG_9-FQU1DA,SOLO,67,41,59,12,2,12,4,4,257,MIDDLE,71,17140,0,40513,8313,0,160,1417,184,12595,2988,5070,2,4,8,0,19,False
3,weed user,2,0,13,51,Caitlyn,5077,6610,5077,6950,8,False,True,10001,9250,BOTTOM,0,0,1,3031,6672,3006,2055,1036,1036,3364,21,3,BOTTOM,0,577,1199,668,9428,12,0,1,0,0,0,88713,7718,7803,987,4OglLunHBQ1xnUEM_ZGYLq7uPFch7-gbUAYActGzdkd2fNmsU6gdCsg9cWBx0EXRJBeWM3xn8bMBbA,CARRY,46,25,28,9,4,7,4,4,34,BOTTOM,14,8759,0,18087,3421,144,145,86,212,11477,372,855,1,3,8,0,11,False
4,T1 SANDY,11,0,12,89,Leona,107,1104,107,22702,8,False,False,6904,6575,UTILITY,0,0,1,3860,3190,2055,3117,1011,3076,3364,23,1,BOTTOM,0,486,5929,3219,8995,0,0,1,0,0,0,6611,2035,6165,3041,zzi3hPK9MQN1qti1BhXb0GR3S_E9z_oiOERd42rHOf5zQt9hOCTLTjtZ0k5iFWAB7Jf4svmEPAY_uw,SUPPORT,48,24,20,11,4,4,7,14,329,UTILITY,32,6358,2983,17878,933,443,26,55,200,5750,1104,2718,1,2,8,0,40,False
5,SeeJoker,8,0,16,24,Jax,5888,14836,5888,15621,9,False,False,11463,10075,TOP,1,1,0,3047,3153,2033,6632,3123,3044,3340,22,3,TOP,0,329,20258,1728,3726,8,0,0,1,0,0,99560,7868,15982,4073,wqWOKhc3p3eAeOZPQmVrgS9EyL71KPG1jTIsa-2f1bJJVuelGY-NoiIk_r8vX3iVwD9hHWKEV_9mJg,SOLO,41,74,46,6,5,4,4,12,289,TOP,13,9596,0,22149,1910,0,179,95,287,2495,0,2440,2,4,5,0,17,True
6,Camille x Gwen,13,1,16,887,Gwen,7342,34620,7342,34069,3,True,False,16103,13525,JUNGLE,0,0,0,3158,4633,3157,3916,3041,3115,3364,27,16,JUNGLE,9,565,103799,28633,7066,135,1,0,1,0,0,35143,4725,32493,4569,alIc4KzrxCwAr61poxtJDQY5ut7imbcROm2_4xHdWqblqCVgJLPIjx2To9biPcJXmHaBqpCm5hb8ww,NONE,111,31,131,38,21,11,7,6,217,JUNGLE,18,48782,0,43058,20371,0,33,293,99,55231,15423,3499,5,5,5,0,33,True
7,DayumDudeNvrGank,11,0,16,84,Akali,2987,7590,2987,12746,4,False,False,12479,11300,MIDDLE,0,0,0,4636,3157,1054,3020,3165,4630,3363,20,7,MIDDLE,4,834,87313,21947,6916,5,0,0,0,0,0,24446,2184,15328,3838,c7COb_hDjKDXG3kgQX39SQHnSjTTfSK9e0zS-g1Q7rCCs1NfQ6mIX9wMG0M__txzBEwkDkttSrYACA,SOLO,144,16,51,13,5,14,5,4,219,MIDDLE,2,25632,0,23302,2290,0,162,65,123,6617,1500,1057,1,1,5,0,13,True
8,Aidenheat,9,0,14,21,MissFortune,5442,16990,5442,10571,5,False,False,11966,10800,BOTTOM,0,0,0,6671,2031,3072,1038,3006,1037,3340,21,5,BOTTOM,2,651,5507,1470,2618,40,0,0,1,0,0,138004,14928,11084,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,CARRY,84,56,28,7,3,1,3,4,38,BOTTOM,7,16489,0,15616,449,0,172,191,150,10460,90,1913,0,3,5,0,15,True
9,The Scooby Doo,24,0,15,350,Yuumi,1705,2686,1705,1976,2,False,False,9021,7950,UTILITY,0,0,0,3222,3107,3853,6617,0,0,3364,17,3,BOTTOM,2,656,20239,10438,651,0,0,0,1,0,0,1454,584,2114,4903,YgJFgBj1jUdye4U7fv7ZOKRb5naMXa2JAAytG2fB3G3iwVf2YCq91KDWc1AjD0mbBiELDqvguegW-g,SUPPORT,64,93,47,9,4,7,6,3,397,UTILITY,37,11583,4855,3166,15096,14852,7,68,51,560,560,400,0,3,5,0,39,True
