,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Kumathlaid,2,0,14,266,Aatrox,3089,6657,3089,10802,5,False,False,9852,5300,TOP,0,0,0,1054,6630,3111,0,2031,0,3364,16,6,TOP,3,375,0,0,5826,11,1,0,1,0,0,90764,11284,12045,27,akJPjKN4Du-L6Y5soKOS3-D0XqA7b_UG4iykEWbZSNnuR1YocJZDh4wNX37z1-V2-4iD9yojwBcPxQ,SOLO,150,24,88,9,3,4,2,12,35,TOP,11,11284,0,22012,7642,0,153,252,125,5906,0,4140,1,5,2,0,12,True
1,Heâvên,7,0,13,154,Zac,1240,9383,1240,15779,3,False,False,8013,6575,JUNGLE,0,1,0,3068,1011,3111,3076,0,0,3364,12,3,JUNGLE,2,754,69039,4619,2597,87,0,0,1,0,0,18376,859,16673,3175,3a7PuBcGXmGlNMtA5SqbS1OYWcNSZ99Zpmd2yRnOPbO9g23ZLjnSboxO5Fk84w3eLIXACxEeeSw5OQ,NONE,35,125,43,3,15,11,4,3,135,JUNGLE,18,6217,0,21039,21959,165,19,356,74,6975,737,1768,0,4,2,0,9,True
2,Pharmaran,2,0,15,8,Vladimir,7233,9082,7233,8297,3,True,True,12369,11450,MIDDLE,0,1,0,3089,3152,3041,3020,3108,1028,3364,18,13,MIDDLE,7,551,113452,22879,6785,2,0,0,0,0,0,13404,1564,12423,7,1zGY6t1xxXOMq6nLAnERSYzCPu0Ap8gqXVmSVgdlT1WqeKCi_fKUJBjiCWZMqox-BTQqunqsA4KbDA,SOLO,202,15,56,8,5,6,7,14,34,MIDDLE,3,25665,0,21565,19272,0,176,83,96,5878,1222,2356,2,5,2,0,15,True
3,ˆºˆ Çò ˆºˆ,7,0,13,67,Vayne,11010,18918,11010,6815,2,False,False,12584,9875,BOTTOM,1,1,0,1055,6672,3153,3086,3006,1036,3363,22,15,BOTTOM,7,615,463,463,5470,12,0,0,1,0,0,84776,13944,11084,7,1BTTT5t1v7GT7adMnkm_gjzCWgeM4I-iuTX-dXDP3iN7fy6iD-m0ZaFg6opaWp3BKFI4Pt3WnI4XLA,CARRY,106,0,12,6,4,3,4,4,146,BOTTOM,13,19149,0,18043,6464,0,137,71,49,17680,4740,1488,7,7,2,0,20,True
4,MACINTOSH GAMING,10,0,12,54,Malphite,3365,4381,3365,9461,3,False,False,7802,6185,UTILITY,1,1,0,3853,4636,2031,3108,3020,0,3364,19,3,BOTTOM,3,693,26757,11739,3970,0,0,0,1,0,0,6927,911,5723,3542,w8V-jfWUfOnSGodPr4DBfYvXMqgeYA0hoH0m1_SjkjMsb_rPERU3_zt5XMqMjQjJcZ8WBO-bAworBQ,SUPPORT,50,13,23,6,3,4,6,14,34,UTILITY,24,13283,0,10618,1350,0,24,260,28,3982,632,923,0,4,2,0,36,True
5,Best Riven Cn,0,0,14,114,Fiora,7066,7066,7066,21670,9,False,False,12525,11775,TOP,0,0,2,3074,6630,1055,3047,6333,1036,3340,21,8,TOP,4,458,1480,670,10772,4,0,1,0,0,0,101188,15563,16468,4928,LOotOSVzZXxwJ9SBWmQkus5bKtrHILI_maa9rIt81Dnw7jLovF18RXD5czTfXpZzVodCWl_X9qjgyQ,SOLO,114,15,48,10,5,14,4,4,271,TOP,10,22877,0,29976,8762,0,149,64,259,14388,6643,2735,2,2,10,0,7,False
6,Xu Mou Ren C,2,0,12,76,Nidalee,0,22477,0,10900,5,False,False,8915,8865,JUNGLE,0,0,2,2055,4636,3916,3158,3100,1082,3364,18,5,JUNGLE,3,814,95685,12349,9255,116,0,1,0,0,0,14804,2054,15641,29,TG3JEY1BSDZQE6WtxDeOgnUEn_m3h3_PVt0xi66WICBVC0r3kXmYvEBqozjvIuUy6AKWgjQiZ1zPPA,NONE,221,212,134,257,16,11,4,4,38,JUNGLE,8,16450,0,26685,11460,260,31,151,181,22780,2046,1787,0,0,10,0,17,False
7,Scripting Hooker,0,0,6,32,Amumu,0,0,0,2668,5,False,False,4309,2100,MIDDLE,0,0,2,1056,3802,0,1001,0,0,3340,8,1,BOTTOM,0,168,12012,1926,3627,0,0,1,0,0,0,3067,367,2194,4618,SCWMRkEjI5icmsp3r597ZuCcoS8W0qTSHro8mgL4cr9Zzt-8VVlEz6SnqToA_vKvWa3XwtALMFSh2Q,DUO,12,12,23,1,2,14,1,4,41,MIDDLE,4,2721,0,6254,98,0,36,6,64,2098,427,432,0,0,10,0,1,False
8,Aidenheat,5,0,12,51,Caitlyn,0,0,0,4778,6,False,False,6761,6600,BOTTOM,0,0,2,6671,2031,3006,1055,2015,1018,3340,16,2,BOTTOM,0,694,943,580,6796,6,0,1,0,0,0,57380,6834,5811,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,DUO,48,20,14,5,3,7,3,4,38,BOTTOM,3,7780,0,14230,2185,195,107,33,196,2750,365,1622,0,0,10,0,14,False
9,ckljhhsd,3,0,9,17,Teemo,119,119,119,5238,15,False,False,5212,5025,UTILITY,0,0,2,3853,3020,6653,0,2055,0,3364,15,0,BOTTOM,0,205,20845,8871,10949,0,0,1,0,0,0,3613,816,8099,3544,2vdNsAZT0vwq1Ma5G97hyuD2dv50ctM-7ldHvpg-c6qcQB1H5bcCa8QZ4nc0wvog7XteinfutppUhw,SUPPORT,33,40,0,20,4,4,4,14,31,UTILITY,29,10543,0,19802,0,0,10,252,272,855,855,753,0,0,10,0,19,False
