,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,sewerurchin32,16,0,18,516,Ornn,6758,7337,6758,74776,10,False,False,12983,12450,TOP,0,0,3,7004,3105,3001,1029,3075,3047,3340,29,4,JUNGLE,0,403,72672,18210,12022,5,0,0,0,0,0,92876,9927,29967,4412,VIBHABMQYnchV3VUtZVuGD-OZSzw3XvLNyyQNCfXfZRLM3_11f4WhBXXYASrPcY0Nxx-YR3xJsUVNQ,NONE,117,103,45,20,3,12,7,4,312,TOP,67,28671,0,43977,4117,0,196,764,375,533,533,1987,2,5,9,0,19,True
1,RoastBeefa,8,0,18,11,MasterYi,2411,28423,2411,28530,8,False,False,20054,17075,JUNGLE,0,1,3,7002,3031,3026,6676,3047,3036,3364,20,20,JUNGLE,8,618,6006,0,14212,140,0,0,1,0,1,234664,28680,24865,3866,lO2yFsq_zXZ25x_vD9UEECSu-WU4t3yPAeYqDysn6i0I5iqoMi-EOX7jJCVs28P1Q9GmGTGe7K8H0A,NONE,89,16,51,13,5,14,20,11,92,JUNGLE,4,37782,0,40800,21093,0,90,70,264,34516,9102,1722,1,4,9,0,30,True
2,aidanheat,16,0,18,101,Xerath,4545,6564,4545,5331,7,False,False,14355,12770,MIDDLE,0,0,3,3916,7013,3020,4628,3135,1052,3363,36,5,MIDDLE,5,1116,198263,32653,5386,4,0,0,1,0,1,9417,591,7630,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,151,68,26,54,3,4,5,12,117,MIDDLE,21,33269,0,14272,215,0,232,239,166,408,24,1256,2,4,9,0,32,True
3,Aidenheat,15,0,18,21,MissFortune,5204,15465,5204,23784,6,False,False,18962,15250,BOTTOM,0,0,3,7006,3026,3031,3072,3006,1036,3340,22,9,BOTTOM,3,578,6055,2326,9981,87,1,0,1,1,0,244022,22664,10885,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,CARRY,94,53,31,8,4,7,5,4,38,BOTTOM,12,26044,0,22139,2126,231,211,179,193,2377,1053,1272,3,3,9,0,42,True
4,LoRdLeY,7,0,15,555,Pyke,4302,4426,4302,22249,11,True,False,13178,11325,UTILITY,1,1,3,3857,2031,3142,7002,3026,3111,3364,22,8,BOTTOM,4,548,133,133,15137,0,0,0,0,0,0,24931,9691,14782,984,EEQOI6TrRGeYS4CmXwvm7GIFgbE8WD8Iux-Qm1sIQs0v0ESTkR30y5bAVvA88CxhPRPdw5mRR0B7Eg,SUPPORT,47,72,45,11,5,14,6,4,161,UTILITY,25,12103,0,31461,8192,0,48,99,314,12999,2278,1541,1,4,9,0,98,True
5,Mavis qwq,10,0,17,420,Illaoi,4427,13766,4427,45320,9,False,False,12038,11700,TOP,0,0,1,2033,6632,6333,3111,3065,3067,3340,21,4,TOP,2,565,1653,967,17886,4,0,1,0,0,0,171366,27102,20820,4408,JFUnSYYvWdX7KYerM60XhIGP4NtK8XSvqFfzmNvl1r4HCSxX5RHDgwj4CMHh7hZk_QDa_mSbnuB2og,SOLO,93,99,34,12,3,12,4,4,269,TOP,1,28069,0,43517,15256,0,171,23,361,0,0,4811,1,3,9,0,15,False
6,Auzsquad,8,0,17,245,Ekko,3328,33459,3328,24329,6,False,False,15171,15810,JUNGLE,0,1,1,3157,3152,3100,3020,3089,1052,3364,20,10,JUNGLE,5,678,177439,13482,9266,171,0,1,0,0,0,26945,1733,25617,3478,x1sfbFYt8Lm3lJTgHk5OZ0eyg9kb92HTGfthNBlVQl2Runyym3N9c0K8KKfdNOoTpVuC-3u44PFR_Q,NONE,124,62,96,6,5,4,21,11,208,JUNGLE,21,16307,0,36411,15841,0,45,546,261,22632,1091,1527,4,4,9,0,36,False
7,DarkAyers,12,1,18,39,Irelia,7910,17351,7910,43068,10,False,False,18223,18000,MIDDLE,3,3,1,3153,6333,3091,3111,3748,6673,3363,24,10,MIDDLE,4,562,22606,9388,16166,11,0,1,0,0,0,191867,21271,21940,3587,ezAxwQaYKJhfGJ0cDajnM2woSH8J8nAcgP1KO3S6ET4C8q-AnD5dmLHr6Q3byx7ScJWoyn8f5ye7lQ,SOLO,266,22,73,12,5,4,8,14,44,MIDDLE,22,32190,0,44410,10678,0,267,62,391,24735,1530,6303,2,5,9,0,57,False
8,Mochi Lover ,6,0,16,96,KogMaw,5604,13670,5604,12496,12,False,True,17011,14850,BOTTOM,0,0,1,3085,3091,2420,3006,3153,6672,3363,30,13,BOTTOM,3,488,62762,9895,6176,32,0,1,0,0,0,105125,9501,22324,4571,EPfpba4GOTJIYRB-84I_SQLWvfGe4n6fCNtkPYn1iWDAoRtmbgA6iM45YFOzEKQ72RssnUhVZjpUqw,CARRY,41,57,39,57,6,7,4,4,317,BOTTOM,10,24145,0,29785,7384,530,181,325,426,16538,4747,1283,2,3,9,0,40,False
9,A Running 300G,13,0,15,99,Lux,2296,7004,2296,5307,9,False,False,11288,10750,UTILITY,0,0,1,3853,3020,1058,6655,4628,1058,3364,23,4,BOTTOM,0,1037,67300,21902,6185,4,0,1,0,0,0,2353,556,9067,3366,GLaRlMA8mLUJTutV-hQGnCPClJBE0UpWMHmmG2Q38it5uXIoXxd_Qmovo4zHpoGFoHpxhJRp4WJ1lA,SUPPORT,58,65,200,15,6,14,5,4,189,UTILITY,47,22870,4455,16027,1483,0,34,195,219,412,412,774,0,3,9,0,74,False
