,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,turlestanceftw,1,0,14,107,Rengar,4504,9006,4504,21646,7,False,False,11301,10675,TOP,0,0,1,3158,6692,3508,3036,1055,0,3364,23,12,JUNGLE,4,582,19167,3880,5324,14,0,1,0,0,0,81296,18297,22466,4086,JdmOnjPEjZpZ16XCLvQkNuC8j6mS1NsBPz4oIzOOh3SAQjCZOsI7tMFlu8yhStMmaYlgpKbGI4CKbQ,NONE,148,58,54,8,2,12,6,14,91,TOP,8,22995,0,29193,10394,0,113,57,220,8792,817,1402,2,2,9,0,18,False
1,Ballsack BiIly,12,0,12,427,Ivern,671,4885,671,6989,5,False,False,7951,7400,JUNGLE,0,0,1,6617,2031,3158,1082,3011,3114,3364,16,1,JUNGLE,0,467,9739,3932,7042,89,0,1,0,0,0,3576,1691,4843,1404,0TaWn_61a_Fm_dBaLoM-GHq7i1w0hbCg0xdi9DM4knuoUM-DnKog-pzxAcYPoOM4KFVZGx9kUOuFyg,NONE,51,15,62,21,12,11,4,4,111,JUNGLE,38,5899,6791,12117,4592,2364,20,245,132,283972,276,232,0,0,9,0,7,False
2,Ygshwbhq,8,0,12,131,Diana,568,2704,568,17579,10,False,False,8342,8125,MIDDLE,0,0,1,2420,0,4636,1001,1056,3115,3363,24,4,MIDDLE,2,302,79335,18903,9407,4,0,1,0,0,0,15993,3727,11669,10,0_po9moU_AXJG1ECMXlvLTyID5F_zQE958vUSgAMZ7dNGqXiNHHBpE4Nd-3wBuj9KptbJuCPd2aihw,SOLO,74,32,31,8,1,4,4,14,33,MIDDLE,8,23061,0,21237,1513,0,120,55,243,3145,430,160,0,0,9,0,11,False
3,Aidenheat,7,0,12,21,MissFortune,2239,3228,2239,5148,7,False,False,8308,7575,BOTTOM,0,0,1,6671,2031,3006,1053,1038,0,3340,19,2,BOTTOM,0,567,3718,1307,6447,12,0,1,0,0,0,66977,10256,6788,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,CARRY,59,27,19,6,3,7,4,4,38,BOTTOM,7,11851,0,13997,1023,0,153,139,161,872,288,760,0,0,9,0,22,False
4,Worthłess,3,0,10,89,Leona,269,2153,269,13237,6,False,False,6265,5550,UTILITY,0,0,1,3857,3190,2055,3117,3067,1029,3364,20,4,BOTTOM,3,462,6774,1799,4575,0,0,1,0,0,0,5176,995,6970,3372,9LWHDELuQDJ-dHNn7_hG-ihf7d9pngBxCN6RfNJh7wNxMn1T5_kpuOjnKjQ1qqOBMNiFM2OlwlGPIQ,SUPPORT,16,13,12,6,4,4,5,14,281,UTILITY,22,3374,701,11881,206,270,37,56,120,8767,580,335,0,1,9,0,29,False
5,Bonk Machine,7,0,14,420,Illaoi,8485,15394,8485,17066,8,False,False,10747,8408,TOP,0,1,0,1029,0,1055,3053,3078,3047,3363,17,5,TOP,3,411,0,0,6419,0,0,0,0,0,0,119462,18590,15666,1450,AR-_SLeBmolA2N7FKZtW2JkK41AtdT5QQRZGLN8dtGGt4vXG9HMiqrW24kTzUSYJ9lOAl_uYdZA0Gw,SOLO,50,101,14,5,3,12,3,4,398,TOP,1,18590,0,22800,7209,0,168,21,149,3880,0,714,2,6,2,0,25,True
6,SuperGenlus5Head,16,1,14,64,LeeSin,2814,34932,2814,26466,3,False,True,12015,9850,JUNGLE,0,1,0,3053,2055,6630,3047,3077,1031,3340,17,8,JUNGLE,7,669,23516,1416,7396,98,1,0,1,0,0,89050,10033,18212,4970,R-ZVV6vuXwTJGty0NyUzbXMsUoCadH8BWcSkhH4gzcpdwQ61Tjf_PSVnqAp2yWJs7905oIdPSLxsnA,NONE,138,142,109,6,3,4,13,11,33,JUNGLE,18,11936,756,26194,10407,0,27,357,84,14101,487,586,3,5,2,0,19,True
7,Death Flower,6,0,15,38,Kassadin,2733,2884,2733,14676,5,False,False,13512,9125,MIDDLE,0,1,0,3157,6656,3020,3041,3070,0,3364,18,15,MIDDLE,8,688,117154,25420,8022,25,0,0,0,0,0,17868,2179,10401,7,yXqAfNhdUIv_4BBKPvsPMkJ09n98xBjvgEniECTQo4leU6ThQvQLKu4aqRx_kqy68ioDKZdqTF_8Rg,SOLO,67,98,64,111,4,4,3,12,34,MIDDLE,28,27648,0,18763,2984,0,163,215,113,2831,48,340,1,4,2,0,15,True
8,META ADC ABUSER,8,0,14,67,Vayne,6984,17631,6984,7407,3,False,False,9945,8500,BOTTOM,1,1,0,6673,3006,3046,1055,1036,0,3340,14,2,BOTTOM,0,922,0,0,4950,20,0,0,1,0,0,80524,8109,8076,29,j7sZ-CxUvHEFJgZe0fXyZAERzoAdL7CtwnStchbkRwdZCreQoFdTMnu4Uo4COcHujinTW7pLi9JkJA,CARRY,99,0,14,4,3,7,3,4,408,BOTTOM,8,10045,0,13468,4866,303,153,22,108,32387,1936,441,2,4,2,0,11,True
9,Haanitmylove,22,0,13,412,Thresh,1134,9137,1134,10727,4,True,False,9113,8975,UTILITY,0,1,0,3190,3855,1057,3066,3742,3117,3364,25,4,BOTTOM,2,622,12395,4914,5225,4,0,0,1,0,0,8979,1298,5916,7,qZvIDpEenzd3NKZSlgrvgnqXotEyMHgwKCF_TXG-dLkSq_mTMy0uSrZixQlx66oSiP3eLeHi_wH2wg,SUPPORT,32,17,19,6,5,14,7,4,37,UTILITY,38,6633,2608,11451,1782,785,36,86,71,9281,420,310,1,6,2,0,49,True
