,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Gindi21,1,0,11,23,Tryndamere,3391,10375,3391,10549,6,False,False,6837,6550,TOP,0,0,2,3006,6672,3086,1036,1036,2055,3340,19,1,TOP,0,450,0,0,7768,4,0,1,0,0,0,74452,7000,10304,4027,cLdvCdHI1WrX5UovAa0k__4mAFLwEm2Ofpox427j6vyTboP-WFqkRuvDyJqQU2jVbB2zo8T4BPeRfw,SOLO,31,13,65,6,3,4,4,6,177,TOP,6,7123,0,19248,4921,0,127,37,122,3543,123,1175,1,1,10,0,10,False
1,The One Boom,2,0,10,120,Hecarim,43,3197,43,11923,10,False,False,7797,7350,JUNGLE,0,0,2,6632,2031,1037,3044,3158,1028,3340,14,3,JUNGLE,0,363,12985,1464,13611,81,0,1,0,0,0,67571,6753,15607,539,lE6tx-ftKdKOpKFCj2JYtXvlt_Jy6vUUptDIHPZOTLNwx38LMQM-__OYCAYtJmpQM8dm3Y028HvqAQ,NONE,160,30,30,7,12,11,6,6,87,JUNGLE,16,8774,0,30794,8597,0,24,228,255,5686,556,1575,0,0,10,0,15,False
2,Aidenheat,3,0,11,112,Viktor,522,522,522,5718,10,False,False,5822,4960,MIDDLE,0,0,2,1056,6655,3020,0,0,0,3340,13,0,MIDDLE,0,258,57422,9061,10088,4,0,1,0,0,0,7113,247,3691,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SOLO,51,18,58,5,3,12,3,4,39,MIDDLE,13,9308,0,15956,0,0,115,106,259,0,0,2177,0,0,10,0,8,False
3,Awildansony,1,0,10,119,Draven,367,367,367,6563,9,True,False,6516,5670,BOTTOM,0,0,2,1055,2031,6673,3006,1036,0,3340,16,3,BOTTOM,2,220,0,0,4609,4,0,1,0,0,0,43010,7053,9649,4025,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,42,52,12,4,4,7,2,4,78,BOTTOM,4,7053,0,14557,2317,252,94,32,169,0,0,298,0,0,10,0,14,False
4,contrituss,5,0,10,412,Thresh,97,432,97,9730,5,False,False,4884,4825,UTILITY,0,0,2,0,3190,2055,0,3117,3857,3364,24,0,BOTTOM,0,327,8074,3429,3750,0,0,1,0,0,0,5826,635,8067,3459,TmjyWqGjx2U6sJjPHrXpuiK2c4uVA5hDh1P7ajd9OfLz6UV4qEeMNJoHTyrDyxHg3uqv5pu6st7OJw,SUPPORT,30,25,19,6,6,14,6,4,219,UTILITY,24,4989,893,12012,539,317,39,81,68,4253,924,194,0,0,10,0,30,False
5,Skeen1,12,0,13,98,Shen,2036,4338,2036,25559,1,False,False,9716,8700,TOP,0,2,0,6662,3047,3075,1028,3077,0,3340,12,10,MIDDLE,7,985,24110,6199,4100,4,0,0,1,1,0,23292,5589,10389,4087,dXj3SyecA9aF81rKMY5iqrBxcCWk2HlAoUtVHvVEKpMPXKSi0VR-TpIAe5xKdlS_7SS3uoR-mY4RKQ,DUO,67,14,34,5,3,4,3,12,201,TOP,27,12369,901,14723,3103,0,102,618,37,10485,579,234,2,5,1,0,10,True
6,Paín,6,0,13,28,Evelynn,1508,27405,1508,10152,1,False,True,11004,9600,JUNGLE,0,1,0,3152,1026,3020,3089,1082,0,3364,13,14,JUNGLE,12,499,102291,18699,3415,105,0,0,0,0,0,12189,999,15552,1590,YUz3GONHzzWWAKKk0YEN5lcNYxRUykPC_9pmwq7MlgcmYtQ-hWpoaViS7SHScxv-epiGo1vJE4sy-w,NONE,488,27,98,5,14,11,3,4,44,JUNGLE,9,20488,0,19433,11126,0,30,229,16,11619,788,466,1,2,1,0,13,True
7,KILLERDIVINE,13,0,13,161,Velkoz,3708,3708,3708,2966,1,False,False,8634,7450,MIDDLE,1,2,0,3165,6655,3020,0,0,0,3340,20,5,MIDDLE,4,1110,65312,12643,2845,2,0,0,1,0,0,6803,367,4463,759,9Tv8VnjH0vuH8_LQEsSgtN__jOTeoD58lvmi33FY-L4VsuA8xRX6RgDeAEJoV7VbyDz81P96xwIDoQ,DUO,95,71,32,10,4,4,5,14,161,MIDDLE,24,16742,0,7603,800,0,110,133,38,10525,3731,295,0,4,1,0,26,True
8,SonOfThrain,7,0,13,157,Yasuo,10440,12050,10440,7748,1,False,False,12656,11650,BOTTOM,1,1,0,6673,3031,3033,1042,1042,3006,3340,21,8,BOTTOM,7,1088,5243,798,2279,17,1,0,1,0,0,119220,10515,6059,3002,C_H7bL2PDeYe_-Ct9LlQecjiE2Z9CMWZZnKIMN1NUySvgCGQ8nEjey7U5wdg4UvAQXewzmSofLaLcQ,CARRY,197,10,56,2,2,4,3,7,79,BOTTOM,15,11342,0,8590,1473,287,168,98,8,12097,28,252,6,6,1,0,15,True
9,EOK,11,0,10,80,Pantheon,2176,3470,2176,6390,3,False,False,6863,5025,UTILITY,0,2,0,6692,3855,2055,3111,0,0,3364,17,3,BOTTOM,2,912,1193,0,2487,0,0,0,0,0,0,26240,9310,7403,1013,bcH135q9v_LTExlfoOG-Fgab2s1ipegvIzuETubouU1cbKHrTVzXiv2N78kQjzkKLd6hVQ1x8A9Wpg,SUPPORT,45,15,11,3,2,4,5,14,116,UTILITY,13,9604,0,10247,1178,0,34,14,64,5901,294,356,1,2,1,0,25,True
