,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,TheFinalValor,4,0,17,67,Vayne,4446,24030,4446,14462,8,False,False,16528,14850,TOP,0,0,1,3031,6672,2420,3153,3046,3006,3340,22,10,TOP,5,401,547,547,4806,30,0,1,0,0,0,191520,16608,22436,4569,uBNw1_kaeU1wjbq-jBEwzeuj72s3SKh5K9--DvI72vUgM81f9p59UipTgfN8e13JxrJKjDy-bXfSSQ,SOLO,109,0,11,10,4,4,3,12,141,TOP,14,25001,0,28208,8433,0,232,126,258,48625,7844,965,2,2,10,0,12,False
1,thenotorious94,14,0,16,79,Gragas,680,28592,680,34950,7,False,False,10866,10125,JUNGLE,0,0,1,3165,3020,3157,4636,0,2055,3364,16,3,JUNGLE,0,548,143684,14930,4904,127,0,1,0,0,0,27862,1470,32423,4230,OiFOrGjwTme5sMD-ruL-y0SXB4taQklY1LfsoXsBVEmu5p1memfw0o49dI9hByQjaKai6lO7V02F1A,NONE,235,105,71,11,4,4,15,11,219,JUNGLE,27,16891,0,39095,17970,0,48,575,239,15053,490,1767,0,1,10,0,20,False
2,GhostLoads,12,0,18,777,Yone,10487,14752,10487,43867,9,False,False,17627,15675,MIDDLE,0,0,1,3031,6673,3006,3072,3036,1037,3340,23,12,MIDDLE,5,334,39091,8525,5648,20,0,1,0,0,0,192787,31344,22113,4404,tOjmH_oG_h73Pfb7xHarvfbpCEGrmnAolYgfQXSgUnTvb2PSg0eLkdO71L2oBd4j_DWL47XPTZ8Tew,SOLO,266,89,38,14,8,14,5,4,176,MIDDLE,41,47403,0,29868,6097,0,204,184,323,20072,7533,2106,3,3,10,0,20,False
3,Snertyy,10,0,15,145,Kaisa,2237,24464,2237,13583,8,False,False,13640,14075,BOTTOM,0,0,1,3036,3006,6672,6676,1043,1053,3340,23,11,BOTTOM,4,541,16197,6843,4760,30,0,1,0,0,0,131113,19863,16425,4858,JaX1ZQv4rmJXGuDlYcLYJYOfZYy_YCHP6K2gVIKuIC84v538e0K3xlxh3L7IhM3XdjrWIiu_r0L1YQ,CARRY,68,32,142,8,4,4,6,7,276,BOTTOM,0,29607,0,22008,7159,817,165,21,230,16072,2900,821,1,2,10,0,29,False
4,tangnipper,19,0,14,412,Thresh,914,3627,914,28270,7,False,False,8354,7825,UTILITY,0,0,1,3190,3857,3117,3050,3076,1028,3364,23,2,BOTTOM,2,542,16218,6610,6424,0,0,1,0,0,0,7786,1730,16186,3462,y8BNYwJHu1E_WJ00u285sRhyJHsF83u25MuimrCXpfeC2GSgQabmBKc9EvrBHO2n7kzkIFa7w8FceA,SUPPORT,34,32,32,14,6,3,4,4,345,UTILITY,37,8579,4630,24858,2835,801,33,157,235,3664,238,2247,0,2,10,0,47,False
5,Thinhcord2,5,0,18,83,Yorick,16697,24790,16697,29401,5,False,False,16525,14250,TOP,0,1,0,6632,3181,3158,3053,3748,1054,3340,18,5,TOP,2,1023,28972,5141,7896,3,1,0,1,0,0,178484,17926,22190,4928,NRQPiChWLeeCIYC5vifjdjF9D6S1FhysIMq28ve6XvebIIUftcgh9yyOiv-X75SdOVT4blWDVfBC4Q,SOLO,193,19,47,12,4,4,5,12,77,TOP,7,23068,0,35984,9417,0,279,126,219,9132,0,5897,5,9,6,0,12,True
6,bursting puppy,11,1,16,32,Amumu,608,7490,608,42561,9,False,False,11670,10800,JUNGLE,0,0,0,3068,3001,3047,3075,1029,1029,3340,16,7,JUNGLE,2,329,78923,12352,8972,88,0,0,1,1,0,15310,1553,19539,3798,OGg2eY_ZTBqozdUADXzT3_04CmCOuXXtWdwjQdSpp26boWQ0m5yPcm7tMBXt99B2g1hOzViIkNn6Bg,NONE,53,81,91,9,5,4,15,11,100,JUNGLE,40,16246,0,33284,5437,0,28,181,314,10622,2340,4772,0,3,6,0,8,True
7,jjjooommmill,10,0,16,91,Talon,1900,6051,1900,21267,12,True,False,11858,10810,MIDDLE,0,0,0,6630,3053,3071,3158,0,0,3340,20,5,MIDDLE,0,272,0,0,9401,17,0,0,0,0,0,106293,19193,28404,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SOLO,55,90,204,11,6,14,4,4,180,MIDDLE,7,20356,0,42332,7395,0,117,185,382,1163,1163,4526,0,2,6,0,26,True
8,Gank Bot Now,11,1,17,51,Caitlyn,8884,27032,8884,13984,6,False,True,19662,17550,BOTTOM,0,0,0,3031,6672,3072,6676,3006,3036,3363,20,20,BOTTOM,5,622,1172,1102,7070,26,0,0,1,0,0,205033,37347,12357,4571,NhE0vVEqY_TY8NFjPN7jGGQgXiTkhh_le2sDpzvE6V83Hj1oQ3R9yPm_f5uMMbNp_Aitj2xtVZMNQQ,CARRY,39,51,21,8,7,7,5,4,37,BOTTOM,28,42212,0,21280,3189,1391,202,163,250,14665,3763,1853,5,6,6,0,15,True
9,OhmarrV,23,0,15,111,Nautilus,1186,1186,1186,24360,6,False,False,10918,8000,UTILITY,1,1,0,3801,3190,3860,3076,3047,3050,3364,20,1,BOTTOM,0,527,14066,5564,5784,0,0,0,1,0,0,9084,2012,10971,4756,gSo8plHzXJrf8rqTo2qOiFpP-OgQ7XRgu7BPmVSmT3zt6Bu7ZwkFkFSpJuqHLPsXwIz_yUPy7h948Q,SUPPORT,31,22,33,9,5,14,3,4,288,UTILITY,56,8219,549,18713,1717,830,34,291,173,6220,643,1957,0,5,6,0,41,True
