,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,NellyJayy,9,0,14,31,Chogath,4811,16063,4811,14203,1,True,False,11783,9700,TOP,0,0,0,3068,3111,4401,3076,0,1011,3513,15,6,NONE,4,408,49101,5393,6193,16,0,0,0,0,0,14086,1521,6798,4922,aL0PwYHNGivgzM5CAvtT3hyHgJ5FFEVp4V37oCrWz3ybXLVVKXlwP1P1xDn-UJ681oRfb1nBfUuaJQ,DUO,36,28,47,8,3,4,6,54,136,TOP,57,8745,0,14041,5231,0,86,414,24,11043,1831,1049,2,2,2,0,6,True
1,PotatoPvP200,7,1,13,234,Viego,0,13045,0,16568,6,False,False,12642,8550,JUNGLE,0,0,0,2031,6632,3153,1033,3111,0,3340,13,10,NONE,4,328,15077,3604,14199,72,0,0,0,0,0,65683,15282,13175,4803,4cVreCF0SfrhGQAeHtPFoPFBsKJOc5DLuVhcGaKGzhQEUFsuH6YemCsw40s95JDqv35HxRthBlKpSg,SUPPORT,96,64,33,7,11,11,6,54,256,JUNGLE,24,20400,0,29497,14836,0,7,218,164,11356,1513,2123,0,0,2,0,7,True
2,jjjooommmill,7,0,12,91,Talon,721,4065,721,7820,4,False,False,9250,7575,MIDDLE,0,0,0,6630,2031,3158,3071,0,0,3340,16,5,NONE,2,348,3051,2409,13795,0,0,0,0,0,0,50892,15479,5564,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,DUO,33,53,118,6,15,54,4,4,180,MIDDLE,9,17888,0,20716,5596,0,65,135,114,2720,0,1356,1,1,2,0,6,True
3,Abyssinyan,13,0,12,518,Neeko,0,2332,0,4763,4,False,False,6959,6525,BOTTOM,0,0,0,1056,3020,6655,3916,1026,0,3340,14,1,NONE,0,451,32298,9684,6949,0,0,0,0,0,0,4687,1353,1589,3478,uZh0eumGSPl5SBMK6ZDfipEnZ2EifNk6-DGKtOFk1vCfYpHpsfMTHgCgEzaIYBsO7BZqmhaWYQRArw,SUPPORT,40,34,39,5,3,4,5,54,188,BOTTOM,40,11338,0,9381,607,0,39,120,74,6535,300,842,0,0,2,0,12,True
4,Kevork,11,0,12,37,Sona,936,4709,936,4703,4,False,False,9758,9100,UTILITY,0,0,0,3853,3040,3113,6655,3020,3057,3340,18,4,NONE,2,477,15360,3560,7923,4,0,0,0,0,0,7872,1069,4058,780,yjoqVwpxLVo6MEU4rEAYT1bNOktL7me2GZUk9Q_b2haSMLicUy7yhb85ZJIVezjSX_6Zp5G4h4-0QA,SUPPORT,70,59,44,4,14,54,3,12,125,UTILITY,3,5362,2353,13105,6508,3234,22,32,114,9033,732,1123,0,1,2,0,12,True
5,ShirtlessPig,7,0,11,54,Malphite,1475,4034,1475,15263,5,False,False,7183,6175,TOP,0,0,0,3047,2033,6662,2055,3076,1011,3340,12,1,NONE,0,487,19985,6484,5528,0,0,0,0,0,0,12104,1844,6653,4406,bengvKhopfCP4ypEvUqlauijFKpirY-ExwIVt_iBND-SOe0qMcz7bkXtoUcfia7Dt3ABghewEyixtA,SUPPORT,36,29,33,5,8,54,4,4,269,TOP,19,8329,0,13764,2178,0,53,344,137,0,0,1582,1,1,3,0,6,False
6,FiIthy CasuaI,6,0,11,131,Diana,136,17687,136,13675,8,False,False,10189,9985,JUNGLE,0,0,0,3115,3020,1026,4633,1011,1052,3340,15,7,NONE,2,223,69111,14021,4743,56,0,0,0,0,0,18140,3629,14251,1440,x6Lb8pb0f6Wwx_QWQiS3m1RFsAroAhNtsF5JaMd8zwAbgTa39RM0zZ9SxmI13wFm3sIxRmACJjpVbg,SUPPORT,58,32,48,7,15,11,6,54,307,JUNGLE,7,19027,0,19587,4890,0,32,65,177,9392,1376,592,0,0,3,0,7,False
7,Tommy Pickle,9,0,11,103,Ahri,1228,1412,1228,6264,5,False,False,9007,8675,MIDDLE,0,0,0,6656,3158,3157,3108,3067,0,3340,18,5,NONE,3,440,25194,9744,4258,0,0,0,0,0,0,6359,1080,9369,4574,fZKZhckko6W4ubrqpVtY-KTNnXAXfqfeC9cdP_iNz6Gmo1tio5O9BHQTBv0xxX9pzgCpNRYmthF_7w,SUPPORT,63,38,28,17,4,4,6,14,341,MIDDLE,29,15031,0,13946,3251,0,59,82,153,20405,4206,318,0,0,3,0,9,False
8,1989 Countach,9,0,12,245,Ekko,2484,12127,2484,7144,2,False,True,10132,10300,BOTTOM,0,0,0,4633,3020,3100,1058,0,0,3513,18,4,NONE,4,502,56242,13741,4954,4,0,0,0,0,0,7948,1811,7714,4692,d6cXqU3zMSKfEC_UdcfdaNRel9tX9rB1vNMUW-ZjdK6fYSdSAB7hVtnFIXXWFEgj2n0nTLHeC_-glw,SUPPORT,56,13,49,4,2,4,5,54,301,BOTTOM,13,16212,0,13162,5710,0,81,197,24,6879,659,493,1,1,3,0,8,False
9,DeathBeast21,5,0,10,98,Shen,116,333,116,15978,6,False,False,7174,6650,UTILITY,0,0,0,3859,6662,2055,3047,3077,1011,3364,17,2,NONE,0,443,7814,2944,5976,0,0,0,0,0,0,8738,3006,8342,4990,c0EB66AwkFsxsbl2lSVmEvLG4sOlfcY6cp7Ud1dJkn4oYB54bIY31h9QWeEXUE4fz9NIg0jvQn9Ung,SUPPORT,34,15,18,3,5,54,2,4,28,UTILITY,22,6203,1039,15708,1049,0,23,298,166,4510,252,1389,0,0,3,0,13,False
