,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,jjjooommmill,2,0,12,67,Vayne,86,7397,86,7716,9,False,False,8555,7800,TOP,0,0,1,6673,2031,0,3006,1036,3046,3340,15,3,NONE,0,189,2554,828,3311,12,0,0,0,0,0,33835,6204,12296,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SUPPORT,29,0,11,4,7,54,3,4,181,TOP,10,9376,0,16698,1410,0,78,52,271,10255,2342,1090,0,0,6,0,6,False
1,tubytoast,7,0,11,72,Skarner,0,847,0,31240,9,False,False,9145,8850,JUNGLE,0,0,1,6664,2031,3742,3047,3076,1011,3340,19,3,NONE,0,211,24821,2799,3758,43,0,0,0,1,0,22172,4383,18995,5021,P3PMWxvBzWQSe33VuUQWfYVaOl57c6i0_UncOgujWgctsL6IhkI0ynh2xrWeBdZ3q69Bc7wRMw0M9g,SUPPORT,83,27,33,6,11,11,9,54,299,JUNGLE,28,7473,0,23269,3061,0,14,313,221,5870,290,515,0,0,6,0,18,False
2,ehide69,6,0,13,876,Lillia,0,974,0,6173,5,False,False,8656,8235,MIDDLE,0,0,1,2033,6653,3020,3116,1052,0,3340,14,2,NONE,2,336,46303,11527,5218,12,0,0,0,0,0,7543,370,9727,5021,W48c3daxH4j7JMq3tX659_j-Dbwb2URfnIXlnNF1QvYOrSc4V1mWiZQxiita6SGlyOhJjAdjzXjoDQ,SUPPORT,68,15,34,4,4,14,5,54,445,MIDDLE,11,14674,0,15817,3666,0,83,145,114,17639,2777,871,0,0,6,0,8,False
3,SirMartini,3,0,12,21,MissFortune,1339,4474,1339,6747,6,False,True,9557,9175,BOTTOM,0,0,1,1055,6672,3123,0,6676,3006,3340,19,3,NONE,2,445,1608,845,2674,8,0,0,0,0,0,62909,13273,12080,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,DUO,38,26,14,4,3,4,1,54,87,BOTTOM,6,15687,0,14880,1141,0,105,61,150,5140,1568,125,1,1,6,0,17,False
4,deden918,4,0,10,53,Blitzcrank,1156,3929,1156,7983,5,False,False,7331,6325,UTILITY,0,0,1,3859,2055,4636,3158,3057,3113,3364,14,2,NONE,0,674,14454,10229,2581,0,0,0,0,0,0,5091,2259,11796,539,Y9ePdnzniPNNiJOBmYBZp2Thi_qiD_wp_BU1mMaoVr_bMIjHKAwDN7Alf3g7YvQU9Gh6tyZtVWhDOw,SUPPORT,22,13,20,10,3,4,7,54,370,UTILITY,45,12864,0,14407,1732,0,25,109,116,6600,376,30,0,1,6,0,27,False
5,Panda dans Lcoma,8,0,15,875,Sett,4657,9762,4657,20543,2,True,False,13403,10950,TOP,0,1,0,3047,2031,6630,3053,3748,0,3340,13,9,NONE,4,628,9024,2182,6592,8,0,0,0,0,0,71333,11118,12047,4780,PaBCtxxipgvqUR0MHLgILRKng8j_wo5S9RnSAddJvCTiysPR-ZNQVapteSfEsPF41YHQo1nRcI5T7g,SUPPORT,41,13,19,5,3,4,9,54,392,TOP,21,15145,0,21409,4410,0,97,121,74,16543,1845,2769,2,3,1,0,7,True
6,bebeJ,10,0,14,121,Khazix,1810,22558,1810,8621,3,False,False,13082,10575,JUNGLE,0,1,0,6691,3158,2031,3042,6695,1036,3340,17,12,NONE,7,549,4280,1458,4678,76,0,0,0,0,0,86043,19082,12541,4405,kF9rx_d0ntOBQmrttVYMm6h90smgIhqRQfOYHOKvXjU7SMyRz8ZGNlPgP5iVAN_Hd9kl5-jOoDxDjw,SUPPORT,104,51,31,9,15,11,8,54,337,JUNGLE,17,21328,0,17852,7119,0,6,115,81,8761,787,633,0,3,1,0,14,True
7,Yial,9,0,13,1,Annie,3893,3893,3893,4308,5,False,False,8982,7150,MIDDLE,0,1,0,1056,3157,6655,3020,0,0,3340,14,4,NONE,2,367,47206,12630,5528,0,0,0,0,0,0,6009,679,4983,536,ommvuTb74eHZ-T47jNwyGgMU6tczCA7ZQ1sj6CBNCR1iFD_c-eoW7FWWmNJ3uDQPtZO79hISyQPncg,SUPPORT,57,36,42,12,4,4,7,54,110,MIDDLE,13,13310,517,11916,941,0,65,103,144,0,0,1404,1,4,1,0,9,True
8,Grosse Kesh,10,0,13,202,Jhin,2934,11418,2934,6534,0,False,False,11755,9650,BOTTOM,0,1,0,6671,2015,1055,6676,3086,3009,3340,18,6,NONE,6,0,1220,793,5145,4,0,0,0,0,0,81863,15876,8245,3791,udIOqLpDHkgYA_el3ICQTVIVODX0SAEykGBo_6y0rsoBerszo8c3H6IQE6-u2s5Z2OeIExkGCoisWg,DUO,41,16,3,13,3,54,2,4,368,BOTTOM,14,16670,0,14685,6703,0,115,26,0,1907,0,1294,3,5,1,0,12,True
9,iSawANarwhal,19,0,13,235,Senna,2361,3864,2361,6097,3,False,False,9765,7875,UTILITY,1,1,0,3864,6632,3047,3094,1042,1042,3364,18,3,NONE,0,374,917,161,4781,0,0,0,0,0,0,17078,8825,6087,4834,1U-jfFnkjznVzd4qnHJeS5b1bH-Za5wvjW5fTX0W80DySYOW_ZG_Iamyg5B-U8FFiQUS-ik4r3ysNA,SUPPORT,51,28,15,5,4,3,8,54,435,UTILITY,39,8987,1189,12123,11231,6055,9,186,84,0,0,1254,0,5,1,0,17,True
