,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Gol the Ironclad,6,0,16,266,Aatrox,3080,3080,3080,66222,8,True,False,15173,15150,TOP,0,0,1,3053,6630,3075,3047,6333,1053,3340,17,12,TOP,5,317,1304,1033,10494,9,0,1,0,0,0,102283,40887,38186,5002,m6baJ0FsqJKRchNzu60oh4DFQpijo6_AH20riX5Lbdhge2t5ZsHkKiNvGl0tnzoSzSGU9hcujYr3Dw,SOLO,166,29,66,10,11,54,6,4,242,TOP,25,42177,0,61841,35911,0,88,190,256,256,256,13160,1,2,8,0,11,False
1,SwiitchKillz,15,0,14,35,Shaco,0,0,0,11518,8,False,False,12733,12000,JUNGLE,0,0,1,6691,3142,1028,3006,6676,3123,3340,20,11,JUNGLE,5,408,13748,7816,6120,24,0,1,0,0,0,23143,15901,16220,4982,CyRAEcImUaHhpfTvvS_umvenCUV7SN8lGo2A6qz28Kxz-WZB93mtan8NtPye09W9MCIL7ABXx03XOQ,NONE,39,34,36,28,10,11,9,54,198,JUNGLE,49,24668,0,23275,4032,0,6,338,289,4245,951,935,0,0,8,0,14,False
2,Sushi Goblin,13,0,15,518,Neeko,2824,2824,2824,12854,9,False,False,12469,11150,MIDDLE,0,0,1,1056,6655,3020,3165,3102,4630,3340,20,9,MIDDLE,3,473,57377,25951,5203,0,0,1,0,0,0,9072,2403,16296,4834,yKLTYspmbX8Jz0HXg5PtfIwYVG_EeG7Io26HJHV13LFXEEG1UmjI2wiKZQJveWc0HNRuB2ttwQSFZw,SOLO,45,29,42,11,10,54,8,14,270,MIDDLE,48,29369,0,24665,1912,0,57,90,283,1014,1014,3165,2,2,8,0,10,False
3,RafiD0TA,10,0,15,235,Senna,2465,2465,2465,9329,9,False,False,13351,12700,BOTTOM,0,0,1,1055,6672,3124,3009,3094,6676,3340,17,7,BOTTOM,2,290,5851,1746,4923,12,0,1,0,0,0,65406,11617,14572,4891,kfCbphOjsfIvl7s5D64HVyBScwQTXBqOmtIQjgDwKrUgqU-vsVx-OLbkgwN0bsl2x9VmSix8-Fq8YQ,CARRY,36,26,17,6,5,4,10,54,68,BOTTOM,39,15012,384,21898,4273,833,80,210,312,5725,1648,2401,0,0,8,0,9,False
4,Jalandhari,9,0,14,42,Corki,509,509,509,12182,8,False,False,11644,11575,UTILITY,0,0,1,3042,6673,1037,3006,3085,1018,3340,18,4,BOTTOM,2,449,57325,17717,4622,12,0,1,0,0,0,9739,3445,15610,4855,IGoOonW0ggbfQxp2ebnlgYpHUY5rCy3B4becyvWBWteUJrqLqaOLGcX4oxt7sec6mogJCVH4D1rRgg,SUPPORT,49,27,22,63,6,4,22,54,194,UTILITY,1,21163,0,21221,2443,0,46,12,206,0,0,989,0,1,8,0,23,False
5,Raegus,2,0,18,875,Sett,13658,19749,13658,69054,7,False,True,23295,17050,TOP,1,1,0,3158,3053,6630,3075,3153,3748,3340,23,20,JUNGLE,9,352,3656,1380,17518,10,1,0,1,0,0,172427,38393,28798,1109,ihEoA-l3WgGWFLNhCrYlY13GTqCB_U1mUeLxlvgfDjSOtNLog0RPdI-5AGhvfqJF6Q3bWQ7ylHz9kA,NONE,69,19,30,9,11,54,6,4,246,TOP,25,58334,0,47326,16648,0,141,110,194,34149,18560,1008,5,5,3,0,12,True
6,Kadelan23,3,0,14,39,Irelia,1756,9735,1756,17959,7,False,False,10921,10208,JUNGLE,0,0,0,3078,2031,3153,3051,1057,3006,3340,18,3,JUNGLE,2,690,16208,1854,5745,71,0,0,0,0,0,77278,6358,19384,4990,j_mASiN2SMgm2lCldnDgLohB4RleVei2TKZBvU-Z_91Wafd6h_3hg0VKRp5gT2mSZksoTEAVHTA6FA,NONE,81,27,66,5,6,54,11,11,137,JUNGLE,7,9614,0,25545,6413,0,39,157,270,6457,1401,415,1,2,3,0,14,True
7,jjjooommmill,7,0,15,91,Talon,1843,1962,1843,17760,11,False,False,12848,11655,MIDDLE,0,0,0,6630,3071,3158,3053,3134,0,3340,21,7,MIDDLE,2,171,2852,1970,14593,0,0,0,0,0,0,72134,25556,19727,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SOLO,58,67,190,8,8,54,5,4,181,MIDDLE,15,27885,0,35494,9461,0,76,135,332,358,358,1172,1,2,3,0,15,True
8,SirMartini,8,0,14,202,Jhin,2419,7543,2419,7172,9,False,False,13747,12875,BOTTOM,0,0,0,3086,6671,6676,3036,3123,3009,3363,26,10,BOTTOM,3,221,10096,5008,7968,9,0,0,0,0,0,64120,15545,12936,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,CARRY,32,37,26,9,6,4,10,54,86,BOTTOM,30,20871,0,21728,3434,0,51,117,275,3891,318,823,1,3,3,0,7,True
9,Letmeplay2013,15,0,14,25,Morgana,1768,1768,1768,11456,9,False,False,10720,9200,UTILITY,0,0,0,3853,3157,3020,4005,3165,0,3364,18,2,BOTTOM,0,379,44705,20293,10474,0,0,0,0,0,0,4393,1395,11823,4778,mQjWfxbRNpD17-O9X9Uq3YnETDJtexmglLOQ_gL7IkGlH-idHdrbPkdgKUVQXI3cS_WFnqNYHFuTsg,SUPPORT,67,76,22,8,24,54,5,4,138,UTILITY,71,21688,760,22746,4775,0,25,156,272,0,0,448,0,2,3,0,29,True
