,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,deflonko,5,0,15,16,Soraka,2405,2405,2405,6220,0,False,False,9441,8185,TOP,0,1,0,1056,3158,6617,3083,3114,1052,3340,15,4,NONE,4,0,34856,5196,1759,0,0,0,0,0,0,9019,466,7842,22,MO9IeWn2bP3wo2BFjy66l2x32bFfS8IUC3Yxc5pbrglwTRWdz02nJ9IDWqoqwm4-zsG9i1MAtZP6tw,SUPPORT,70,2,26,5,3,4,4,54,175,TOP,29,5722,156,10110,9974,4461,66,265,0,2050,60,508,2,2,0,0,0,True
1,Luminary LEX,9,0,13,20,Nunu,0,1490,0,11796,4,False,False,8319,6850,JUNGLE,0,0,0,3145,3157,2031,1082,4630,3020,3364,14,4,NONE,2,427,26272,9366,3540,48,0,0,0,0,0,8210,314,13853,4660,Vdh9GSqRyY4tEsnd-_4qrhhFbPexfECItufGy18mW1Y_6lde5V71X1IN0qe12fMmOxSKXum9FdFuWw,SUPPORT,37,42,106,4,17,11,6,54,309,JUNGLE,26,10415,0,18178,7192,0,14,193,111,24834,734,784,0,0,0,0,11,True
2,Nightkillerss,10,0,13,68,Rumble,1177,2138,1177,7749,1,False,False,8957,7675,MIDDLE,1,1,0,3157,1026,3041,3145,3020,1028,3340,17,3,NONE,3,171,47903,11915,6513,7,0,0,0,0,0,5809,275,3780,931,ZWwoEZ2sBD8ZjNK0MJutJkpdBUeHcYtk5_u5dx8ZN7rPgMQF-H3FrXztkl2eLhYdkL6Cod5d684-4Q,SUPPORT,67,105,81,8,6,54,4,4,115,MIDDLE,5,12191,0,10820,3300,0,63,157,18,3350,0,526,0,1,0,0,11,True
3,orfnerca,3,0,14,360,Samira,5114,12437,5114,16482,4,False,True,18389,18450,BOTTOM,1,1,0,3072,3139,6673,6676,3047,3031,3340,19,22,NONE,12,574,12763,3223,4810,12,0,0,0,0,0,111965,27228,14902,4842,CGhfzAd38bFWFhIfMJ-t56SQpte6jTuGQrpWxvy--rCsq0kgteYaLxlZlDZw1Zhf42erT0xvyew0sQ,DUO,66,10,37,7,4,4,9,54,400,BOTTOM,6,31432,0,20911,3907,0,103,90,128,2044,980,1198,2,5,0,0,5,True
4,GrandePinkDrink,15,0,14,45,Veigar,7790,12991,7790,4192,3,True,False,13392,12650,UTILITY,0,2,0,3853,6655,3020,3041,3089,3135,3340,17,11,NONE,6,547,56087,22489,3199,8,0,0,0,0,0,2617,743,7868,4022,AbubVnHjiZ5PDD9XpxhHaPa2cFOqVV58DUAROydCVOWJkuKKLFfY9VAhT08Nj4LbBAwZL40jgG-HMQ,SUPPORT,59,32,26,7,5,4,8,54,308,UTILITY,25,23232,0,11666,1840,0,27,72,61,0,0,599,4,5,0,0,12,True
5,YourSadTruth,1,0,12,157,Yasuo,0,546,0,14295,9,False,False,7855,6750,TOP,0,0,2,1055,3006,6673,3123,1037,0,3340,14,1,NONE,0,262,6695,986,12725,24,0,1,0,0,0,62254,10202,7247,1628,TTFogJrodLP7SDOHUgPF9ZHhe1QCXwRl2kyE5JY4cidbXN92yFy64ijD8iJhaqa8PUarAsnqM3ehIQ,SUPPORT,143,9,84,4,12,54,3,4,251,TOP,101,11188,0,20342,2571,0,70,226,243,0,0,369,0,0,9,0,10,False
6,chin hunting,7,0,11,777,Yone,0,4161,0,12942,10,False,False,7434,6400,JUNGLE,0,0,2,6632,2031,1053,1018,0,3006,3340,11,1,NONE,0,227,13611,2546,11232,44,0,1,0,0,0,45269,6048,14799,4783,1Lj-vLQ9JTDiZt-4bgAlS5sPNSkdPv_gfKccsq9oHx54P87YhMysLxM6ohsXKjsoK_ZfFSAxcLCuDg,SUPPORT,117,36,20,6,13,11,6,54,362,JUNGLE,23,10062,0,26341,5025,0,19,167,248,5315,1467,309,0,0,9,0,9,False
7,themadperson14,3,0,13,142,Zoe,564,564,564,4876,6,False,False,11263,10650,MIDDLE,0,0,2,6655,4628,3020,1058,1058,0,3340,18,5,NONE,2,451,55653,15547,9455,0,0,1,0,0,0,7667,1735,6002,4893,ezOUA3xbrB7jie_xqDOka0tkeM3IpHWvxWigGj3HRhebIdDYgZgb6PVB9gwxnw-EfjZivGjxZrxn-A,DUO,131,14,27,16,4,4,7,54,263,MIDDLE,21,18414,0,15989,2614,0,91,78,206,1769,1131,531,0,0,9,0,6,False
8,SirMartini,5,0,11,21,MissFortune,360,360,360,5603,11,False,False,7321,6975,BOTTOM,0,0,2,1055,6672,3134,1037,0,3006,3340,15,1,NONE,0,134,2382,742,9256,0,0,1,0,0,0,32444,8405,8852,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,SUPPORT,27,22,18,3,4,4,9,54,86,BOTTOM,6,9466,0,18267,1017,0,58,85,246,5288,318,158,0,0,9,0,3,False
9,jjjooommmill,3,0,11,555,Pyke,0,0,0,8276,8,False,False,10003,8825,UTILITY,0,0,2,3855,1036,3158,6691,3179,3134,3340,14,4,NONE,0,210,0,0,10950,0,0,1,0,0,0,11416,3712,7429,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SUPPORT,35,23,35,4,19,54,4,4,180,UTILITY,18,4412,0,18785,4213,0,24,113,172,6461,699,405,0,0,9,0,13,False
