,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,patrickstarpants,9,0,15,517,Sylas,3321,11067,3321,25666,6,False,False,17883,17650,TOP,0,0,0,3020,3157,6656,4629,3089,3100,3340,25,17,MIDDLE,6,391,133778,37411,12137,34,0,0,0,0,0,6715,1260,21035,4814,nKVtkUFhAwcdNFqGN0odBCMAmT9oezJCkbGn3aa3D_1EzOHU_ikjEWLEAOlvotpidTTV0Bov3DDScA,DUO,68,64,132,18,6,54,5,4,281,TOP,32,38821,2531,35713,11126,0,101,295,171,10820,150,2540,1,2,3,0,13,True
1,Shiglets,8,0,15,56,Nocturne,679,15734,679,16492,7,False,False,12976,11250,JUNGLE,0,0,0,3748,2031,6631,3153,3158,0,3340,21,9,JUNGLE,3,271,7797,1312,7744,84,0,0,0,0,0,96388,14103,22255,3014,12iU0eLYUcPhdj1VFDlSzfqjhZcOsKIPhOVfv1ZrCN-ZrxkNYUHJLvje5ue98CbikgVIuLsSX8OOHw,NONE,73,23,36,12,15,11,5,54,309,JUNGLE,107,17195,0,30640,9572,0,11,435,214,12123,1779,640,1,1,3,0,11,True
2,Il Pablo,5,0,13,80,Pantheon,1313,1313,1313,14541,7,False,False,9690,8625,MIDDLE,0,0,0,6692,3047,3071,3044,0,0,3340,17,4,MIDDLE,4,503,2192,394,10190,0,0,0,0,0,0,41515,7877,12030,1133,u_eIS1BPHJxZGKn2giATGiY1N3VsK8wIQxzkrxjHj-9b3hYwi61T2UU-qwAzQsCMfC8OqZFggmXOYw,SUPPORT,48,15,14,4,5,4,3,54,271,MIDDLE,10,8978,0,24867,2669,0,71,12,206,6946,706,2646,0,1,3,0,12,True
3,AppleBunnii,8,0,15,234,Viego,2145,14692,2145,15236,5,False,False,15569,12725,BOTTOM,0,0,0,3153,3047,6676,1031,6672,3133,3363,19,13,MIDDLE,8,449,7642,2089,5614,13,0,0,0,0,0,85508,14876,16494,5003,dOt1uspTHgl2CzMenIO_Ry0g1KvXIIv0536EwSNQAjeLv-PGO7SUWk2Ki9SU_R52EzVeegV5JVrQSw,SUPPORT,95,51,43,18,6,54,4,4,325,BOTTOM,13,18573,31,22444,6456,394,88,90,143,3851,1606,335,1,2,3,0,12,True
4,IndyTheG,35,0,15,37,Sona,4863,6722,4863,7531,3,False,False,11305,8985,UTILITY,0,0,0,6617,3853,3158,3504,6616,1052,3364,18,1,BOTTOM,0,450,30665,12933,5290,8,0,0,0,0,0,4742,2224,9050,7,4p81l2c2ss8LsVTnWfCHgRYAibH2Wdy2m5nuDhnj6MifvzOqFNSXW_OVBfxhXVOOmCer7VTgilKy3Q,SOLO,71,72,110,7,27,54,4,4,268,UTILITY,11,15471,6992,14669,18775,11955,21,39,85,8914,314,328,2,3,3,0,21,True
5,weilish,7,0,14,5,XinZhao,6052,9259,6052,7930,8,False,False,11176,10683,TOP,0,0,0,3078,3006,3748,1053,1043,1037,3340,24,2,TOP,2,280,9669,1718,16666,12,0,0,0,0,0,75183,9194,6682,4096,CYx4mO0_3apjdry-ylWWqDAeXpgVwZM5Im-G901E_MbUoE3uXoCv21y84FKKY4nmw6O-XcXrMURVow,SOLO,43,41,0,6,9,54,5,4,193,TOP,17,10912,0,23543,4983,0,75,161,202,6165,0,194,2,3,5,0,12,False
6,Oreo Iverson,14,0,14,113,Sejuani,0,166,0,39901,8,True,False,11713,11100,JUNGLE,0,0,0,3047,3068,3001,3075,1029,1011,3340,20,7,JUNGLE,2,275,28353,8888,15692,46,0,0,0,0,0,36431,10345,12501,4660,lV-GiRZdEBJAgyW7cVb1XljTKyjUsXqVvrtsTkhtqHrI_CsGLMFZys0SL4-nIpHxd1YBW_4FV6v4ew,NONE,35,63,33,7,17,11,12,54,373,JUNGLE,44,20562,0,29576,5767,744,22,178,209,5642,1328,1382,0,0,5,0,14,False
7,scarletmind,6,0,15,99,Lux,610,610,610,7063,6,False,False,13344,11875,MIDDLE,0,0,0,6655,2033,3157,4628,3020,1058,3363,20,11,BOTTOM,3,620,68322,25846,4887,0,0,0,0,0,0,6492,588,7543,4649,zThs9LzGFEUHboUT6zuTOQWQgh_pdGYLn54ioT6v4Tby62EHJivT9fxLxZUHgtYbmZ1n2xaAmVZGRQ,DUO,49,34,122,11,11,54,4,4,112,MIDDLE,41,27481,1868,13103,116,0,69,298,193,1046,1046,672,1,1,5,0,4,False
8,SirMartini,16,0,13,15,Sivir,695,695,695,6942,10,False,False,9924,9800,BOTTOM,0,0,0,6691,3134,3004,1018,1037,3158,3363,18,3,BOTTOM,2,218,2696,2170,8220,4,0,0,0,0,0,53968,18004,10070,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,SUPPORT,56,35,17,7,6,4,9,54,86,BOTTOM,14,20175,0,19439,2303,0,62,34,261,0,0,1148,0,1,5,0,8,False
9,jjjooommmill,16,0,13,235,Senna,444,444,444,8363,12,False,False,12079,10815,UTILITY,0,0,0,3864,3094,3124,6672,3006,3123,3363,21,5,BOTTOM,2,150,5386,1219,9931,5,0,0,0,0,0,31380,8597,11239,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SUPPORT,37,31,12,4,8,54,5,4,180,UTILITY,40,10495,706,22329,4614,2038,36,177,318,2645,677,1158,0,1,5,0,8,False
