,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,U MAD BR0,9,0,17,516,Ornn,2606,2606,2606,58353,4,False,False,12096,11375,TOP,0,0,2,7005,1011,3801,8001,3075,3111,3364,22,4,TOP,2,779,80396,13489,23000,16,0,1,0,0,0,68105,7464,22720,4568,a-hpr1c5eL4s4dCqDTJeguYb8IMZxi2-yd7Wc7i62GWJXKTroZl0USXzJvxAQd3TH2qHyAKb7kE3Sw,SOLO,111,81,34,22,4,4,3,12,100,TOP,49,20954,0,47646,9111,0,200,1155,115,39990,0,1926,0,0,8,0,17,False
1,Yalllllllllllll,9,0,14,19,Warwick,0,5885,0,28181,13,False,False,10725,10250,JUNGLE,0,0,2,7017,3748,3047,3076,1011,2055,3364,29,3,JUNGLE,2,563,38401,8805,23045,89,0,1,0,0,0,62037,6824,23957,933,dnjCDcPOx9cDGeRUY5pU4jIexUNyD0dbbkn-HKMuIivD3EIV4_4nfqFNKS5wlWv_ZFNZ7xAeIms8_A,NONE,100,14,54,13,6,4,14,11,122,JUNGLE,38,16666,0,49500,18467,0,21,252,471,6545,1036,2497,0,0,8,0,25,False
2,June 5 2021,6,0,17,777,Yone,4369,11694,4369,25929,17,False,False,15775,15150,MIDDLE,0,0,2,3031,3053,3006,6671,3072,0,3340,25,8,MIDDLE,3,178,30208,7215,14891,28,0,1,0,0,0,177533,16545,22248,4573,aLNqcJwgI7cn1v7soAjgx3dPE9qtApwVmHukOhbe9nZpY3pFq_v0U9mh1MClCSdb9VZdKHP3p7wi0g,SOLO,288,55,52,13,4,14,6,4,47,MIDDLE,38,27916,0,38262,5329,0,197,179,576,26566,4155,1122,3,3,8,0,16,False
3,dukemx,6,0,16,67,Vayne,1108,1108,1108,11889,13,False,False,13038,11600,BOTTOM,0,0,2,1055,7008,2421,3046,3006,3153,3340,27,7,BOTTOM,3,444,393,393,16061,4,0,1,0,0,0,102668,14587,15011,4863,Tar-STiu83540XhoO2tmXN3QCJWyoJUzQE6ojqIrGRGRgnyAbFimFdO5ROwqdcG2S6jHqJoSjdN0iA,CARRY,132,0,12,12,7,7,4,4,62,BOTTOM,10,19017,0,32167,6129,385,179,32,427,23800,4035,1094,0,0,8,0,19,False
4,NoJgNoTop,5,0,14,101,Xerath,254,1570,254,6454,13,False,False,11882,11575,JUNGLE,0,0,2,3853,3157,7013,4628,3158,1058,3364,24,9,BOTTOM,3,443,77865,20416,6236,0,0,1,0,0,0,2347,951,12408,745,Fctlged2IiJr4x7PeHbC0ENSBZSvaXySIzijzCvLBRXRZVGZnXU5WXSMzjfeBsVr-E83LQSdtr0HSg,SUPPORT,83,62,35,42,4,21,5,4,98,UTILITY,30,21368,0,19816,427,0,56,158,375,0,0,1172,0,0,8,0,51,False
5,LordofVirgin,15,0,18,35,Shaco,981,3353,981,16234,4,False,False,13000,12050,TOP,0,0,0,2033,6653,3135,3158,1058,4637,3340,21,6,TOP,3,751,102558,33908,10635,12,0,0,0,0,0,21346,2499,13662,685,ysY-29BcOEOqEgxzuaYKhwJBLq15OYXAKtzrNYXC8QToRT-483pURylDSrPyW6nU1R9F44sQfCHAmg,SOLO,47,111,86,126,3,12,5,14,293,TOP,55,37891,0,25366,7743,0,152,941,100,11719,1484,1069,1,1,4,0,37,True
6,AREUASQUID,14,1,18,141,Kayn,3108,45383,3108,22575,5,False,False,17545,16225,JUNGLE,0,1,0,3042,6693,3036,3071,3158,3026,3364,16,20,JUNGLE,6,841,10206,4299,12984,152,0,0,1,0,0,192392,33952,22785,4415,Wob_NFOvW7n6bqVoR06CZFiGZEUVPz7zvPpbRU-Yk0nXvRSgHAJGS1bJB9F4M03CzPP19C2gi7u6yg,NONE,146,102,85,21,21,11,3,4,138,JUNGLE,10,39497,0,37729,21094,0,35,229,216,16559,1244,1960,3,3,4,0,22,True
7,jjjooommmill,13,0,17,518,Neeko,4594,13944,4594,22635,7,True,False,14399,12625,MIDDLE,0,2,0,3152,1058,3157,3020,3165,1058,3340,20,12,MIDDLE,5,529,112793,27343,10015,12,0,0,1,0,0,14658,1945,16445,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SOLO,87,45,72,12,5,14,6,4,181,MIDDLE,60,29919,0,28619,6892,0,135,194,276,3350,630,2158,1,3,4,0,35,True
8,P0g M4w,11,1,17,96,KogMaw,8521,25511,8521,19662,5,False,True,17631,16725,BOTTOM,1,2,0,3006,3091,3143,3085,3124,6673,3363,26,16,BOTTOM,7,896,57938,16344,6885,20,1,0,1,0,0,92661,14447,11842,3379,6mqC99Am-VdjQdPUpXpXGsoJHziVfm-6TXZZeQplRj4wtKqit12VmUMayRo87JLQ_8ns_dxeI2KNPw,CARRY,44,42,17,53,3,4,5,7,461,BOTTOM,12,33045,0,21015,7436,285,178,212,198,10928,2253,2287,3,4,4,0,21,True
9,Memory Express,13,0,15,555,Pyke,0,3406,0,16489,10,False,False,14451,12350,UTILITY,1,2,0,3142,2421,1038,3179,3117,6691,3364,27,6,BOTTOM,3,431,0,0,12481,4,0,0,1,0,0,30703,10109,12910,3478,QSsRjdpoxX1hbG1FFtIHaZevAIQx5_wIw04MAbvlCONVlcGAVjE1EH8nLGQz_uvFys3b9X9GwijMaw,SUPPORT,59,59,53,18,4,4,7,14,309,UTILITY,16,12311,0,28143,7415,0,41,152,340,9869,2202,2752,0,0,4,0,34,True
