,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,1v9 fkin machine,5,0,17,41,Gangplank,8900,8900,8900,17030,4,False,False,16277,15058,TOP,0,NONE,0,3033,3074,3078,6676,1031,3047,3363,21,11,TOP,4,793,18839,6492,4046,12,0,0,NONE,0,0,165381,18250,24018,4974,V3YXGE0JBn3cXqkDUir9wpmoGoq-KtQu6v8Psk1l9lZ9SmCMm4LiuoByz0PpINsQTkFidr72-gC_Og,SOLO,201,27,124,12,5,4,4,12,142,TOP,11,27293,0,29261,10501,0,218,317,186,12155,2549,1197,3,NONE,2,0,49,True
1,baby god,21,2,17,20,Nunu,577,37551,577,49161,6,False,False,13571,11865,JUNGLE,0,NONE,0,3068,3143,3065,3047,1082,1057,3364,23,7,JUNGLE,4,444,89709,15972,13309,160,0,0,NONE,0,0,20215,1440,30447,4573,kjoEBvc0bYAe9XPKRwTJl9810sLAdlrGIfuBSjzGVjNt2PnjjS5xwCs47wCIbsNts4yURRrYHm_6qA,NONE,113,99,291,10,20,11,5,4,145,JUNGLE,44,18895,0,45153,22763,0,31,427,208,81578,1482,1397,0,NONE,2,0,25,True
2,Yassuo,8,0,16,157,Yasuo,2936,10385,2936,28473,12,True,False,13905,13365,MIDDLE,1,NONE,0,3006,2055,3072,6673,0,3031,3363,25,9,MIDDLE,4,454,15695,2360,16544,13,1,0,NONE,0,0,141786,18014,16544,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,SOLO,268,19,158,9,5,4,7,14,366,MIDDLE,22,21278,0,33347,5823,0,167,93,437,14324,904,258,1,NONE,2,0,35,True
3,int account 11,12,0,18,498,Xayah,7999,26995,7999,6978,4,False,False,17208,15800,BOTTOM,1,NONE,0,6671,2420,3031,3006,3036,3508,3363,25,10,BOTTOM,4,802,8825,4882,9988,50,0,0,NONE,0,0,252555,32188,11684,744,6OMTQmM1hoQ1H0IJ8M8lmCr9rF57W26zVgkOwbkiuAV45Bb974A0LZ6Rnx8xvcQDCn_kq6EJPOV3IQ,CARRY,118,41,86,5,4,4,4,7,108,BOTTOM,25,37766,0,22538,3515,531,256,130,172,2506,696,865,5,NONE,2,0,29,True
4,Silent Reaper,29,0,15,267,Nami,548,752,548,7042,7,False,False,11321,10385,UTILITY,0,NONE,0,2065,3853,4643,3109,3158,6616,3364,25,5,BOTTOM,2,588,17210,10870,10970,0,0,0,NONE,0,0,1945,1325,11484,4359,zp50Z2FK5uL7D56mpXD-013YkYxe6EgkQdZJ1FPf5ewVoR2naPJTAsCq_mPyRx-ARD6kpUrJDPDjGg,SUPPORT,34,108,105,14,5,4,7,3,346,UTILITY,47,12196,4081,22825,13818,8640,19,337,255,0,0,370,0,NONE,2,0,92,True
5,kookykrook,9,1,16,133,Quinn,1470,8600,1470,13361,9,False,False,11288,10525,TOP,0,NONE,2,3047,0,6693,1037,3181,3134,3364,33,4,TOP,2,480,0,0,7229,9,0,1,NONE,1,0,120140,21365,18087,665,5ygEwzyV4CqcM6pvwWC96T2hPMlaIBcEC_Ip_FNzY3ssxQw1h1mtPSMEoT9B1Ese7xLK-I3stq8QCw,SOLO,59,14,33,28,7,14,4,4,234,TOP,40,24494,0,26462,5611,0,161,156,286,8460,3128,1144,0,NONE,9,0,30,False
6,Zhadox,7,0,16,121,Khazix,0,29396,0,20128,9,False,False,14580,14125,JUNGLE,0,NONE,2,3142,3047,6691,6695,6694,0,3364,30,14,JUNGLE,4,543,7067,2221,8424,101,0,1,NONE,0,0,130184,33525,23156,7,bmicYv_8wCXpUfw-bfBnqeMNxAseagoExa0fq3hw51Euxt67PTsN7w1DJO3EMSBX6nfF8ouKWepdcw,NONE,167,99,44,25,16,11,5,4,407,JUNGLE,13,36068,0,33680,13723,0,26,237,283,14327,321,2098,0,NONE,9,0,30,False
7,Ser Mighty Bacon,10,0,17,38,Kassadin,497,3836,497,32942,8,False,False,12008,11825,MIDDLE,0,NONE,2,3110,6656,3047,3040,2055,4630,3340,25,6,MIDDLE,2,327,126952,17070,8402,10,0,1,NONE,0,0,20941,1940,18779,3623,kqamZCoIzGy84J5GYC4waQ-owQYlAPi3Wx3uQYXDVTbYR6R3fBaa4-IYE95jCxdNfnqyBs65-VjWtA,SOLO,78,116,86,182,6,4,3,12,354,MIDDLE,21,19010,0,28712,4970,0,178,1323,232,4775,0,1530,1,NONE,9,0,18,False
8,Invent2,8,0,18,45,Veigar,1223,4053,1223,13962,4,False,False,15934,17160,BOTTOM,0,NONE,2,3157,6656,3089,3041,3135,3020,3363,29,8,BOTTOM,5,732,246868,25319,7604,19,0,1,NONE,0,0,10729,520,13598,4568,yNOkanZjp1vPoaaLmrv9T6113_7yYhu0MBE0KmP2AO0wadqJTwipfLpN3Yl62JLVWnKiuRDrE-wbyQ,CARRY,145,128,29,8,4,4,4,12,116,BOTTOM,39,25840,0,21727,6687,0,292,110,112,0,0,523,0,NONE,9,0,30,False
9,Solee,14,0,15,432,Bard,0,639,0,21359,12,False,False,8959,8700,UTILITY,0,NONE,2,2055,3853,3190,3158,4629,3916,3364,30,1,BOTTOM,0,379,15483,6688,10713,2,0,1,NONE,0,0,3266,1435,15128,4921,MjxLckYeLpT8GYq4rsSxIP_pdo4q5-SFRhGow1QTvNweRRuNlQFjydetECV1bmHD69p_R1NqJ5P28A,SUPPORT,60,63,29,9,5,4,4,14,353,UTILITY,32,8761,2310,26176,8902,5201,21,162,289,638,638,334,0,NONE,9,0,116,False
