,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,CasanovaHeroes,0,0,1,98,Shen,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1054,2003,0,0,0,0,3340,3,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,2akzmup_2EDvYZAJhkUZndNT8Z-rMYw8_HaSI3sbqwvr8U7GfEP75rPy91E49sFXkaH8qxvpJPaNog,NONE,0,0,0,0,0,12,0,4,152,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,MajiinBae,0,0,1,236,Lucian,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1055,2003,0,0,0,0,3340,3,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,5nRCVhwaK0m1UZSnU4FsNGklHi4vGe7l1EsD7quqYnWcKxnjiW0uy4TuffENliUu471T5YeNxVjZAA,NONE,0,0,0,0,0,3,0,4,275,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,CHARM3R,0,0,1,412,Thresh,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,3854,2003,0,0,0,0,3340,3,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,bmRqWAbVdksOoGLQiFYEOCusbR4l_8jdWHphCXBZGE2as-Sh7cNsOMp0ze9Gx9Kw_fEB1YcwBSkcAg,NONE,0,0,0,0,0,14,0,4,55,MIDDLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,Tomster,0,0,1,245,Ekko,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1035,0,2031,0,0,0,3340,3,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913,f1K-F-2xRg7aE0nMhalETvDiS-KyUs2GqWFGzURfhNDVDGLfesx-LKQ7-k5Hf4GEbtHSPAcWbEKtiQ,NONE,0,0,0,0,0,11,0,4,216,BOTTOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,Alanzq,0,0,1,81,Ezreal,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1055,2003,0,0,0,0,3340,2,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5tOkfosBd83LvLLN-gC_RbQskgJhDLVBnLvkoZMkjyIi-imrzPmoMxqjH5Wwfx9iYFijEZ_b0Ag2ig,NONE,0,0,0,0,0,3,0,4,30,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,Trick2g,0,0,1,77,Udyr,0,0,0,0,0,False,False,500,0,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,-AqYurKziQQo5MYgeXsLGWvimCSomfhpDuvYul60Mi6-mIZZU8dDONxeq7o-qJx2wcTyv9eNm5yl1A,NONE,0,0,0,0,0,14,0,4,381,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,Jurassiq,0,0,1,119,Draven,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1055,2003,0,0,0,0,3340,2,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812,AW0LvyHwT5rTN-upI3BeeOYgH29yLUtRgvITFYWyZmViSOYWjSyHq5p_V4bpyI68JUlO4TRg10rrhg,NONE,0,0,0,0,0,4,0,7,319,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,Yassuo,0,0,1,3,Galio,0,0,0,0,0,False,False,500,0,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,NONE,0,0,0,0,0,4,0,12,366,MIDDLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,Cookiemanman,0,0,1,20,Nunu,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,1039,2031,0,0,0,0,3340,3,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804,6LpjH_Ac9yka0zQ0AhkPFarSrvRtMVE89WjIdAZUQ5TSF57tM-s7690mpTYIJNWdoePlbZ00hrxmgw,NONE,0,0,0,0,0,4,0,11,182,BOTTOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,Nasteey,0,0,1,432,Bard,0,0,0,0,0,False,False,500,500,JUNGLE,0,0,0,3858,2003,0,0,0,0,3340,4,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613,YuW0w2TrRxzP3neHGtbakY90eGYqwNKUvQ86zQbOW1rwb_-Z1asc6ufkjCUABdH0RMVQL4h-85xyRw,NONE,0,0,0,0,0,4,0,14,294,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
