,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Anesthesia,5,0,15,23,Tryndamere,9337,12984,9337,13707,1,True,True,12155,10175,TOP,0,NONE,0,1037,3006,6672,3046,3133,1018,3340,13,2,TOP,2,1273,0,0,9966,23,1,0,NONE,0,0,160195,12689,12093,7,kyF_ovXhTOCgcKKhZ7-miUqgqTX8qpMqVdkhP3l-OLJPi_5JtEXcl1ndKwyMGmaW_ZoLBpIxFXTgwg,SOLO,42,14,101,5,3,6,0,4,334,TOP,5,13264,0,22143,9751,0,210,33,44,10274,575,84,5,NONE,1,0,15,True
1,kisno,9,1,15,203,Kindred,4901,45262,4901,11362,5,False,False,15903,13475,JUNGLE,1,NONE,0,3006,2031,6672,3036,6609,3091,3364,17,19,JUNGLE,10,382,28179,5134,6516,124,0,0,NONE,0,0,128316,25951,15132,4891,Om6E0zZI1KFpbY80wxyiYrhGwdqXD9bKc3AuFwNRLGzjqQqDcCT5N6rJ2IJGc2-tlF5CAvttjdYphg,NONE,171,51,39,3,17,11,4,4,290,JUNGLE,10,37584,0,21977,12243,2642,38,238,154,29948,6497,328,5,NONE,1,0,23,True
2,Yassuo,11,0,14,157,Yasuo,3759,8037,3759,20476,10,False,False,11589,9800,MIDDLE,0,NONE,0,3031,3123,3006,1055,0,6673,3363,16,7,MIDDLE,2,321,12538,1755,9295,23,0,0,NONE,0,0,128476,17901,13980,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,CARRY,209,21,135,8,4,4,5,14,365,MIDDLE,34,20742,0,24128,5984,0,139,109,274,1085,1085,853,0,NONE,1,0,16,True
3,USC Inferno ,10,0,13,50,Swain,1262,2570,1262,10226,5,False,False,7931,7800,BOTTOM,0,NONE,0,3191,6656,2421,3916,3047,1056,3340,18,3,BOTTOM,0,518,55698,13715,6537,0,0,0,NONE,0,0,11981,1249,14309,4872,tS6DKL3-FIc06RtQ0CbKw0Yqlt0A6bwrO5R82RiyocFoPv8dtZyoVD7q-5MLi5AqGPWJOmZY6N2qbA,SOLO,92,41,53,10,3,4,3,7,480,BOTTOM,47,14965,0,21365,8010,297,115,212,104,3895,0,518,0,NONE,1,0,17,True
4,Terrorist,20,0,13,432,Bard,1303,3363,1303,12609,5,False,False,7765,7425,UTILITY,0,NONE,0,1082,3853,3190,4629,3158,0,3364,18,0,MIDDLE,0,499,11083,6425,3923,0,0,0,NONE,0,0,4569,1924,9208,4860,Nh7JxV6HT3R7x3PY3YuTEe53VMal4iQBMWLSuzRwhCmSjLvMWKHeaGV8VkWCFN_4eHBBz3l1Y5z02g,SUPPORT,37,41,10,5,4,3,3,4,42,UTILITY,28,8349,2172,13547,4071,2788,12,127,89,2840,0,415,0,NONE,1,0,49,True
5,Gmandlife,6,0,12,223,TahmKench,0,0,0,35556,7,False,False,7463,6550,TOP,0,NONE,1,0,3076,1054,1011,3068,3047,3340,15,2,TOP,0,420,33559,9342,5746,0,0,1,NONE,0,0,16170,2860,18943,23,qEjcUDypLHTVTOwrW-ZcHU986ybeBF3rda27EAEv7C0WaAt8C7sl_2mDyC_zLLnpiO3ARnXCxrYHwA,SOLO,74,15,9,6,3,4,2,12,523,TOP,23,12202,0,26692,5149,0,107,134,184,3520,0,2002,0,NONE,10,0,11,False
6,The Golden King,7,0,14,234,Viego,0,14342,0,23077,5,False,False,11990,11925,JUNGLE,0,NONE,1,3047,3143,2055,6673,3153,2420,3364,23,13,JUNGLE,5,472,10499,1954,8657,107,0,1,NONE,0,0,109320,17716,16863,7,PdgA3HkLF870TXH9ZIfk9cnit-Yy7wUljljSyfZjzDSzkW3gKFd4U8CWRSj3rnk9DHbV26lvkVFw6w,NONE,142,58,43,14,4,4,13,11,348,JUNGLE,18,20848,0,27228,9991,0,43,229,129,7186,1176,1707,0,NONE,10,0,14,False
7,lolForbid,10,0,13,84,Akali,0,290,0,13213,6,False,False,8928,8135,MIDDLE,0,NONE,1,4636,2031,3157,1056,3020,1052,3340,27,7,MIDDLE,4,362,54257,17500,3727,0,0,1,NONE,0,0,8958,1712,15434,7,02afypi0QRN9jNO5ncOkyRZfJnm-YDzCESLTAifm8LQODdeycZlz1kOoYqpJ-f1jIRbV0oGHBNn4Fg,SOLO,103,32,64,22,5,14,4,4,50,MIDDLE,1,19674,0,21037,2615,0,113,37,150,616,462,1875,0,NONE,10,0,11,False
8,Setoo Kaiba,9,0,13,360,Samira,2037,4281,2037,11926,5,False,False,10298,9675,BOTTOM,0,NONE,1,3123,6673,1055,3047,6676,1018,3363,19,4,BOTTOM,0,630,9642,2078,6581,4,0,1,NONE,0,0,103162,16628,12300,1591,xumpd0I4LbFoJAW97KTqSX0sUu1ZxA_5gKcRdi1RcQj2eQiC88ezEhppOGsEGA8seO-UbEN_DMYSoQ,CARRY,109,8,13,6,2,7,2,4,644,BOTTOM,1,18773,0,19841,4196,0,194,4,144,67,67,960,1,NONE,10,0,16,False
9,AmeIiorate,10,0,11,12,Alistar,366,3135,366,21863,8,False,False,5596,4825,UTILITY,0,NONE,1,3190,2055,3860,1029,3117,0,3364,20,0,BOTTOM,0,351,10533,3352,3609,0,0,1,NONE,0,0,3167,709,13454,4416,h6BTzDRZPjGie1HJV_r-W7GqnrZui9hiyMLjW7HFGAvnzVn0eQwyBPrlPMT-fF4oiGoxM39znXc02A,SUPPORT,22,19,30,6,6,4,5,14,128,UTILITY,34,4554,1192,18676,3265,1937,33,78,173,8437,492,1612,0,NONE,10,0,48,False
