,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,YunAh,9,0,16,777,Yone,5730,18352,5730,21117,2,False,False,12599,12705,TOP,2,NONE,0,1018,6673,3072,3033,1018,3006,3340,19,10,TOP,5,806,17547,4559,3805,8,0,0,NONE,0,0,117724,19164,16485,3795,fAIIG0KTaItm32AOh9wqevR5ygL6ojoLenpMdMu7scO4mqAcVwVmQU5B2JCEkc3byTpymW4OjiOdiw,DUO,292,76,82,9,3,12,4,4,357,TOP,33,25733,0,21445,8441,0,145,197,83,12149,2009,1153,2,NONE,1,0,11,True
1,Theriniks,6,0,16,131,Diana,2818,25420,2818,22617,4,True,True,16525,12825,JUNGLE,0,NONE,0,3115,3916,1058,3020,3157,4636,3364,23,18,JUNGLE,7,465,177761,30322,3531,164,1,0,NONE,0,0,30334,3626,15671,3542,EKPqh82cCHCpZ0Cto-15rDRbOejTFkjjUuCYgYFAiOuz-RgOPDPH6pwuGh87M4J-sZCLyO3z1EYPcw,NONE,115,56,97,10,15,11,3,4,107,JUNGLE,10,34558,0,22314,8806,0,44,122,136,11881,609,3111,2,NONE,1,0,23,True
2,Yassuo,4,0,14,157,Yasuo,4433,7929,4433,20649,8,False,False,10675,9725,MIDDLE,0,NONE,0,6673,1053,3031,0,0,3006,3363,22,5,TOP,2,363,12853,693,3718,12,0,0,NONE,0,0,113200,12285,17269,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,DUO,186,17,133,4,4,4,4,14,366,MIDDLE,21,13338,0,22146,3506,0,159,118,261,8069,360,1159,3,NONE,1,0,13,True
3,ánish,6,0,13,202,Jhin,3618,8999,3618,6227,4,False,False,9293,8300,BOTTOM,0,NONE,0,6676,6671,3009,1042,0,0,3363,18,1,MIDDLE,0,597,5991,580,3385,17,0,0,NONE,0,0,133746,9838,9879,1637,KLzDt8udgYIf0UR3Esy8NyCo-BQqo0ilAccyR2OWqmRtFNmw9P5rmpwRJC6bFO_sG7XOagGpA_0IVQ,CARRY,78,37,25,18,4,4,2,7,38,BOTTOM,16,10419,0,14125,5039,117,180,102,118,0,0,860,0,NONE,1,0,18,True
4,Banani,5,0,11,143,Zyra,0,3535,0,2940,5,False,False,7039,6250,UTILITY,0,NONE,0,6653,3853,2421,3020,0,0,3364,21,3,MIDDLE,0,702,25578,9407,3078,0,0,0,NONE,0,0,2881,581,5239,4882,2MpEHRp77aziyIgf65zrAN7TRHbx1PIsSyGcx_XicCBTYlsgcCZVG8tb9zQPPlwr8pGoA_evRu09Kg,SUPPORT,90,70,33,11,5,14,4,4,440,UTILITY,24,10679,0,8478,222,0,19,75,127,1085,690,160,0,NONE,1,0,77,True
5,JuIy,3,0,15,92,Riven,2814,4494,2814,22874,10,False,False,11113,10975,TOP,0,NONE,2,6630,2055,6609,6694,3158,1036,3364,28,6,TOP,2,328,903,49,9725,4,0,1,NONE,0,0,127895,18037,16858,1415,9To1e6cXU-KkXj1nJT7eGRYtTnnDvLUpIRubYYcyZXxUg_EZLFJM0K1sMsI3bfKUH6WtT78ihwEXIg,SOLO,271,51,95,35,3,4,2,12,156,TOP,32,18170,0,27879,2875,0,193,136,291,12416,84,1295,0,NONE,8,0,9,False
6,Ocahs Esahc,5,0,12,35,Shaco,939,1693,939,10191,7,False,False,7743,7620,JUNGLE,0,NONE,2,6653,2031,3067,3108,3158,1052,3364,17,4,JUNGLE,2,472,68327,12203,8433,85,0,1,NONE,0,0,18138,781,13563,4069,U7JVhKlCOkiLeM3D4Gx9cGCIoTSJRjNuzHY4ZRYYnBaj4kNbi2CuETgsZQz-HiSSzkghmnqNsj6-8w,NONE,70,81,62,76,7,14,17,11,128,JUNGLE,30,14573,0,22527,5431,0,14,618,162,7678,1588,530,0,NONE,8,0,16,False
7,Whet Ace Poosie,5,0,14,86,Garen,1367,1367,1367,31071,7,False,False,9594,9425,MIDDLE,0,NONE,2,6631,3047,3076,1028,1054,3053,3340,19,4,MIDDLE,2,376,275,88,11323,13,0,1,NONE,0,0,102313,12185,15811,7,hsbYRlJeBoZDOHQR6VMdEp-ODWUUflh-nZ-0-E9-1O-7IQRt3_Qb71asosyISe8HsT_Dv0TEayXEIg,SOLO,70,20,63,7,4,4,2,12,48,MIDDLE,31,14693,0,27652,2294,0,159,181,178,2586,2418,516,1,NONE,8,0,18,False
8,splash2,5,0,12,222,Jinx,796,796,796,6821,6,False,False,10977,9925,BOTTOM,0,NONE,2,6671,1038,1037,0,3085,3006,3363,21,7,BOTTOM,3,699,4739,1445,10287,8,0,1,NONE,0,0,98656,10542,8409,685,4h1qp4pZj4Of7pVuhy5KleIH-gJvhq7PyTs1EkAWhyEhLmoS7F5-JAlAGNmxi6MigMLIsET2sgM8xQ,CARRY,104,32,11,5,4,4,4,7,485,BOTTOM,18,12341,0,19448,3799,508,164,108,160,1124,354,751,0,NONE,8,0,17,False
9,iheartdads,9,0,12,117,Lulu,0,0,0,10646,7,False,False,5957,5585,UTILITY,0,NONE,2,3851,2065,3158,3114,1052,2055,3364,20,1,BOTTOM,0,708,4668,2054,7336,0,0,1,NONE,0,0,2530,579,7889,4570,4GruVtxwQ5crDZKz_LQNS1f6wgWAaAhKUedpESnzyMPwEB2i9ssK3Yq49yW_k23H2ICDLiOIMkVO4Q,SUPPORT,24,42,56,7,5,4,4,3,149,UTILITY,16,2633,2813,15801,752,275,12,105,187,0,0,575,0,NONE,8,0,43,False
