,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Nasteey,1,0,7,43,Karma,243,548,243,1821,1,False,False,2991,2250,UTILITY,0,0,1,2055,1028,3851,1004,3158,0,3364,11,0,NONE,0,627,7621,2875,678,0,0,1,0,0,0,4096,474,1586,4613,YuW0w2TrRxzP3neHGtbakY90eGYqwNKUvQ86zQbOW1rwb_-Z1asc6ufkjCUABdH0RMVQL4h-85xyRw,SUPPORT,27,4,13,11,1,4,2,3,294,UTILITY,10,3349,296,2301,77,0,4,89,16,0,0,36,0,0,6,0,8,False
1,Cookiemanman,0,0,7,121,Khazix,0,3872,0,4596,3,False,False,3947,3150,JUNGLE,0,0,1,1001,2031,3134,3133,2055,0,3364,12,1,NONE,0,408,4764,137,2275,70,0,1,0,0,0,37302,1590,6929,4804,6LpjH_Ac9yka0zQ0AhkPFarSrvRtMVE89WjIdAZUQ5TSF57tM-s7690mpTYIJNWdoePlbZ00hrxmgw,SUPPORT,82,34,13,4,1,4,6,11,182,JUNGLE,1,1838,0,9438,4434,0,5,79,51,3072,110,234,0,0,6,0,6,False
2,Yassuo,0,0,9,157,Yasuo,0,1147,0,6113,4,False,False,4232,2950,MIDDLE,0,0,1,3006,1054,1055,1042,1018,0,3340,7,1,NONE,0,318,5358,538,2813,4,0,1,0,0,0,37500,4277,4589,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,SUPPORT,96,8,71,4,2,4,2,14,366,MIDDLE,10,5076,0,7468,1163,0,90,54,83,260,260,66,0,0,6,0,6,False
3,Trick2g,0,0,8,54,Malphite,0,0,0,4889,3,False,False,3300,2850,TOP,0,0,1,3047,6660,1006,1029,0,0,3340,11,0,NONE,0,455,9492,1041,2156,0,0,1,0,0,0,9369,521,2965,561,-AqYurKziQQo5MYgeXsLGWvimCSomfhpDuvYul60Mi6-mIZZU8dDONxeq7o-qJx2wcTyv9eNm5yl1A,SUPPORT,17,18,24,3,2,12,3,4,381,TOP,3,1563,0,5221,242,0,70,168,41,2720,0,100,0,0,6,0,4,False
4,Jurassiq,0,0,7,222,Jinx,868,1103,868,1824,2,False,False,3843,3100,BOTTOM,0,0,1,2003,6670,1055,1037,1001,2055,3340,7,0,NONE,0,407,154,84,1334,0,0,1,0,0,0,26070,2604,2063,3812,AW0LvyHwT5rTN-upI3BeeOYgH29yLUtRgvITFYWyZmViSOYWjSyHq5p_V4bpyI68JUlO4TRg10rrhg,DUO,39,13,3,1,1,4,2,1,319,BOTTOM,3,2689,0,3526,216,0,91,8,35,4005,0,128,0,0,6,0,3,False
5,Irelia Carries U,1,0,9,39,Irelia,5331,5331,5331,3231,0,True,False,7815,5175,TOP,0,1,0,0,3057,3153,1036,1001,0,3340,14,7,NONE,7,0,6222,1493,848,4,0,0,1,0,0,52744,3350,5724,507,mScSGa_KXdz6OQ1X6eHyQEWfLCqTausrylpZ7rA5Wq88rnKgq0b5YRM7KxL1a8I7itkT2XWdnUJkMw,SUPPORT,123,13,34,2,2,12,2,4,169,TOP,4,4916,0,6641,2051,0,107,35,0,390,72,68,2,5,0,0,11,True
6,Throw,4,0,9,113,Sejuani,1807,14673,1807,6280,0,False,False,6710,6360,JUNGLE,0,0,0,3068,0,3047,3076,1028,0,3364,18,4,NONE,4,0,17070,2180,1018,56,0,0,1,0,0,33329,2526,6789,29,5X-ywOAbIL966QyLz0ngQ4JWYeKHE2F1hEcQB-Y-A6W2Yu6bPbjTdAk2QEAnQfSiDf-VZqJVV_G2cA,SUPPORT,17,47,42,3,7,11,2,4,100,JUNGLE,19,4918,0,8808,3789,268,15,197,0,7776,212,1000,1,3,0,0,10,True
7,5fire,3,0,9,84,Akali,3396,3396,3396,1354,1,False,False,5132,4050,MIDDLE,0,1,0,1026,3145,2055,1082,3020,1028,3340,12,2,NONE,2,292,34141,3331,198,0,0,0,1,0,0,6657,448,3592,1426,4jLwzh7nlTU7zA-UyNjEOdvsaIG8zShrZB-ycq_jh-3nfguSfsontNG5QaRsbjKDVi_8-rxbA7K2lg,SUPPORT,64,12,32,5,1,4,2,12,366,MIDDLE,0,3780,0,4051,67,0,92,27,14,2840,0,260,1,4,0,0,11,True
8,Vienna,4,0,8,22,Ashe,3695,3695,3695,1692,1,False,False,4543,3150,BOTTOM,0,1,0,6670,2031,1037,1001,1042,0,3340,12,0,NONE,0,615,780,462,1857,0,1,0,1,0,0,29153,1767,2886,4293,maq23jiGkA0honxEW08zuuB8qvzQWb6vAMeKr4Nw26ZTHitPvUiI0Q6P-tbUbYqrxXKsOWim2ji-gQ,SUPPORT,3,30,7,2,2,7,1,4,133,BOTTOM,10,2230,0,4785,581,281,89,213,21,0,0,42,2,4,0,0,13,True
9,ioki,7,0,7,89,Leona,2009,2009,2009,2289,0,False,False,3731,2375,UTILITY,1,1,0,3047,2031,1028,3859,2055,0,3364,14,0,NONE,0,0,3526,620,1147,0,0,0,1,0,0,2926,665,2019,4150,BzOm-GWXBmpemDTUqwRi0Qr5RmZo4UmCcqf71qOikOzHthUVlueb3Jx2RwVJta47D7VSNkNLq8wK0g,SUPPORT,23,11,7,3,2,14,2,4,241,UTILITY,21,1566,0,3166,36,42,18,35,0,3787,280,0,0,4,0,0,18,True
