,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,WellMetChan,6,0,11,203,Kindred,0,1446,0,4978,4,False,False,6246,6000,Invalid,0,NONE,0,6672,2003,3006,2015,1042,0,3340,12,3,NONE,2,218,6544,724,3143,38,0,0,NONE,0,0,34654,4177,7450,4631,8o3inyTUE3oceThyTDQdZaLSinsMZU6hXrJ7GqdC9dfQ6ztsLPc85zNKz1o91p9cn100gWbVd8ol2g,DUO,41,16,12,1,2,4,10,11,199,,1,5558,0,10821,4228,250,6,16,87,4707,657,227,0,NONE,2,0,1,False
1,Digster,7,0,10,432,Bard,0,146,0,4027,5,False,False,4845,3833,Invalid,0,NONE,0,1039,3078,0,0,0,0,3340,10,0,NONE,0,226,5616,2515,2390,5,0,0,NONE,0,0,5018,1555,5605,4922,Xc36uHe6mTMN-EohPZzzKZji4A8FR-25qOTyfIE9qT7qzRbn9ftXRZSo7jFfPyfoEQg4MVFP0bcHGA,DUO,22,13,6,3,3,11,2,4,252,,19,4071,0,8760,1523,372,3,85,102,1350,0,764,0,NONE,2,0,2,False
2,destroyleviathan,2,0,11,23,Tryndamere,0,0,0,6752,4,False,False,6260,5350,Invalid,0,NONE,0,1055,6672,3006,1036,0,0,3340,13,5,NONE,3,207,0,0,3788,0,0,0,NONE,0,0,18933,4869,8238,3776,Zjsxndju1NLWU9DRGWMwp4Anquv9jmmlRFyaLyjmlFCd4E52Ipxbp1R0Rq76ErBQJeuj7rgFgX7SWw,DUO,7,4,18,3,4,14,2,4,223,,3,5733,0,12944,3374,0,24,35,85,982,864,918,0,NONE,2,0,2,False
3,MlZ,2,0,10,7,Leblanc,0,0,0,3983,6,False,False,6220,5750,Invalid,0,NONE,0,1056,6655,2421,1001,3108,0,3340,10,5,NONE,3,228,12284,6605,2728,0,0,0,NONE,0,0,2423,781,5857,959,-2qnp5-87xpx6MGHS5QG0s6tfS9nBf_oPr9Owpi_9jhtE-8qfPkg87XqsbsaUpZpvMQV7YuZjM48Wg,DUO,23,30,13,10,3,4,3,14,161,,3,7871,0,9899,509,0,17,8,124,3485,484,1314,0,NONE,2,0,0,False
4,jakoman12,4,0,10,15,Sivir,0,0,0,3327,6,False,False,4918,4450,Invalid,0,NONE,0,3004,3006,0,0,0,1036,3340,10,1,NONE,0,126,0,0,3537,0,0,0,NONE,0,0,22560,8753,4233,4760,ryq3ZF1nXLdat_6-zckW8CPcNMQSAXkbn4JThEZ5AnCwM4In_dQacpGkQKt961K7cwjv65vpxb9RdA,DUO,24,16,0,3,2,4,2,7,275,,0,8753,0,7864,1132,83,16,0,96,0,0,94,0,NONE,2,0,2,False
5,KreamyHot,7,0,11,20,Nunu,108,614,108,5438,1,False,False,7087,4300,Invalid,0,NONE,0,3068,2031,1029,1001,0,0,3340,7,0,NONE,0,208,18770,1638,1309,21,0,0,NONE,0,0,8768,758,6985,663,lI_Uop38l2PdokE02c-p4nUoo0qTnR35-dgZnyEkZHJhoJbm3lVxzIs03GeWEBJgPN2tncpCF0H37A,DUO,20,31,77,2,8,11,2,4,224,,9,2497,0,8327,4351,0,1,128,16,15506,100,32,1,NONE,0,0,2,True
6,beatie,8,0,12,11,MasterYi,0,1608,0,4385,2,False,False,8199,5400,Invalid,0,NONE,0,6691,2031,3006,1042,1042,0,3340,7,3,NONE,2,226,1888,0,1567,52,0,0,NONE,0,0,44118,6587,7444,4073,H7PSlq10bllNAdcThxg9FyXY1PSU3rNaFffn7iYmYPnzslJThIkdobo0PdTmlwYH3lma6EK1p9ipFQ,DUO,37,3,16,3,2,4,9,11,139,,7,7335,0,9938,5005,0,1,93,42,10577,747,925,0,NONE,0,0,1,True
7,Yassuo,8,0,13,234,Viego,1294,1294,1294,10470,4,True,False,10370,6450,Invalid,0,NONE,0,1055,3153,3047,6670,1036,0,3340,13,14,NONE,5,178,2932,2557,4475,0,0,0,NONE,0,0,48676,18123,14962,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,DUO,71,92,16,9,2,4,5,14,365,,21,21660,0,20219,8886,0,51,67,84,1283,978,782,1,NONE,0,0,1,True
8,ftbfan96,11,0,11,111,Nautilus,782,782,782,12276,3,False,False,7023,4800,Invalid,0,NONE,0,1054,3068,3047,0,0,0,3340,10,4,NONE,2,212,13706,5409,1653,4,0,0,NONE,0,0,5800,1907,6484,4057,LEg0JJQK3HZkaN1QA3Do5fkzVzoR-3atafU9RWtYphayoXPpQM0eHZh0kvnveNOaKXablTO98qfaIA,DUO,25,18,29,3,3,14,3,4,205,,39,7558,0,8602,1213,0,10,232,53,242,242,464,0,NONE,0,0,1,True
9,LoLPoggersXD,12,0,12,517,Sylas,1535,1535,1535,4948,4,False,False,7785,5000,Invalid,0,NONE,0,1056,3020,6656,0,0,0,3340,8,4,NONE,2,207,24932,7286,2065,0,0,0,NONE,0,0,2474,274,7965,7,k1oP1sDOIDXktEHFzp9bx48nxdLUsj3GOGPK8vUiF1xOoifl5OkH6w7WgeOvPFCgxG_U7TZQHJjtwg,DUO,31,25,54,7,2,4,4,14,54,,17,7758,0,10740,6255,2632,28,98,53,198,198,708,0,NONE,0,0,2,True
