,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,nekoˉ,0,0,7,24,Jax,4019,4019,4019,1253,0,True,False,3807,2700,TOP,0,1,0,2033,3047,3057,1028,2010,0,3340,9,3,NONE,3,0,2020,228,186,0,0,0,1,0,0,19288,2048,2444,4022,px8UB9wfXPyctG3xvT_s7AladVhAOZARuKpyZSqcbqe_JvGcF67VATiYPD2plLq8svsgdakK31BxyA,DUO,14,24,17,1,1,4,1,12,215,TOP,4,2276,0,2630,689,0,49,34,0,0,0,0,1,4,0,0,0,True
1,TangluoluoQwQ,3,0,6,76,Nidalee,2599,2599,2599,1225,1,False,False,3288,2875,JUNGLE,0,1,0,2423,1026,2031,3020,1082,1035,3364,8,1,NONE,0,509,17100,811,656,36,0,0,0,0,0,4214,281,2678,4547,JJ-PRgLX34dy57CS8cSgf7z-hNz3hjoaDfbFQjgWBXs8K5aVnw5bZiZBkZ2B1jh4NMqyed0Ho49ZWA,DUO,68,53,30,66,1,4,3,11,404,JUNGLE,2,1178,0,4358,2073,334,7,55,0,1696,86,1024,2,4,0,0,6,True
2,xiaoheQ,2,0,7,58,Renekton,6987,6987,6987,1455,1,False,True,5144,1600,MIDDLE,1,1,0,0,6029,1055,0,0,0,3340,4,2,NONE,2,199,840,0,254,0,0,0,1,0,0,42508,620,2664,3160,lpMxen71mxkmm_KVNEVhVzmNDsGq2AkBpfwNK-kbx2NU6jTmZSguJOoIscpb7EYUsoWfhzrtSOCRQg,DUO,25,7,20,1,2,4,2,14,245,MIDDLE,2,832,0,2966,1101,0,78,4,10,212,212,48,1,5,0,0,2,True
3,LFT Rank 1,2,0,6,51,Caitlyn,1844,1844,1844,454,0,False,False,3368,2475,BOTTOM,0,1,0,6670,1018,1055,2010,0,0,3340,7,2,NONE,2,517,196,56,126,0,1,0,1,0,0,18889,2395,1053,3150,GoXrRxyyvhsCo8s7iLzCScvqztHarXbF_vmj1mO41_lfsIibT6o_SUPArFfKDnMi_6o__M67gC6szA,DUO,14,5,4,1,1,7,0,4,106,BOTTOM,0,2451,0,1180,325,90,55,1,0,0,0,0,1,2,0,0,0,True
4,Kit Eversong,4,0,5,101,Xerath,1103,1103,1103,362,1,False,False,2614,1845,UTILITY,0,1,0,3851,2010,2003,1052,1052,1082,3340,9,0,NONE,0,122,5847,1482,248,0,0,0,1,0,0,1478,360,968,3545,8yvSIKYe6EEjZnXH2wnk6RCi3xbZPG5wdkfrDcA4v637aO7-B2Uy96y66ox7Xdj_Kw1modc1Ei3zdQ,DUO,11,13,5,0,1,4,2,3,206,UTILITY,7,1843,0,1217,0,0,3,59,6,0,0,0,0,3,0,0,7,True
5,LongSchlongKong,0,0,4,62,MonkeyKing,0,0,0,1915,4,False,False,1725,1050,TOP,0,0,1,2031,1055,1036,0,0,0,3340,6,0,NONE,0,237,1866,186,884,0,0,1,0,0,0,3939,1162,2882,7,2OlCY5AXC2rkql1ui3N8cc4pl7zfEa9NDzhS7OC8AXefOHLn3dx1J9FdPAF7twlJT8wJC33PH-mg3g,DUO,7,2,9,0,2,4,1,12,63,TOP,0,1348,0,3956,59,0,23,4,26,0,0,190,0,0,5,0,3,False
6,Wechat564883985,1,0,5,131,Diana,0,745,0,1884,2,False,False,2319,2025,JUNGLE,0,0,1,3020,0,0,1082,0,1035,3340,7,1,NONE,0,124,10756,473,920,20,0,1,0,0,0,4984,337,2790,4057,Uz1wYttAeQ1nalo0gewjvynzr1AuyIlmpQpgmEakv1CxEZhChS55YHPwhWE5HxFUc-plq6IcP59UfA,DUO,19,5,16,0,1,4,2,11,173,JUNGLE,1,883,0,3777,1012,0,7,20,18,1032,72,66,0,0,5,0,4,False
7,Yassuo,0,0,1,157,Yasuo,0,0,0,298,0,False,False,1340,0,Invalid,0,0,1,0,0,0,0,0,0,0,0,0,NONE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,DUO,0,0,0,0,0,4,0,14,366,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
8,Computer,0,0,4,222,Jinx,0,0,0,500,0,False,False,2260,1925,BOTTOM,0,0,1,1055,6670,2003,2055,0,0,3340,6,1,NONE,0,0,0,0,489,0,0,1,0,0,0,6972,1271,971,4551,gFAfoOAN8CWTNtPnkRy-FmU5Wo9SuiqKu7P5JcNPoltmpKm0DUSqZ9TD0McgMhmLn6Ns4tAtUgEz0w,DUO,34,3,1,0,1,4,1,7,431,BOTTOM,0,1271,0,1479,346,90,30,3,0,0,0,18,0,0,5,0,1,False
9,MysticMooCow,1,0,4,53,Blitzcrank,0,0,0,1084,2,False,False,1637,1235,UTILITY,0,0,1,3858,1001,1052,0,0,0,3340,6,0,NONE,0,204,239,155,754,0,0,1,0,0,0,659,339,1306,25,HgK08-F9w9Ej9yEzhd3nnbQ9p4Fi73TDqAqTYa8ZwV1lOP5oGWSeSGQEGEFE4Jy67JuWzxBmScJ-CA,DUO,5,2,0,0,1,4,1,3,69,UTILITY,1,495,0,2085,0,0,6,7,18,870,0,24,0,0,5,0,4,False
