,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Nemmo ,5,0,15,10,Kayle,2370,6902,2370,6418,3,False,False,12688,12325,TOP,0,NONE,1,3089,4633,3006,3916,0,3115,3363,18,5,TOP,5,1298,111190,14306,5258,25,0,1,NONE,0,0,34528,3363,8243,7,L89zPQoD-9c8S009NjqX0kXAoIDBjGuHQPKxzLXwFU6h_8GKNITJY3kHEJVgPM30BQr1WNVVlL2-XA,SOLO,46,35,79,5,2,12,2,4,467,TOP,6,18355,0,14715,4638,676,213,245,94,1749,685,1212,1,NONE,7,0,22,False
1,IIIllIlIIlllIllI,6,0,14,28,Evelynn,0,15309,0,10638,4,False,False,10464,10460,JUNGLE,0,NONE,1,3020,3089,1082,3152,1026,1052,3363,21,6,JUNGLE,2,450,100052,12717,5591,117,0,1,NONE,0,0,11123,483,13111,18,YX0GrIiBJLsQsMOvXqVPQhPwjoSUjxRVjuEp2Il-N_5IwVXVyEAyatYu52iB0GYB-Pks9Kpi0rg12A,NONE,425,24,82,6,17,11,3,4,49,JUNGLE,14,14243,0,19048,5524,0,37,184,121,15075,1043,345,1,NONE,7,0,38,False
2,Yassuo,2,0,12,157,Yasuo,802,802,802,20441,14,False,False,7091,6700,MIDDLE,0,NONE,1,6673,1037,1018,3006,1055,0,3340,15,1,MIDDLE,0,534,9612,1056,10028,0,0,1,NONE,0,0,67808,9493,14255,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,SOLO,150,13,124,3,3,4,5,14,366,MIDDLE,11,11282,0,25211,2434,0,139,63,422,732,732,928,0,NONE,7,0,16,False
3,BIue Skies,4,0,14,18,Tristana,2247,3516,2247,10625,9,True,False,11351,10950,BOTTOM,0,NONE,1,1038,3123,1037,3046,6672,3006,3363,23,5,BOTTOM,2,300,23514,247,6415,24,0,1,NONE,0,0,132776,13338,9887,696,5_oyThMl5hmqILEq3byD9cRp3Q-4SUz7QaxyMqmJfwxIURnmzRrXM5lnRGXZkTXLZs_qWQ1CT694_w,CARRY,34,17,29,5,4,4,6,7,266,BOTTOM,2,14843,0,16590,2468,500,193,5,219,11477,1258,287,0,NONE,7,0,28,False
4,MioMio,8,0,10,99,Lux,163,704,163,5316,8,False,False,6208,5025,UTILITY,0,NONE,1,3853,4005,1082,1058,0,2422,3364,18,0,BOTTOM,0,468,18017,11270,5323,0,0,1,NONE,0,0,1435,609,6385,4903,znS_lelSXTYEKE1Q2FuAbnqk5T1dBHYEWG21xmSpYK05t9cdl_I273Q8Jjm3fWLZ6vUxDT2UeUfaTg,SUPPORT,32,24,98,7,4,4,3,14,257,UTILITY,48,12219,882,11935,0,0,13,194,197,340,340,226,0,NONE,7,0,65,False
5,Alakay v2,7,0,15,164,Camille,6514,10271,6514,16566,5,False,False,10381,9933,TOP,0,NONE,0,3748,3078,1037,3111,1055,1083,3340,20,7,TOP,2,699,357,357,8225,0,0,0,NONE,0,0,75258,7588,11856,538,JBqx4QdASLWp3RsJME90pLokqJpUMPYaIHvXQhDbJK3mrVmWnlTuZ2GMnthmVUkQDn5ozEq5VDrnwA,SOLO,145,40,95,7,3,12,3,4,255,TOP,14,10116,0,20856,5728,0,160,143,144,22756,2169,774,2,NONE,2,0,11,True
6,zxf,9,1,14,64,LeeSin,3017,32326,3017,26538,2,False,False,9548,9025,JUNGLE,1,NONE,0,2421,2055,6630,1033,3053,3047,3340,16,4,JUNGLE,3,1062,21462,1282,9928,125,1,0,NONE,0,0,90285,7112,18153,13,GKeaTepOhtmVVkV0JD6SReIcjOsigLpngE2NtAk148dnTEeAeI4_ii-eVq5jcsGd76jxofg_k-4krQ,NONE,171,221,96,7,14,11,2,4,210,JUNGLE,10,8698,1377,28391,11406,0,22,302,79,12418,303,308,0,NONE,2,0,15,True
7,Ser Mighty Bacon,8,0,16,38,Kassadin,3314,3314,3314,15086,3,False,False,14136,13100,MIDDLE,0,NONE,0,3157,6656,3158,3040,3041,1058,3340,20,16,MIDDLE,8,609,130636,22528,9341,27,0,0,NONE,0,0,12978,1467,12252,3623,kqamZCoIzGy84J5GYC4waQ-owQYlAPi3Wx3uQYXDVTbYR6R3fBaa4-IYE95jCxdNfnqyBs65-VjWtA,SOLO,69,95,74,153,4,4,3,12,354,MIDDLE,17,23996,0,23544,6620,0,156,158,70,96,0,1950,1,NONE,2,0,25,True
8,Evacuation,12,0,15,360,Samira,5900,23109,5900,11764,3,False,True,14403,13600,BOTTOM,0,NONE,0,1055,6673,3031,3111,6676,3035,3363,22,11,BOTTOM,6,492,14208,2188,7709,23,0,0,NONE,0,0,155376,17640,11124,4895,k3Ses_waXOHysxX8UEcJwwcBHI81nG68pldpOplXZIfwgbzurbnGIe9Yuaat04be3ecuz36ifff4mg,CARRY,133,14,22,5,5,7,4,4,58,BOTTOM,2,20034,0,19565,7332,738,210,14,74,14198,206,731,3,NONE,2,0,25,True
9,ZUMMEN,24,0,13,526,Rell,1039,2328,1039,17668,4,False,False,8208,7200,UTILITY,0,NONE,0,3860,3067,2055,3111,2065,3024,3364,23,0,BOTTOM,0,582,11543,4872,6777,0,0,0,NONE,0,0,4082,382,8235,556,CJM1S-AXhUJlU6PwTweBhAfY5BzrvnCGa2beUc9Vepm_JlMggNZxmon8rgIsHxo0_CRgDvk6K5KTlg,SUPPORT,37,25,31,7,5,4,5,14,262,UTILITY,28,5576,0,16307,4657,836,33,43,89,5358,322,1294,1,NONE,2,0,64,True
