,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,THIS GUY WOW XO,10,0,15,122,Darius,815,4051,815,20799,6,False,False,9404,8300,TOP,1,NONE,0,1054,3053,6631,3047,0,0,3340,17,3,TOP,0,713,0,0,16087,4,0,0,NONE,0,0,79588,9902,9035,3587,GCKt8H1VxkTJ41k0unbyGWkIdNLlBLto2EIdYUoyKT0Z6ybzRax7rn2e0y4jMcFo4huOVtOsJyTD2A,SOLO,57,71,22,6,6,6,4,4,403,TOP,9,11510,0,25846,4587,0,145,78,219,3207,1607,723,1,NONE,3,0,22,True
1,Satellite Flight,15,1,15,48,Trundle,9856,43913,9856,23597,8,True,True,14497,12600,JUNGLE,0,NONE,0,3158,3748,6632,6694,3086,1042,3340,19,13,JUNGLE,3,450,5250,2194,17320,95,0,0,NONE,0,0,126447,18656,19773,3496,EHoXxl6_YBEjXp2WiSnfKA3RnhI3fFUyt8hbhFVlhURuTDFZJFkfUPIwfdDKbCuyrLJQSl5HdX7mog,NONE,153,90,27,9,19,11,8,6,338,JUNGLE,32,21958,0,38841,21983,0,39,363,213,14926,1108,1746,5,NONE,3,0,21,True
2,Xi Huan Hao Xinº,16,0,15,68,Rumble,2226,6991,2226,22948,6,False,False,13827,12875,MIDDLE,0,NONE,0,3157,3047,3165,3135,4636,0,3340,22,19,MIDDLE,7,433,95399,33371,12105,4,1,0,NONE,0,0,8583,1725,9810,3182,GVhQ3pcG92y414kNP13EDLI9ZiAgABelys3C1XyvCJQZEKQ65BCJeIZC64UIPFi_zUkcvYMzMd4lGA,SOLO,125,161,120,15,7,14,4,4,524,MIDDLE,18,36356,0,22848,2411,0,117,208,195,4025,1260,931,0,NONE,3,0,14,True
3,KingGeorgie,11,0,16,523,Aphelios,9787,27718,9787,15889,4,False,False,15161,13425,BOTTOM,0,NONE,0,3140,6672,3085,1038,3006,3031,3363,18,14,BOTTOM,5,683,1625,1134,10124,38,0,0,NONE,0,0,159897,24853,10494,4099,CV6qcKdar1ZPpocQVZnbSotCcNKFPIJDBtX7Ehz1NL5AKFdyaYpTESYiLprKRH9c3ALH-eaFNCtVYw,CARRY,51,123,0,7,5,7,4,4,497,BOTTOM,20,30079,0,21515,5865,750,197,187,156,22068,4092,895,3,NONE,3,0,19,True
4,Robstoppable,33,0,14,43,Karma,1516,5078,1516,8047,2,False,False,9554,7600,UTILITY,0,NONE,0,2065,0,3114,3011,3158,3853,3364,24,1,BOTTOM,0,1143,30095,9903,4957,4,0,0,NONE,0,0,5759,706,6090,3378,9GHt8O-VTMX-yFvdAPC-HERybBtvwwq0TYc4IklnAcuohdMR8jd6lTDffzJXzlzZxCMdw7MImYYdmQ,SUPPORT,87,38,159,40,7,3,4,4,228,UTILITY,26,10688,9588,11969,807,0,26,222,76,338,78,921,0,NONE,3,0,71,True
5,FSU Pain,4,0,15,36,DrMundo,3274,7259,3274,29028,7,False,False,10317,10400,TOP,0,NONE,1,3083,3068,3047,3065,0,0,3340,18,4,TOP,3,435,59201,15343,7170,4,0,1,NONE,0,0,67981,6225,29469,4569,L5bdklBMd3mFlonCJllzhacV09PbuU8Kilb5xAjcdtFC52-VzAhYUUo8ygebjMEiXcdTDZS0FeEukQ,SOLO,178,44,76,8,2,12,4,4,505,TOP,18,21569,0,40249,11212,0,195,273,208,16404,0,3609,1,NONE,9,0,11,False
6,La Saprihora,8,0,13,203,Kindred,897,3967,897,10863,12,False,False,8999,8900,JUNGLE,0,NONE,1,3006,6671,2031,3036,1018,0,3364,22,3,JUNGLE,0,260,18442,2590,11160,99,0,1,NONE,0,0,80897,11494,13899,4653,qyMrNqz6R6DPuTgJmir98MCTZVtC47IcrQIvoQ91GS2Q1yQLIpwLvCiNkSZfUtfbNfe4YChgwSlxdA,NONE,139,45,55,6,4,4,15,11,203,JUNGLE,8,15183,0,26169,10422,2588,28,111,327,5825,1099,1108,0,NONE,9,0,36,False
7,Yassuo,7,0,15,157,Yasuo,2285,6629,2285,15268,10,False,False,13856,13775,MIDDLE,0,NONE,1,0,6672,2420,3072,3006,3031,3363,25,7,MIDDLE,3,412,13836,1572,7920,24,0,1,NONE,0,0,140239,14433,10657,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,SOLO,192,16,142,4,4,4,5,14,366,MIDDLE,13,18895,0,19324,3756,0,173,141,303,8101,2889,746,2,NONE,9,0,24,False
8,Sempervirens,9,0,13,69,Cassiopeia,79,2214,79,8108,10,False,False,10582,10425,BOTTOM,0,NONE,1,3040,1082,0,6656,4629,0,3363,21,4,BOTTOM,2,475,83354,18233,11364,8,0,1,NONE,0,0,7344,91,10635,4834,VSi1NEcCjAdYX8CethVqXcmhD2391ekahgJoTGjvOLxEVcoqOobZZan4pdgxo6Jap7V82WU0d_1eQw,CARRY,141,22,400,10,5,4,5,7,270,BOTTOM,36,18324,0,23525,3348,329,157,238,275,1695,0,1525,0,NONE,9,0,16,False
9,sponsorless,3,0,12,63,Brand,1471,4177,1471,7754,11,False,False,9133,9375,UTILITY,0,NONE,1,3853,0,0,3116,6653,3009,3364,23,8,BOTTOM,3,481,61043,20711,11627,18,0,1,NONE,0,0,4868,661,9224,1597,EReiwHEIb-1D_TIWECwcD1n99TWF9o0DdicoU2F2EzLlL_oLAnBCpRwmaJNA_hpWILSqBXGPSFrhRw,SUPPORT,64,82,51,11,4,14,4,4,481,UTILITY,47,22603,0,22008,1054,0,22,328,307,1432,1230,1156,0,NONE,9,0,59,False
