,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,LeastGayMan,11,0,15,106,Volibear,5024,6958,5024,33020,5,False,False,12015,10950,TOP,0,NONE,0,3158,6333,0,6662,1056,3748,3340,21,7,TOP,4,745,50120,5714,9669,20,1,0,NONE,0,0,57295,9540,12402,588,iB6zJaM0mMZB-bYDce3hIcLfJH2J6WS7URDEqsCGxV3ASP-8Q9Liu60DT2pEoT1VBduWZVJ8KtofJA,DUO,52,89,52,9,4,14,4,4,425,TOP,21,16709,0,28024,6293,0,130,733,158,1454,1454,5952,2,NONE,4,0,32,True
1,Worst Jungle LLA,16,1,17,77,Udyr,4118,32607,4118,55242,5,False,True,15647,14075,JUNGLE,1,NONE,0,3068,3143,3742,4401,1082,3111,3364,26,11,JUNGLE,3,431,145302,15779,13042,183,0,0,NONE,0,0,65125,10210,24335,4832,9WKjgKKQzm1w_p2Fctd2TD6BXPIKD1s-BF71fao-D4NeJCjXHDKyd6qQ08I4bBTB-3cv7IxvCdzq3w,NONE,156,75,152,144,4,4,18,11,251,JUNGLE,37,27986,0,39372,16038,0,49,277,194,15712,1996,1994,2,NONE,4,0,26,True
2,Disdxin,7,0,16,84,Akali,1804,1804,1804,16043,8,False,False,12837,12400,MIDDLE,0,NONE,0,3020,3152,3157,3089,4630,1082,3364,22,13,TOP,4,422,107770,28999,11963,13,0,0,NONE,0,0,12435,1072,15602,7,Xqm6-kywW0wzKDFyIiGtHMi9nHBF5UCI5lDBP6lvPOdFC1fQpeN2skSw3wi7y0KYIIVZ_qtPYEW1Ig,DUO,129,30,78,28,4,12,4,14,49,MIDDLE,1,30560,0,28854,6202,0,149,72,305,6847,487,1288,1,NONE,4,0,22,True
3,The Humbler,7,0,15,81,Ezreal,5634,13079,5634,14915,7,False,False,14301,12100,BOTTOM,0,NONE,0,3158,1036,3035,3110,3042,6632,3363,22,12,BOTTOM,3,642,16211,10506,7788,10,0,0,NONE,0,0,140141,29469,16190,1636,AK0omw8fU54n3Sfx1GE1pEtewD7eVTWibh5FdSJWZJMfonJZYeYCPo2rijrCzIiHO3l9M8iScNaoaQ,CARRY,339,48,30,10,5,21,3,4,357,BOTTOM,6,40992,0,24601,4556,0,206,350,233,6321,1016,622,1,NONE,4,0,17,True
4,RedEvoX,23,0,14,37,Sona,3324,5353,3324,12396,5,False,False,8952,8000,UTILITY,0,NONE,0,2065,3158,3853,4643,1082,6616,3364,21,2,BOTTOM,0,521,13629,5248,5755,0,0,0,NONE,0,0,3960,1034,8467,4815,rCLJ8gD1JsV0YSnYdDU2UDXEORM_hOTRrrvk_StL1gbbV56j0zlW8gmWsyRn6LhFPT_dL1yC6S3tQA,SUPPORT,46,68,102,9,6,7,4,4,375,UTILITY,13,6283,5394,14850,16607,9655,17,20,118,0,0,626,1,NONE,4,0,70,True
5,Ringmaster187,8,0,16,41,Gangplank,1007,4967,1007,14354,6,False,False,12487,12783,TOP,0,NONE,1,3078,2421,3108,3158,6609,6695,3364,28,7,TOP,2,344,10548,5767,9025,6,0,1,NONE,0,0,138252,16231,15744,22,-rd48QZKImrSYm0bZiRFUO5YExWUg_d708G8SCizNggc4uTRBZ9C4NUZeefPos0AnurjFVa3wF1zuw,SOLO,127,20,117,9,4,12,4,4,57,TOP,18,26546,0,25517,8157,0,199,328,219,13614,4547,748,0,NONE,8,0,20,False
6,Blastic Peach,10,0,15,131,Diana,829,16994,829,29548,10,True,False,13955,13675,JUNGLE,0,NONE,1,3020,4633,1082,3157,3135,3115,3364,21,10,JUNGLE,3,261,147908,21190,17919,126,0,1,NONE,0,0,26599,3392,19991,3791,dM8TQtW0FgXcLKwZfFxcec5N1WtNm9b4dGWbe46TjaCIy2spPGrthd7VBaNZIN9w1pu4Ym3siTYu6A,NONE,118,58,83,13,17,11,4,4,98,JUNGLE,15,28206,0,38988,12804,0,45,261,269,8504,3623,1077,1,NONE,8,0,16,False
7,Yassuo,4,0,13,45,Veigar,1576,3121,1576,11253,14,False,False,9698,9335,MIDDLE,0,NONE,1,6656,1058,3157,3070,1056,3020,3363,22,4,MIDDLE,2,272,79217,12457,17334,4,0,1,NONE,0,0,7873,1918,10348,4073,IkksLE5FPdqCG5chCR1Ag84P5TjTntJHb4ORoHl9fEuDFTjsNBXPFocf687RHxenuOwLHvoQhTFi9Q,SOLO,128,72,35,13,4,4,3,12,366,MIDDLE,33,14375,0,28730,2696,0,150,108,440,2720,0,1048,0,NONE,8,0,23,False
8,Predmyster,12,0,14,51,Caitlyn,6517,9597,6517,17491,6,False,False,12716,12350,BOTTOM,0,NONE,1,3046,3036,6673,3006,1018,1037,3363,26,7,BOTTOM,2,509,170,100,7927,8,0,1,NONE,0,0,143574,30819,12442,3465,sS1I8fnrlawOGTKNNNKQjsaKTNJJQB4tXU3wy_K91ofcSXFeBddwRgOrcWMrnStYP-jEzwgWOectEw,CARRY,47,51,11,6,4,4,5,7,56,BOTTOM,29,32058,0,21239,2946,515,206,74,159,7403,1139,870,3,NONE,8,0,29,False
9,Oland,17,0,13,12,Alistar,0,0,0,26738,9,False,False,7365,7050,UTILITY,0,NONE,1,2065,3109,3860,2055,0,3117,3364,26,2,BOTTOM,0,387,9052,6349,15652,0,0,1,NONE,0,0,3347,900,13345,1425,F_2BSbO1Z6qTmSwM-qZhfKmq8LpnQVkUdTpAUM9_LRdtBE3pWzz4yQ75E7zV0GGii5OlRuu3IfJKkw,SUPPORT,29,25,55,8,6,14,8,4,224,UTILITY,46,8050,0,30207,9776,5546,29,69,240,5637,800,1210,0,NONE,8,0,54,False
