,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,NanoDesu0815,32,0,18,86,Garen,2323,2323,2323,78809,10,False,False,17266,14500,Invalid,0,1,1,6632,3075,3053,3047,3083,3211,0,23,12,TOP,3,190,3984,1203,17419,0,0,0,1,0,0,74578,22656,33918,4272,ZmBY-vuykpTt61Bl2pwVN4A53tVo1xzttbS8GgMfwJVkj_To0M9puTtqWnQO5kBrKkZbLEm_MI40xQ,SUPPORT,51,19,56,9,33,32,7,4,214,,44,30769,0,54474,14639,0,74,122,294,7079,6909,3136,0,2,2,0,0,True
1,brothecat2,25,0,18,1,Annie,2197,2197,2197,17847,8,False,False,18271,17050,Invalid,0,2,1,3157,3040,6655,3020,3089,3102,0,17,14,TOP,4,280,116262,41691,4796,0,1,0,1,0,0,5759,1098,13962,4982,Xb3FdrJN88N4nFLcmGgNIP15n_yzvQPDSlapUCtK69YQKF2h-gQmM9R3EEwgqhD4WWNe_wXa-4VPWA,DUO,83,84,93,426,10,14,8,4,96,,32,45742,7198,19621,2899,0,94,199,232,2951,2951,862,1,3,2,0,0,True
2,support spec,29,0,18,245,Ekko,3008,3008,3008,19589,7,False,True,16286,15100,Invalid,1,2,1,3112,3020,6655,3100,3102,3115,2052,13,7,TOP,2,369,109154,27315,5653,0,0,0,1,0,0,6421,1328,16077,4990,d0iCavBuq2cPGh5CLYoxWFmZNujlxe5bFqPT88_GJ_DG5-LOm1bVJi3jqqVDpXquQ-UHoLFMsh9UAg,SUPPORT,108,47,36,8,4,13,5,21,35,,22,28643,0,22456,4253,0,86,384,218,0,0,724,3,3,2,0,0,True
3,NiteSky1o,49,0,18,117,Lulu,167,167,167,11056,8,False,False,14540,13400,Invalid,0,2,1,3040,2065,3222,3011,6616,3158,2052,18,0,MIDDLE,0,279,13465,4501,6475,0,0,0,1,0,0,3332,553,12532,4570,xXBv0cAkeWbQoL8NLC8M6m7CwC70FaQe3NUPAyn6ANTJDsJxxL5npke-4rdri1kyQIzMAcRkd1_BMg,SOLO,54,38,99,9,0,4,4,7,144,,46,5054,13477,19688,2402,567,10,274,224,0,0,680,0,2,2,0,0,True
4,Nanite5,17,0,18,254,Vi,1116,1116,1116,73009,5,True,False,19262,16500,Invalid,1,2,1,6632,3111,3071,3053,3075,3065,0,12,25,TOP,7,446,3293,1483,13293,0,0,0,1,0,0,65681,39173,29477,4070,RCIbGHB9nDUfieqAC5F4iqq3dHpz595MTGOLNjN6n8S0J4o8hgo0FO_XE5CwD9HJbfVekEGW4eebvA,SUPPORT,64,0,65,11,8,21,6,4,293,,36,42080,0,44825,19194,0,25,179,156,3997,1422,2054,0,1,2,0,0,True
5,LiveAtStarland,16,0,18,54,Malphite,258,258,258,64030,10,False,False,13923,13700,Invalid,0,0,2,3193,3157,4637,1011,6662,3067,2052,18,2,MIDDLE,0,519,47772,14694,18357,0,0,1,0,0,0,23790,3270,12593,4834,_wdoFiTLxt5-Cy4LPkuqw11wGizwcAUk6TDo6oTxmAE-zFyauy4m8qlXeA30R9woeC8pnbtOcnj5hg,SUPPORT,32,34,37,11,9,14,3,4,56,,42,19825,0,33654,1441,314,59,943,298,1860,1860,2703,0,1,4,0,0,False
6,ZERO YON,13,0,18,84,Akali,0,0,0,31694,16,False,False,15114,13850,Invalid,0,0,2,4633,3157,4637,3135,1058,3047,2052,18,7,MIDDLE,2,172,40498,17589,18328,0,0,1,0,0,0,7116,1646,19146,5021,-9KjhzRFM2xNy2F2MMdrDn5MyKJTISr8uGesSrYX0R--dtH3GMJc7SkH37BXwtilgj8oVpJAF95zGg,SUPPORT,98,35,60,15,7,4,10,14,35,,2,21894,0,41809,5001,0,14,25,442,3852,2658,4334,0,0,4,0,0,False
7,ArrrcticWolf,11,0,18,203,Kindred,2546,2546,2546,15671,14,False,False,15846,15050,Invalid,1,1,2,6672,3006,6676,3072,3085,3035,2052,15,6,MIDDLE,3,280,1776,1411,14263,0,0,1,0,0,0,89869,12675,14048,778,aZuxIFwiiTd58p40aTpWZ4jEBe89ElIfrbie0mpjZozXjW-HjW6SCioAbl2gYspIcLvSoGa3h-9FFA,SUPPORT,13,16,4,5,3,4,1,7,49,,0,16726,0,29613,8665,5306,95,66,384,32401,2640,1301,2,2,4,0,0,False
8,aidanheat,19,0,18,110,Varus,0,0,0,12452,9,False,False,18182,17350,Invalid,0,0,2,3142,6691,3072,3814,3070,6694,2052,18,12,MIDDLE,3,281,11820,9926,10998,0,0,1,0,0,0,97703,40562,14555,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SUPPORT,89,26,60,17,4,4,2,13,118,,94,50489,0,26370,7599,0,66,574,278,0,0,816,0,0,4,0,0,False
9,RoylTy,14,0,18,202,Jhin,2537,2537,2537,9987,9,False,False,17418,16700,Invalid,0,1,2,6671,3009,6676,3031,3094,3072,2052,24,11,MIDDLE,3,238,8930,4016,14247,0,0,1,0,0,0,137383,34008,13322,4778,BZN6IIeaUgtaCYr2ioGoAIstNDqdjr9hn6L2dTo7Mci1B8bVOYmxPTYw5FmWCAFISQjFP7vSevN4tQ,SUPPORT,110,73,59,48,9,7,7,4,61,,42,38324,0,29697,9716,789,97,160,228,3799,299,2127,0,2,4,0,0,False
