,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Hi Im Godot,4,0,16,36,DrMundo,6059,15282,6059,28154,3,False,False,14168,10600,TOP,1,1,0,6662,3075,3065,1054,3111,1011,3340,15,8,TOP,5,828,71002,14573,8744,16,1,0,1,0,0,90470,5469,15629,4904,e-j7vYjpAQ2S50i7cE33fl80pC54rzcJm9P4lqE8iIBYqv6ymhFgXgHqvpl7g0Lv1xXnI0Uzxq67Fw,SOLO,185,39,103,9,3,12,4,4,148,TOP,19,20134,0,27036,11685,0,213,1104,82,4750,92,2662,2,5,2,0,18,True
1,BlazeThorn7,8,0,15,875,Sett,3412,18670,3412,32910,5,False,False,10853,8900,JUNGLE,0,0,0,3111,1029,6630,1042,3053,1029,3340,16,6,JUNGLE,4,591,6419,0,10661,109,0,0,1,0,0,109083,16675,23038,4748,97EJV4EblIo9G1gfal4eMCTXYj0dRLgQYFHKcybFkQHX8mrLJrtLDcfMiJy0m0S3wlVjQyIuPM4jIA,NONE,76,35,42,10,11,11,5,4,118,JUNGLE,29,22236,0,37138,12004,0,29,261,155,20254,5561,3437,1,3,2,0,8,True
2,MaxJames27,8,0,14,3,Galio,6456,9586,6456,29108,10,True,False,10883,8975,MIDDLE,0,1,0,3158,3152,4637,1058,0,0,3340,18,7,MIDDLE,2,681,95190,21841,3804,0,0,0,1,0,0,4183,229,21940,23,9yAMjPC45zjZuq0vQIA6fG90dBtofLPUxW7K89B4bjJ4RgLM8Oqz2KiSzQK-Hfsn4UymYytOMMMOLA,SOLO,62,28,51,6,5,4,4,12,93,MIDDLE,48,22071,782,29885,1335,0,104,137,312,1805,0,4140,3,6,2,0,17,True
3,PlatyCannon,11,0,15,21,MissFortune,8477,18982,8477,11339,7,False,False,13283,12725,BOTTOM,0,1,0,6676,6672,3042,3006,1038,1029,3363,25,10,BOTTOM,5,826,6062,1510,5531,8,0,0,1,0,0,124411,23190,16545,23,Q_snzrmfdQ5hoWlhGBleGKT_H9bI0Gvcpm64qz0PeprrBDL727_Hk9h0PRXdNHffz4XuH37syNmTSw,CARRY,84,73,45,8,7,21,5,4,284,BOTTOM,10,26396,0,23898,1302,0,167,170,253,11195,1695,1821,4,5,2,0,27,True
4,Chekagu hime,17,0,14,16,Soraka,1964,3198,1964,11251,5,False,False,8217,7175,UTILITY,1,2,0,3853,2065,3158,6616,1028,2055,3364,28,0,BOTTOM,0,487,26898,6828,2502,0,0,0,1,0,0,3439,727,11761,4794,Rl820b3vinN7BhHc2NgnIJgfFsCDDFFJDVD6kAALCoD7RsCu6KHVpdSe9ewFSZue-uZNIqqhafxhzw,SUPPORT,85,46,32,9,7,3,5,4,482,UTILITY,44,7556,1959,15950,21527,14208,25,273,130,0,0,1687,0,6,2,0,72,True
5,aidanheat,6,0,15,82,Mordekaiser,1405,12174,1405,15498,2,False,False,10455,9100,TOP,0,0,2,4633,4637,3020,3916,2055,0,3340,19,4,TOP,2,1168,72826,10715,7606,4,0,1,0,0,0,14842,1241,11066,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,87,27,37,6,3,4,2,12,117,TOP,3,12752,0,19105,6736,0,154,43,81,13459,795,432,1,1,10,0,22,False
6,Raidiness,14,0,16,254,Vi,3623,9348,3623,50439,8,False,False,13828,13775,JUNGLE,0,0,2,6632,6333,3047,3071,6609,0,3364,17,9,JUNGLE,3,599,8227,546,16396,148,0,1,0,0,0,165525,31525,27340,4763,qIyWrdpV1QFA7AYp8xHdV9FlMOqSCtIYMvrQQceYnjZ010U8VlMGso5r8_HOUw3sqw8zf_xr_XIscw,NONE,117,0,130,12,20,11,5,4,142,JUNGLE,40,33017,0,46641,14840,0,49,280,258,9941,945,2904,0,1,10,0,29,False
7,Sleraph,9,0,14,142,Zoe,2670,6450,2670,8559,6,False,False,8805,8385,MIDDLE,0,0,2,2033,3020,6655,4628,1052,0,3340,13,6,MIDDLE,2,630,49226,13827,7830,0,0,1,0,0,0,11995,2323,11152,3790,Cj1DtYRidMeqoUEm9ufzez87Ead4D7YgH1ClOls4q5JunnzkaORcrW_9e4EhVqIrQacJTSOmH_WnPg,SOLO,179,18,50,30,5,14,5,4,213,MIDDLE,47,18914,0,20516,4538,0,70,148,184,5911,2763,1533,0,1,10,0,15,False
8,jaxtt,7,1,15,29,Twitch,493,6965,493,14241,8,False,False,12052,11600,BOTTOM,0,0,2,6672,3153,3006,3085,1018,0,3340,22,9,BOTTOM,7,663,1409,422,7691,8,0,1,0,0,0,101263,21155,12425,4834,k22YsbxqAMr0feSNVMuArODX9GEEd0DFjdamckZU_pXZpEV4b4YvmCvL1SSDbxQwR9aH-Qk-a9rpbg,CARRY,35,38,30,8,4,4,3,12,82,BOTTOM,17,28200,0,21906,2552,0,156,430,164,31222,6622,1789,1,1,10,0,17,False
9,SnowHo3000,20,0,14,117,Lulu,79,79,79,8174,7,False,False,8556,7475,UTILITY,0,0,2,3853,2065,3158,2055,6616,3916,3364,22,2,BOTTOM,0,423,12005,4225,7659,0,0,1,0,0,0,3153,1137,8411,4022,AastCfVa_fHGQVB4Q2gCLO1Z7LRftoz95lhyt7NO7JHg6KNT1z8Bd1MpEW9in8ZucSIjHLg9cRa3Yg,SUPPORT,35,32,52,10,8,14,4,4,247,UTILITY,44,6985,4280,16809,947,0,25,230,198,1623,1623,738,0,0,10,0,20,False
