,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,GTIKTM,4,0,15,41,Gangplank,822,822,822,15694,5,False,False,12395,11410,TOP,0,0,1,2033,3508,3158,6673,6676,1018,3340,23,3,JUNGLE,0,591,17845,4896,10708,8,0,1,0,0,0,160784,10972,12197,4978,Cx7_9oPS_1JkqALw5ggnvBlwLaTRWNi66VzyK6cnMKVju9ye_ebCT00Kz0p7z-9Z6tLLL1CyYTG8sw,NONE,167,18,123,8,4,4,3,12,41,TOP,7,16895,0,26883,4195,0,224,361,155,5579,1026,3977,0,1,9,0,22,False
1,rude username,6,0,14,36,DrMundo,464,14121,464,35787,5,True,True,10363,9550,JUNGLE,0,0,1,3111,3068,3075,3067,2055,3082,3340,20,3,JUNGLE,2,721,80987,7155,10857,128,0,1,0,0,0,58205,2761,21532,0,aX51zYgyqm-K_dWHBRwKCfg7KAsaBLRjkl0mTWhZ2GRTDbUxzQf0Tp_nSNTKcwxDLdjhdqSP8HP2Qg,NONE,172,43,90,9,17,11,5,4,45,JUNGLE,9,10657,0,38051,16112,0,37,404,142,14038,741,5661,1,1,9,0,33,False
2,aidanheat,3,0,15,238,Zed,0,0,0,10090,7,False,False,10138,9785,MIDDLE,0,0,1,6692,3035,3158,6676,1018,0,3340,23,4,MIDDLE,0,617,7876,693,9127,5,0,1,0,0,0,72260,11575,8541,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,77,63,81,13,4,4,7,14,117,MIDDLE,5,13514,0,19684,3618,0,138,108,195,20162,1246,2016,0,0,9,0,23,False
3,Pleonexy,0,0,12,45,Veigar,1663,1663,1663,9251,7,False,False,8538,8650,BOTTOM,0,0,1,4630,3157,6656,3020,0,0,3340,20,4,BOTTOM,0,731,91317,12051,8891,0,0,1,0,0,0,8076,714,10392,4027,j5kZCu_RiJ3bJs1lNyPkg82oFdp6VFFSqaZ2T0Mw4VpV2DOFjyrajvGhcM_hMOdwnRkwE2GpHxZeKw,CARRY,118,73,33,12,3,4,5,7,480,BOTTOM,23,13006,0,21172,2302,445,150,109,223,1810,240,1888,0,0,9,0,12,False
4,Aidenheat,6,0,12,350,Yuumi,0,169,0,5705,7,False,False,7962,7975,UTILITY,0,0,1,3853,3011,6617,6616,0,0,3364,19,3,BOTTOM,0,744,10572,8827,2972,0,0,1,0,0,0,894,732,7359,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SUPPORT,63,145,58,9,6,14,6,3,39,UTILITY,24,10649,2778,11832,16441,15475,4,52,180,1090,1090,1500,0,0,9,0,32,False
5,Inter Feeder etc,6,0,16,84,Akali,4014,7506,4014,9952,3,False,False,9567,7950,TOP,0,0,0,4633,4637,3020,0,1056,0,3340,17,3,TOP,2,718,74236,9870,7252,0,0,0,0,0,0,12167,903,12208,4764,bZOc1_bX5iDXRkat7FSmFe8MBBCJRDpl6sSapgBHuKvNS6kaiATbB9rmWKEnm5etZnTbVWnEL0V1-w,SOLO,131,21,41,10,3,12,5,4,266,TOP,1,10902,0,19960,5388,0,134,67,89,2907,127,499,0,5,1,0,31,True
6,ivqkhisi,9,1,17,11,MasterYi,2831,50261,2831,27681,6,False,False,15493,14850,JUNGLE,0,0,0,6673,3006,3153,3123,3124,3091,3364,19,13,JUNGLE,5,593,7290,361,10459,200,0,0,0,0,0,206269,20895,27723,29,-kTPxEqnp7yGfcoVp3pcCjgoy5v5u3EsRjXI2vph6yEl9IBR1lXQNUBlNINEjrPQdyR4AAuCFNjYbA,NONE,87,15,56,11,17,11,7,14,48,JUNGLE,7,32742,0,40842,16711,0,22,144,151,39661,11485,2659,1,4,1,0,28,True
7,Cute E Boi,9,0,16,142,Zoe,5213,6418,5213,6698,2,False,False,11935,9725,MIDDLE,0,1,0,3157,6655,3145,1056,3020,1058,3340,19,9,MIDDLE,7,1244,102402,20653,2087,0,0,0,1,0,0,12886,1388,9193,3478,11lsjRunQvtg4SHBGtbJvBpaQUdQabjQL2-SxlD74KTPLhpZASXMkAafsDoyK5uDmIOKfwu2tF1rBA,SOLO,215,17,45,35,4,4,5,14,153,MIDDLE,31,24543,0,11471,389,0,135,147,62,4348,2501,190,4,6,1,0,23,True
8,Satori 6,8,0,14,360,Samira,3436,8430,3436,9484,4,False,False,11935,12075,BOTTOM,0,0,0,6673,1055,3006,6676,3033,1053,3363,23,5,BOTTOM,5,903,10115,1722,9432,8,0,0,0,0,0,97799,14515,7885,4928,LHDVGE20rEBkO9hUSjR6IDGWYzasxLcztb53AGZ5Lglcm27Q8BWsPvz3GQiyLt7hktQI3AZgvNd5aA,CARRY,89,11,23,6,4,4,4,7,154,BOTTOM,3,16857,0,17942,4949,539,189,15,132,11308,620,623,1,3,1,0,16,True
9,ToxicLevelsRises,16,0,14,40,Janna,4392,5842,4392,9803,2,False,False,8977,7750,UTILITY,1,1,0,3009,4005,3853,3742,3916,0,3364,19,1,BOTTOM,0,849,25088,9497,8734,0,1,0,1,0,0,3628,1019,5165,1597,XCLHsIV3Jj7SAIOis_3dzqRjPo6zsBfuyvIAUhQoATUsryv4hj2gnVYYKMpbROM4NcihUVmjDRqlog,SUPPORT,74,45,55,8,4,4,2,14,44,UTILITY,30,10828,4616,14271,10359,5438,16,171,55,612,310,370,3,7,1,0,54,True
