,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Ky0ma,3,0,16,23,Tryndamere,5330,17277,5330,32685,6,False,False,12295,11905,TOP,0,0,2,3091,6671,6675,1055,0,3006,3363,17,3,TOP,0,654,2319,676,15728,40,0,1,0,0,0,188146,14050,15565,554,IGFLlrq-xOcZ541MeFOKLAha969dZrklO4JpJqTSIBgSHeUDeNORkRjtseCzOOefpAdX6h3zeWjKtg,SOLO,28,17,92,8,3,4,6,6,101,TOP,11,14761,0,32472,9601,0,211,90,278,17000,34,1178,2,2,9,0,34,False
1,ki11ler2,3,0,15,11,MasterYi,0,11222,0,13564,5,False,False,12829,12400,JUNGLE,0,0,2,3006,3153,6672,3091,3133,0,3364,26,7,JUNGLE,3,490,11477,771,8230,156,0,1,0,0,0,138576,9796,16287,4657,TE9x7pOG09u0Xtns4dwH3sID_D_kgBaejqvfj8A6a9tMPFp4lHL2VL7EJj8TRMgAw7wN7XZ1vxjLnA,NONE,78,5,48,8,5,14,7,11,325,JUNGLE,2,15324,0,25566,9185,0,27,100,166,27045,4757,1048,0,0,9,0,28,False
2,DarkLordPaladin,7,0,14,1,Annie,991,1438,991,11414,11,False,False,10203,9650,MIDDLE,0,0,2,2421,6655,3020,1082,4629,3191,3340,16,5,MIDDLE,3,506,81089,18706,10127,4,0,1,0,0,0,6412,327,13876,4537,BCKfDaD62Fb5KHvg2m_bPBRm8bWNuV_XD0lH4c0n5xjJQdP8G2DVjgs8qKgYd35rKFNv3nzZrUN8_Q,SOLO,128,65,104,14,5,4,1,12,356,MIDDLE,17,19415,838,25371,1226,0,146,154,355,6925,380,1367,0,0,9,0,18,False
3,Bilboztrollz,6,0,13,18,Tristana,1368,8349,1368,6016,7,False,False,9597,9450,BOTTOM,0,0,2,1055,6671,3006,3095,3086,2015,3340,17,6,BOTTOM,4,614,22186,3769,11784,2,0,1,0,0,0,72881,8599,10237,5025,iVe-qDEiycxrABnDO3g0EbXNiybBP5-HNUl4y2KKK_gzjGb1fk2JEDhbPpFAVPjaiMmj9wNPV23IBw,CARRY,15,27,25,6,3,4,7,7,276,BOTTOM,5,12368,0,23430,5584,963,126,51,140,6870,0,1407,0,0,9,0,24,False
4,ProbablyFidget,9,0,12,147,Seraphine,1058,1614,1058,6141,10,False,False,8008,7875,UTILITY,0,0,2,6617,3853,3114,3011,2055,3158,3364,31,1,BOTTOM,0,489,32911,5085,9167,0,0,1,0,0,0,5079,1089,9479,5055,YaQvqZ7OeftyLKVYnDVEL7DWS6pjqom78vrZZYtPh0Whm-jFGOmtxfamwqmSLVr9Xlf5hicVCfXh0g,SUPPORT,49,38,56,12,5,14,5,4,316,UTILITY,19,6800,308,19397,2909,1924,35,137,282,626,626,750,1,1,9,0,62,False
5,Atlas on My Back,11,0,17,10,Kayle,9962,21318,9962,16750,2,False,False,12942,10450,TOP,0,1,0,1056,3006,3165,3115,4633,0,3340,19,6,TOP,3,1347,133203,15665,5185,27,0,0,1,0,1,49236,4179,14775,4652,yeU1ydBDw0hMa5x-MjivTQJycvs54UHyyyBffW-lw6GNFdROPFax51bEkwS2oc2tD2_x45QNes8crA,SOLO,84,61,95,9,5,4,3,12,161,TOP,10,21529,0,20481,10001,2198,189,378,98,6445,1683,520,4,4,3,0,25,True
6,Zaveran,7,0,15,107,Rengar,3308,19529,3308,11725,7,False,True,13219,11550,JUNGLE,0,0,0,3158,6691,3508,6676,3134,0,3340,21,14,JUNGLE,4,714,16583,881,5576,100,0,0,1,0,0,111117,21775,15815,1109,1OjDxXSksGrXao0XkOpQT6vS-aMicn6aGxVmkTM7sJzgRN8n446ThA_H7L0bn4C3E2Z8h5vb6icC3w,NONE,149,68,70,13,4,4,11,11,173,JUNGLE,10,22980,0,24230,8379,0,37,193,223,8254,324,2837,1,2,3,0,20,True
7,aidanheat,21,0,17,101,Xerath,3074,4862,3074,5450,2,False,False,14296,13425,MIDDLE,1,1,0,3916,6655,3020,4628,3135,3041,3363,29,10,MIDDLE,5,734,134192,31598,6270,8,0,0,0,1,0,6108,241,5906,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,133,60,25,39,4,4,3,12,118,MIDDLE,21,31839,0,13175,1921,0,160,187,72,168,0,998,0,3,3,0,33,True
8,Awildansony,9,1,14,29,Twitch,5134,21896,5134,7968,8,True,False,12178,11025,BOTTOM,1,1,0,1055,3085,3006,6672,3153,0,3340,18,8,BOTTOM,4,522,63,11,6980,24,1,0,1,0,1,102164,12036,11209,4025,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,36,29,28,8,3,3,4,4,87,BOTTOM,6,14274,0,18626,4194,0,128,216,208,14138,2225,436,3,3,3,0,22,True
9,Littlebub12,16,0,14,412,Thresh,809,2755,809,18778,4,False,False,8718,7575,UTILITY,0,1,0,3857,3190,3107,3117,3076,1028,3364,17,1,BOTTOM,0,773,15578,5163,6625,0,0,0,0,0,0,9385,1539,9981,5026,R8SLtqim21k8wqcfmCoR25xTy-q5CP1Pq353zQInmu79nW-bjXNjVsJw_jM2AzaStLAT-Pgoflq5CA,SUPPORT,52,21,17,10,4,4,9,14,179,UTILITY,28,8221,2923,17612,2769,885,45,74,81,10571,1518,1005,1,5,3,0,44,True
