,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,ArnorVy,2,0,14,122,Darius,1877,4172,1877,28557,11,False,False,9472,8575,TOP,0,0,3,1001,6631,2031,3053,3066,1031,3340,17,4,TOP,2,334,0,0,5033,10,0,1,0,0,0,96110,19435,30378,22,p6oTSiZoXbvqUOw01OTobQzbHFvYb7OojfkN9jjfqA6ueQAFuPluOAReC9KgUqV80uSV2yrJbGdhdA,DUO,70,56,22,6,6,6,5,4,77,TOP,23,21080,0,35949,4755,0,134,131,361,3824,1644,536,0,1,11,0,8,False
1,Žydu Kapines,8,0,15,203,Kindred,2461,30838,2461,16960,11,False,False,13150,12350,JUNGLE,0,0,3,6672,3123,3006,6676,3094,3086,3364,21,7,JUNGLE,2,383,26049,3599,4302,116,0,1,0,0,0,130179,16190,24609,906,yNGPEnTYRCa_Ut6ZL0cHoGd-Uo765I-KZUiv1e9NNCmPADojFncy9QVDMigYXhcjWMgprvT2RLHIzQ,NONE,156,57,44,7,5,4,18,11,282,JUNGLE,7,23563,0,29946,14147,3693,48,170,332,33785,3773,1033,1,2,11,0,14,False
2,Krumpingking,9,0,16,90,Malzahar,1548,3834,1548,12917,11,False,False,12619,11200,MIDDLE,0,0,3,6653,3020,1082,3070,3116,4629,3340,20,6,TOP,2,516,143265,22984,2744,5,0,1,0,0,0,6163,450,22392,4448,fKuld_bSMB33VnwMGrKejE4DoM6Lf_gzY2tMgJLNCnP2ry535Xtmm23RjAOUIPm2qnO36kLUEkM2LA,DUO,105,79,105,11,4,4,6,14,148,MIDDLE,65,24557,0,25878,1,0,169,644,373,8017,1122,741,0,0,11,0,6,False
3,JustinX029,11,0,15,222,Jinx,1301,4523,1301,8278,6,False,False,12961,12600,BOTTOM,0,0,3,3031,6671,3085,3006,1055,3035,3363,29,6,BOTTOM,2,590,1720,928,4399,0,0,1,0,0,0,143684,13044,14536,588,cZDgRjPXX5QUnXXmNXv64YCZvYlPLX8ClSymcU5FHXGiLAms0V7TPvWRGacCk-aUsR6RirHbJR_WOQ,CARRY,85,35,16,6,5,4,4,7,91,BOTTOM,24,14218,0,20179,4807,414,197,52,166,665,245,1244,2,2,11,0,13,False
4,AleutianTom,15,0,15,235,Senna,1845,1967,1845,12207,10,False,False,11652,11025,UTILITY,0,0,3,3864,3094,6672,3006,3033,3133,3364,24,4,BOTTOM,0,589,2663,981,4450,0,0,1,0,0,0,54725,15837,16655,4902,ml8X6HLhZx6PwsR98RUaHZnEvH3b_F1Z7tUMAhvvXW8rmO73ATtNUZ78DI7DJbaX8hIqxG3glTzITQ,SUPPORT,59,31,20,9,6,3,5,4,115,UTILITY,48,18177,1595,22050,7402,2807,54,162,295,10837,1358,944,1,3,11,0,50,False
5,Bnoosbs,5,0,17,75,Nasus,12894,17429,12894,58814,4,False,False,15550,13725,TOP,2,2,0,3075,6632,3158,3110,3065,3067,3340,20,11,TOP,4,524,10674,3655,7919,20,0,0,1,0,0,177257,21813,28896,5023,JCK4gzC3I7ciMwAnNstYqsHyilYDwOVtdFRR8EJDrT8NwktswAn5tEfuDc5WkdSEbkzpUiNzdwgUMw,SOLO,267,24,14,13,5,4,5,6,150,TOP,12,25474,0,41504,7387,0,195,848,154,7425,5,4689,5,6,4,0,34,True
6,FrozenShreddies,14,0,16,32,Amumu,4747,37368,4747,58368,5,True,False,12600,11785,JUNGLE,0,0,0,3001,3111,3075,1011,1052,3068,3340,22,7,JUNGLE,3,608,135614,11108,7837,141,0,0,0,0,0,30822,1937,22011,507,nJH1OhT_qwKLtnfeEQMWm-HmROOgqgVQqNb1s395JiH7PsaF64kU67cNF5mHkgV0puoXE1FTEkVMcA,NONE,74,120,161,9,19,11,5,4,223,JUNGLE,48,15653,0,32186,8563,0,40,270,165,34173,2607,2336,1,2,4,0,25,True
7,aidanheat,11,0,16,238,Zed,2607,5034,2607,20157,7,False,False,12504,11775,MIDDLE,0,0,0,6692,6676,3158,3036,1031,2055,3340,28,7,MIDDLE,3,519,8198,940,5090,24,1,0,1,0,0,119187,14797,13935,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,88,62,83,19,4,4,7,14,118,MIDDLE,2,16746,0,20564,3710,0,137,123,289,8982,1008,1537,0,1,4,0,30,True
8,Awildansony,8,1,16,119,Draven,3799,25972,3799,27357,7,False,False,20174,17550,BOTTOM,1,1,0,3508,3006,3031,6676,3036,6673,3363,25,23,BOTTOM,10,477,6192,2077,7114,30,0,0,1,0,0,217800,48914,21887,4025,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,77,152,26,15,5,7,5,4,86,BOTTOM,13,51737,0,33581,7899,384,191,129,208,3982,745,4579,2,2,4,0,45,True
9,BaBaSultan,32,0,16,117,Lulu,2326,3347,2326,7503,4,False,False,10074,9375,UTILITY,0,2,0,3853,3107,3504,3158,6617,2031,3364,26,1,BOTTOM,0,486,8164,1670,2747,0,0,0,1,0,0,2825,315,5822,3567,Okn9Ab53gel0t4-S8_vCh4GvIl1HHPLkhefv2rLDqNEFGOkAyB6go42gNqY0ROqSXzN0QZ0ObZ8Gjg,SUPPORT,29,81,100,12,2,4,2,14,227,UTILITY,12,2119,13759,8569,5243,4448,4,136,68,188,133,0,2,6,4,0,53,True
