,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,IceCreamManz,7,0,16,17,Teemo,3539,4662,3539,15116,11,False,False,13945,13850,TOP,0,0,2,4637,3115,3020,4633,3165,1028,3363,24,12,TOP,3,431,91870,28221,5695,9,0,1,0,0,0,31802,4577,23313,3478,rkt1Ive4jJDXcH7V3q6hAowhvfiFqCy2i0frbjFSZthEj-lVgS5o2ot8lg-CJDpjeWPHmfLxNOjqPA,SOLO,30,46,0,57,3,4,7,14,63,TOP,32,37258,0,30773,5628,0,152,393,425,10489,4459,1764,2,2,9,0,23,False
1,TOOLMAN0114,6,0,15,64,LeeSin,795,8907,795,32054,11,False,False,11172,10650,JUNGLE,0,0,2,6630,3071,3053,3158,0,0,3340,17,4,JUNGLE,0,559,31294,1397,9889,129,0,1,0,0,0,86663,8929,25900,948,hlnykqZC37ujRmQmGLQsKUjEJTFbglJRBhc9q17LUsioVMJ8MYRVvXipHHFvyiD4FnPv1UfhzaLSyA,NONE,169,127,106,5,18,11,5,4,191,JUNGLE,11,10659,848,37544,7188,0,28,459,338,15052,332,1755,0,1,9,0,14,False
2,aidanheat,9,0,15,101,Xerath,1324,1850,1324,6988,5,False,False,9838,10335,MIDDLE,0,0,2,4628,6653,3020,3916,1052,1082,3363,26,4,MIDDLE,2,980,114779,20084,9236,0,0,1,0,0,0,7397,993,6274,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,108,58,32,35,4,4,3,21,118,MIDDLE,20,21078,0,16531,1540,0,148,238,150,1720,0,1020,0,0,9,0,27,False
3,H20S04,6,0,15,523,Aphelios,4279,10693,4279,19450,7,False,False,13914,13825,BOTTOM,0,0,2,6676,6673,3006,3085,3033,1018,3363,30,11,BOTTOM,6,828,2209,1108,6405,24,0,1,0,0,0,169101,24543,17957,7,m1vLkrqfjsn0lbx7I11z1BK9M-9E86XFIePfiLTfd5m4-9zw1i25dBgLf41jhqR04eAxyjFNKojWRg,CARRY,81,111,0,10,2,4,7,7,231,BOTTOM,32,26008,0,25168,6592,1020,180,259,229,862,356,806,2,3,9,0,23,False
4,DurzoBlunt,22,0,14,37,Sona,1841,6039,1841,14809,13,False,False,9083,9025,UTILITY,0,0,2,3853,2065,6616,3011,3020,1004,3364,21,2,BOTTOM,0,494,19017,9747,6312,0,0,1,0,0,0,4266,1876,17352,4794,QyTKRGK-rg6GepKoF0ReX1fyXBX3bExbAUvRLftSw62o37wGWkI3jOGwx-6yrtBqx5wnrvYl5lePdw,SUPPORT,57,86,71,10,4,4,6,3,111,UTILITY,20,11624,6607,24258,7366,3206,18,42,344,1695,0,593,0,2,9,0,43,False
5,JustAnUglyOrphan,7,0,17,164,Camille,8768,26132,8768,19486,3,True,True,14563,14108,TOP,0,0,0,3078,3748,6035,0,3053,3047,3364,21,8,TOP,5,879,925,925,13410,24,1,0,1,0,0,130344,8664,11299,5022,oBsd1KCfeIDy-bi2Ziz33GzMW4vHyMYBcT5DKougY61qrg2Lto6mQVdURwnNU0RMIfqK1r_0IQOiMQ,CARRY,153,39,76,6,3,12,5,14,37,TOP,14,11258,0,26426,4817,0,182,201,126,24609,1669,1716,5,5,4,0,14,True
6,W1INGBAN3,13,1,16,141,Kayn,2511,29562,2511,20947,10,False,False,14117,12000,JUNGLE,1,1,0,6691,3133,3158,3004,6676,1036,3364,21,12,TOP,4,394,9222,3832,16908,125,0,0,1,0,0,162416,29075,22461,4882,OE4hrpcv_2Ip4sGRXKehla8ytYv87uyfahYELE3K2I3ICwz3X7UnLRiH7OayG9IorsVChIdgsp6JdA,SUPPORT,138,96,80,19,21,11,5,4,103,JUNGLE,14,34595,0,41071,14599,0,54,261,359,12087,1687,1701,1,3,4,0,12,True
7,TH3 M4ILM4N,12,0,15,84,Akali,2290,2290,2290,16529,9,False,False,9514,9100,MIDDLE,0,1,0,3165,2420,4633,3020,3191,2031,3340,19,4,MIDDLE,2,442,76293,17532,16028,4,0,0,0,0,0,11984,1089,18740,3553,IS4mMIhmmWpU93xDlmX6kcFnbZgacvp0uoZ0UNQtCpFmLibzuUMBExB9BpbZhLi3euv1jsKd70VP-w,SOLO,118,26,67,24,6,14,5,4,351,MIDDLE,1,19894,0,35285,3854,0,115,48,264,16875,1271,516,1,2,4,0,13,True
8,xBeatzy,13,0,16,22,Ashe,6451,18982,6451,19135,6,False,False,17069,15025,BOTTOM,1,2,0,6673,3006,3091,3046,3153,3086,3340,21,20,BOTTOM,7,488,17354,5855,10408,11,0,0,1,0,0,131036,30238,16373,4416,pUvuq7rIN4XLf4hBEZ8ZcHumySy7tdF3CAnbPrJPFJGM3Jm_oJs45uNx4KXTqsK7tCnkFX0t1PwYbA,CARRY,50,102,16,13,5,4,7,7,239,BOTTOM,63,36435,0,27622,2365,951,133,837,184,7351,341,839,2,5,4,0,22,True
9,yuumiV9onetrick ,29,0,15,350,Yuumi,436,436,436,5171,5,False,False,10012,8650,UTILITY,0,1,0,3853,2065,3011,2003,6616,3114,3364,22,3,BOTTOM,0,492,11042,8002,6145,0,0,0,1,0,0,2497,1075,6052,4781,TfMcNVS5EqhQRxDkM97dVY7Scu6zBM0YyFzqpYxnwcaULFAOC5DFk5c41KZdRbWTTBt-7A4dhZbF3A,SUPPORT,34,172,82,15,5,3,7,14,195,UTILITY,36,10047,4691,12570,15291,13377,10,56,163,969,969,372,0,4,4,0,36,True
