,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,B1gsl1meUch1ha,6,0,14,133,Quinn,3191,9142,3191,9421,10,False,False,11087,11000,TOP,0,0,2,6672,3153,3006,3134,1037,1018,3340,25,7,TOP,3,473,181,181,7384,5,0,1,0,0,0,82785,18464,13937,4882,3TbDGCH5YXbhPiqAoRwr_Gc7VYU7eh_FAKx0ZNej7Ju5UUa8pZIe9WPmXy98BB12PlHX7CocusEyuw,SOLO,43,13,27,5,3,4,6,6,342,TOP,24,20075,0,22200,1814,0,133,128,348,5720,1429,877,1,1,10,0,10,False
1,keitaro76,8,0,13,68,Rumble,0,11825,0,16536,9,False,False,8398,8310,JUNGLE,0,0,2,3020,2031,3157,4636,1028,1052,3340,17,4,JUNGLE,2,327,89383,18393,7777,76,0,1,0,0,0,15432,306,15464,4983,mgXU2ry3dqMK6ZYf9o_CxigUSUFz9ygrBR23ilz6tyyN6QRV9mc6eTbHAVokIvKRuvLGDJlHSXhdWw,NONE,94,159,148,13,6,11,4,4,96,JUNGLE,13,19295,0,23643,5332,0,42,370,241,9049,594,401,0,0,10,0,14,False
2,kevdakidd070,4,0,14,157,Yasuo,1783,1783,1783,17475,12,False,False,9962,10025,MIDDLE,0,0,2,3072,1031,6672,3006,0,0,3340,25,7,MIDDLE,3,429,7377,991,7557,0,0,1,0,0,0,75595,11645,13088,5031,XiXKE3WRlAsS8fxuil9MI_4jTJksMJxMxSrBaHFLmUsHh3SKw7assslI3SzJo2oY_sg6nTx7vHbldg,CARRY,156,12,78,6,4,4,6,14,157,MIDDLE,14,14224,0,21969,2938,0,139,77,377,9678,1587,1324,0,0,10,0,8,False
3,Saladron,6,0,13,222,Jinx,4415,6524,4415,11287,15,False,False,9756,9550,BOTTOM,0,0,2,6673,3085,3006,1018,1038,0,3363,19,4,BOTTOM,2,169,1961,1361,5654,3,0,1,0,0,0,94452,12389,19303,786,Jsb1ATgNLzD4LJtLj_Few2EvTB0DwQfXFpKSmrDJyal7yTqWEQcvkcJo-xm9ZcV8ltBlmwx8JHQH9A,SOLO,67,25,17,5,2,4,5,7,145,BOTTOM,27,14346,0,26448,3696,390,139,74,349,6166,595,1489,1,1,10,0,13,False
4,OpGamingHD,10,0,12,412,Thresh,351,1397,351,16952,9,False,False,6464,6050,UTILITY,0,0,2,3854,3190,3117,3067,3024,0,3364,23,2,MIDDLE,0,469,13559,5228,6570,0,0,1,0,0,0,6656,1001,12746,3587,en2Vxz8ffLC32jfyp7ZUAPg_ZfBisQZWW6-KFhgxj3nbr0IsQlcCVxRtGmY4VdO9aOj9tReJk5DWQw,SUPPORT,36,24,25,15,4,4,6,14,146,UTILITY,35,7135,2543,20513,1689,239,36,131,219,12617,905,1195,0,0,10,0,16,False
5,pph33,5,0,15,122,Darius,12051,16253,12051,13904,6,False,False,11068,11878,TOP,0,0,0,3047,3053,3078,6695,1028,0,3340,19,4,TOP,2,377,296,73,7062,12,0,0,0,0,0,118153,3579,12661,4786,jMcY1u3pwj292cI2ShRfnHdmWUjD3QhgDzArY-GEmBzN4ixUi5N6SxWO3DbWOru8dN4aj0QgPRKcug,SOLO,57,72,11,5,3,6,2,4,140,TOP,14,4556,0,20404,1422,0,174,110,154,4953,903,679,4,6,2,0,17,True
6,ShadowBLazex44,9,0,16,141,Kayn,203,12970,203,19011,5,False,False,16813,14425,JUNGLE,1,1,0,6630,1037,3042,6676,3158,6694,3340,15,22,JUNGLE,15,528,11816,3176,9553,161,0,0,0,0,0,182555,22983,22910,4958,14dGW6QbisiDUYnclwcgOGqejuGqqC1oLd7jJN4zLCYtFSh-JO2WgYX96AJxnBjnepA4V-TlyBHvSQ,NONE,142,71,67,16,20,11,4,4,157,JUNGLE,8,27531,0,35924,15907,0,27,333,107,15059,1371,3460,0,1,2,0,12,True
7,aidanheat,13,0,16,101,Xerath,327,2081,327,5082,3,True,False,11383,9650,MIDDLE,0,1,0,1056,6655,2055,3020,4628,4630,3363,26,11,MIDDLE,5,592,104236,23276,4560,4,0,0,1,0,0,5964,521,7057,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,100,58,36,35,4,4,4,12,118,MIDDLE,25,23882,0,12351,1091,0,139,166,103,2980,84,733,0,0,2,0,25,True
8,Shunpo Dis D,14,0,15,29,Twitch,10217,11499,10217,13110,6,False,True,13969,13650,BOTTOM,0,0,0,3031,6673,3006,3033,3085,1042,3363,24,14,BOTTOM,4,458,240,81,3206,12,0,0,0,1,0,119890,24122,17679,3462,6_lNJ1CFOBOe1RU-CGoFW9s6NLCM9YO2YHXaN-_2869LxFkgSd3wT07mU5b-X3tIW7GhUOcy9NtInA,CARRY,37,34,39,8,5,7,4,4,170,BOTTOM,12,26378,0,22579,2655,289,145,377,206,10220,2174,1693,4,5,2,0,10,True
9,PeachyPenguini,25,0,14,37,Sona,2247,2247,2247,9849,4,False,False,9808,6875,UTILITY,1,2,0,3853,3011,6617,3158,3070,0,3364,24,4,BOTTOM,2,587,14498,6735,4725,8,1,0,1,0,0,2536,1561,8048,4757,FNzi0BhC4VmqhqpbfOmKZoAS7j1JcngJ-ergPniRIGNHfbewKdTWgcWngKBhUZthRf7iQqtwuUUiqw,SUPPORT,46,60,68,6,7,14,3,4,160,UTILITY,11,9052,2859,13318,13748,8751,10,32,78,756,756,544,2,6,2,0,44,True
