,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Diyo90,7,0,12,875,Sett,0,0,0,19917,9,False,False,6426,6400,TOP,0,0,1,1036,1055,1043,0,6632,3047,3340,14,2,TOP,0,292,0,0,10475,0,0,0,0,0,0,47142,10748,13007,4748,pXZA7vo2u_nVxG9x0GR1gLe8JopKubByi5dUTBXq939nFEPK3lqX9yEVrrLaB53QQGLHzqlDyKtJ1Q,SOLO,28,15,22,5,4,4,5,14,109,TOP,19,13781,0,24652,2933,0,97,71,222,6018,3033,1169,0,0,6,0,12,False
1,Vannford,1,0,11,19,Warwick,0,16391,0,14844,10,False,False,6498,6500,JUNGLE,0,0,1,6632,3047,1028,3077,0,0,3364,16,2,JUNGLE,0,230,28211,3793,7816,72,0,0,0,0,0,44027,2522,14825,4922,WnVuci4kt_jMd5vawIG1rXemLAr9QAaYeHLlArIk4-CGenV0DMCShhLQzlu-LPhMAew-aW7OtV5vhg,NONE,78,2,38,4,12,11,5,6,35,JUNGLE,16,6711,0,24640,9138,0,42,204,258,16425,395,1998,0,0,6,0,7,False
2,ReefTwitch,3,0,11,99,Lux,185,185,185,5277,8,False,False,6065,5810,MIDDLE,0,0,1,3070,6655,2420,3158,1052,0,3364,14,3,MIDDLE,2,370,47356,9505,10623,0,0,0,0,0,0,6799,560,4069,5022,tea6Hg-_hvjpkRaavtr3bM3m3nDVXNf75Fh85eyguMO6xCPRsA2pk4Zcak8B17XlCiP8357RZePdrg,SOLO,45,20,130,10,3,4,2,12,74,MIDDLE,41,11002,689,15002,0,0,92,317,200,5625,935,308,0,0,6,0,8,False
3,Jok3rB0y,5,0,12,22,Ashe,0,0,0,7502,8,False,False,9166,9525,BOTTOM,0,0,1,0,3123,0,3006,6673,3091,3340,21,8,BOTTOM,2,388,1204,1204,5232,0,0,0,0,0,0,54716,13888,7746,7,0TPMWCHK3zRi7OMurjQ1h84mQo8ipziYMlePys-JQ9KjcJ5cR-DTenNHblFw3_0AUEzv-TQqXqhEdA,CARRY,19,47,14,7,4,4,4,7,216,BOTTOM,36,15533,0,13745,1698,489,126,433,192,560,440,767,0,0,6,0,23,False
4,Fizz In Ya Malph,9,0,11,3,Galio,0,0,0,18623,8,False,False,7960,7475,UTILITY,0,0,1,3860,3157,2065,1029,3047,1029,3364,23,5,BOTTOM,2,642,32591,11792,8516,4,0,0,0,0,0,2711,552,9211,5012,29bLKhrdAdkMawEiIkwfs4d6pZLetVX_NSSTAXWXxnFxs80B4NYZ70JT_94decfAwWbfhODU-KHB6w,SUPPORT,51,20,32,3,5,14,3,4,614,UTILITY,32,13003,668,18611,760,0,39,75,179,5856,658,884,0,0,6,0,21,False
5,skeeside,9,0,14,39,Irelia,3390,4046,3390,17252,4,False,False,11383,9150,TOP,0,0,0,2033,3047,6673,1031,3153,0,3340,17,12,TOP,6,667,13595,5195,10195,8,0,0,0,0,0,95333,14246,12805,4073,KUnJmRIHMq7emi5jlp4Y670JVd5vMfiZbqD63hRouhbabewIER51QP75lX2Xoyoe_QdwQbzEmZdJ7A,SOLO,176,11,49,6,2,12,3,4,193,TOP,16,19585,0,25559,6574,0,153,97,127,3673,144,2559,1,1,0,0,9,True
6,PerfuryLuxy,9,0,12,86,Garen,2038,18995,2038,15331,6,False,False,8383,8250,JUNGLE,0,0,0,6693,3142,2003,3006,0,0,3364,26,3,JUNGLE,2,740,4755,35,5262,117,0,0,0,0,0,92491,6192,15191,5021,MXBDnsTJTbjiRxJtknCOCmerm2G_5BVBs4POhJxvOowOvlVnEg6KR3EiZQo-uNLxZ-erBykVtg-zZA,NONE,80,10,63,5,8,11,5,14,118,JUNGLE,24,8065,0,20996,5838,0,11,184,161,7643,1837,542,1,1,0,0,19,True
7,aidanheat,11,0,14,101,Xerath,3523,4849,3523,4601,1,True,False,11919,9775,MIDDLE,0,0,0,1056,6655,3020,3041,4628,0,3363,17,15,MIDDLE,9,921,99303,30284,5061,4,0,0,0,0,0,7158,1152,4704,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,116,63,35,36,3,4,3,12,118,MIDDLE,35,31591,0,10460,743,0,121,209,32,8662,154,695,1,2,0,0,16,True
8,Beastishhh,3,0,14,18,Tristana,9173,12962,9173,5768,3,False,False,12533,9500,BOTTOM,1,1,0,6672,3006,1055,3046,1018,1038,3340,12,11,BOTTOM,9,386,23407,797,4103,22,0,0,0,0,0,98110,13437,8285,4761,NzZVGM3ZDYeB-uDmqUzDwarAi7CNVEucp77gyemipbswp6Adq7MlLvBbbCDhQwxbSmK7Q3nhFw6BGA,CARRY,19,19,26,3,4,4,4,7,143,BOTTOM,5,17228,0,13391,4909,120,146,53,63,19519,2993,1001,3,3,0,0,10,True
9,aurorasksk,22,0,11,16,Soraka,93,431,93,6309,6,False,False,7436,6725,UTILITY,0,0,0,3853,2065,0,3107,0,3009,3364,24,2,BOTTOM,0,326,12355,5425,3826,0,0,0,0,0,0,1976,822,8540,4649,PZrL13zQZCfAdBgHkE4ea3WY2arcbBsFopU4NKWlcDSWwBxnqL8FiOxh0u_6FZHuLaWY3cer7wMjcw,SUPPORT,79,52,27,4,4,3,3,4,257,UTILITY,42,6248,0,13031,16729,11319,17,206,143,2495,0,664,0,0,0,0,53,True
