,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,cinnnabun,2,0,14,75,Nasus,6204,11568,6204,12148,3,False,False,8518,7250,TOP,0,NONE,0,6632,3110,0,0,3158,0,3340,14,3,TOP,2,758,6875,2234,1923,4,0,0,NONE,0,0,93820,4907,13263,4569,eSinCMuouize1nKpSyJSc4s8AV8DtaEDXgH1nRDUmSRHnBe0mMFQtRjqmAReVoWgM6oFNM3FHrn-gQ,SOLO,150,29,27,3,2,12,3,4,167,TOP,16,7141,0,16793,1732,0,151,401,71,4239,0,1606,2,NONE,1,0,10,True
1,Yujeans,16,0,12,12,Alistar,1152,2167,1152,15530,1,False,False,7359,5800,UTILITY,1,NONE,0,3860,3076,6664,1028,3047,0,3364,17,4,BOTTOM,4,186,16351,5854,2197,0,0,0,NONE,0,0,4249,989,9834,4574,hZEGynm7I3iQwypYKRQ7Cs96vlMQXZkOGF0AID0D1-UCUbN9kkDogcPqtobffGNCzAkUPJDDEGgt6g,SUPPORT,31,26,10,3,6,14,19,4,170,UTILITY,37,7478,0,12752,7090,4433,32,80,8,5735,634,720,2,NONE,1,0,16,True
2,Arisato,8,0,13,238,Zed,3340,5825,3340,4448,1,False,False,8630,7300,MIDDLE,0,NONE,0,6692,2031,3158,6676,0,0,3340,15,6,MIDDLE,6,1364,4331,821,2819,4,0,0,NONE,0,0,63069,12825,3851,4569,pM8cZvCZIROgQzZfQJT8B4Zll7ZDXKBkiMd8uw2v-KAGk2C8OV0cteo3VYFvYCdWl37e9Gc2g6whxA,SOLO,66,44,57,8,1,4,3,14,109,MIDDLE,4,14145,0,6994,1351,0,106,90,0,4018,498,324,0,NONE,1,0,9,True
3,Nismº,9,0,13,35,Shaco,263,5190,263,4877,1,False,False,8700,8310,JUNGLE,0,NONE,0,3165,3020,2055,6653,1052,0,3364,18,5,JUNGLE,3,868,85097,12616,1810,122,0,0,NONE,0,0,18844,782,8710,1395,uM6C7pKeTn8vAhiPR_BAHum97AxGLTYCJTaXXQAc-wNXcRHGytS27TTM9dgJdDMY6A6pe0VOqUmxcg,NONE,40,56,69,311,12,11,4,14,447,JUNGLE,21,14367,0,10521,4178,0,22,667,30,6806,968,0,0,NONE,1,0,13,True
4,harddog,3,0,13,145,Kaisa,5920,7169,5920,7123,2,True,False,12110,8575,BOTTOM,0,NONE,0,1042,1036,1055,3006,6672,6676,3363,19,12,BOTTOM,8,995,6407,2687,1777,9,0,0,NONE,0,0,99266,10570,10345,502,EZEKJSS5oiLudC3xccbvNlBbCZIzewCOlS7yaA3VdctN0BSdaW3WjSQg2F6ywnvzBSlDyPV71KGdew,CARRY,53,24,32,5,3,4,4,7,133,BOTTOM,4,15272,0,12517,4358,237,183,48,44,15178,2014,394,1,NONE,1,0,22,True
5,Aidenheat,1,0,13,86,Garen,3385,4208,3385,18534,4,False,False,8688,8150,TOP,0,NONE,1,6631,1054,3006,3742,1036,0,3340,16,2,TOP,0,590,100,0,3951,24,0,0,NONE,0,0,105879,11731,12032,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SOLO,60,14,51,2,3,14,3,4,33,TOP,31,13254,0,16842,649,0,164,107,132,3003,1523,859,1,NONE,6,0,10,False
6,TheRealDommy,2,0,11,2,Olaf,0,17008,0,10887,3,False,False,5841,5350,JUNGLE,0,NONE,1,6630,2031,3111,1028,1036,0,3340,13,0,JUNGLE,0,756,6263,0,4010,92,0,0,NONE,0,0,70676,1626,14331,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,137,20,33,2,0,4,12,11,36,JUNGLE,3,1783,0,18794,8571,0,12,353,84,17469,157,453,0,NONE,6,0,9,False
7,DocEcksDee,1,0,11,55,Katarina,0,0,0,7263,9,False,False,6499,5185,MIDDLE,0,NONE,1,1082,3020,2055,3115,1052,0,3340,13,3,MIDDLE,0,292,47709,8545,3871,4,0,0,NONE,0,0,6124,928,11957,2074,1pqwop0_aH1XZqyZlHuOmvs4TKW0XKQ6KJZexmjnfu-vNkN9W6WYgRnk8tgWRcM-ZzYN_BlMYtyYEg,SOLO,44,34,0,6,3,12,4,14,174,MIDDLE,0,10118,0,16819,558,0,78,12,215,4164,644,990,0,NONE,6,0,10,False
8,Awildansony,2,0,11,119,Draven,208,208,208,6594,8,False,False,7771,7500,BOTTOM,0,NONE,1,1055,6673,3006,3134,3133,0,3363,16,3,BOTTOM,2,481,0,0,6532,0,0,0,NONE,0,0,69043,9593,6810,1595,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,50,76,17,9,4,3,4,4,67,BOTTOM,8,9593,0,14525,1591,0,136,87,185,2385,0,1182,0,NONE,6,0,14,False
9,SirMartini,0,0,9,53,Blitzcrank,0,0,0,8495,6,False,False,4432,4225,UTILITY,0,NONE,1,3859,3190,2055,0,0,3117,3364,14,0,BOTTOM,0,690,3843,1281,7482,0,0,0,NONE,0,0,4524,496,4025,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,SUPPORT,10,19,16,4,4,4,4,14,82,UTILITY,13,2498,52,12138,236,0,32,55,119,5761,720,630,0,NONE,6,0,30,False
