,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Propelledhorse,1,0,12,82,Mordekaiser,2938,2938,2938,11486,6,True,False,8231,7800,TOP,0,NONE,0,1054,4633,3111,4637,0,0,3340,12,6,JUNGLE,4,484,45722,8495,9182,4,0,0,NONE,0,0,10994,1931,8129,8,HiXdcf4ByDDQbgXicjn3bYLTEwozyfDV_3atBRbXHNHjBniG7TvtxdDa-xOZCzIYfj50jYbYrv74sA,NONE,57,14,27,4,2,12,2,4,44,TOP,3,10508,0,18681,2278,0,89,23,190,3619,82,1369,1,NONE,3,0,8,False
1,TheRealDommy,0,0,11,2,Olaf,0,14913,0,14620,4,False,False,6582,5875,JUNGLE,0,NONE,0,6630,2031,3111,1037,1028,0,3340,11,1,JUNGLE,0,439,8530,0,5013,126,0,0,NONE,0,0,96482,4519,18596,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,171,14,45,2,0,4,11,11,36,JUNGLE,7,5069,0,23917,12248,0,7,527,80,12884,550,306,0,NONE,3,0,8,False
2,Tiff A Roo Hoo,0,0,10,131,Diana,70,3098,70,6508,8,False,False,5273,5235,MIDDLE,0,NONE,0,4636,3020,0,2031,2055,0,3363,15,2,MIDDLE,0,289,29404,5956,10570,0,0,0,NONE,0,0,5894,930,2102,4658,Q3jy6PWbaFHta73Nkr7REfgLfi3lXYAVPaJfQUe3DlaRAvbx-WdgI3Ki-e8_VV-WJPEg2Z7uJw4evg,SOLO,55,41,14,6,4,4,6,14,126,MIDDLE,3,7946,0,12966,298,0,53,19,177,3179,1060,294,0,NONE,3,0,16,False
3,SirMartini,2,0,11,81,Ezreal,0,5789,0,3021,3,False,False,6634,6325,BOTTOM,0,NONE,0,1055,3508,1036,3070,3133,3158,3363,14,0,BOTTOM,0,532,5404,1651,3306,4,0,0,NONE,0,0,63579,4337,4104,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,CARRY,145,29,16,4,2,4,4,7,81,BOTTOM,0,5989,0,7509,1279,714,135,1,80,3875,0,98,0,NONE,3,0,15,False
4,cynrode,0,0,10,45,Veigar,0,2664,0,6841,4,False,False,5595,4975,UTILITY,0,NONE,0,3853,3190,2055,1001,3066,1031,3340,13,1,BOTTOM,0,414,8062,2673,4989,0,0,0,NONE,0,0,6183,647,4951,26,GJ1wp55C7vehTunJWWQQ95ahOTy1_OJEsGgvP9mfUuXPEdxNV8P9rWrFhqs2eGcjnE1kdJm-wsDIPw,SUPPORT,28,27,34,4,3,4,5,21,62,UTILITY,25,3321,913,10176,1245,0,17,115,86,1483,0,235,0,NONE,3,0,19,False
5,PapaSMurf4207,2,0,10,86,Garen,2840,2896,2840,4456,5,False,False,5121,4100,TOP,0,NONE,0,1055,6631,1001,0,0,0,3340,10,0,TOP,0,668,0,0,4628,0,0,0,NONE,0,0,36889,3653,3504,3836,sckC6FzyUcjJiu3eobA0Gz814kY1rL-fgi03KEnQDYH7sLgpk7MDQlKNU4aU7erWzXKPB3LMiSBtxQ,SOLO,32,10,21,1,3,14,2,4,43,TOP,13,4240,0,8199,527,0,51,32,69,587,587,67,0,NONE,1,0,4,True
6,Thiccsandwich,4,1,13,9,FiddleSticks,198,28168,198,12044,0,False,False,8538,8425,JUNGLE,0,NONE,0,3157,3152,3916,3020,1028,0,3330,13,2,JUNGLE,2,0,118895,4034,4255,148,0,0,NONE,1,0,9820,46,18316,938,hnrtRlBSTB7KniDlwS7Xc1A6aIVMJxNv9lbUiBEupHp333eoy_Staxi-m4kKPqvl5rrIbkxQj4E19w,NONE,9,111,37,5,4,4,11,11,95,JUNGLE,18,4391,0,22571,16914,0,25,389,0,15293,310,0,1,NONE,1,0,23,True
7,Mensha Khaine,2,0,14,84,Akali,1076,4181,1076,7403,3,False,False,10080,9200,MIDDLE,0,NONE,0,1056,1058,1058,3041,4633,3020,3340,17,15,MIDDLE,8,744,52285,18966,8232,0,0,0,NONE,0,0,18799,1864,9908,4902,RgJeYW5Se1kcCaybeLQkVmKxBKk3n7lF5BLTQUFnIAZ045qU2YYqFGK8OMFCd2q_zsncD-xbHIi6Rg,SOLO,81,17,50,14,3,4,3,14,359,MIDDLE,2,21422,0,19117,1769,0,102,40,112,6684,591,977,0,NONE,1,0,21,True
8,ChillyJello,4,0,11,21,MissFortune,2620,6544,2620,4113,1,False,False,7814,8450,BOTTOM,0,NONE,0,1055,6672,3006,3134,1037,0,3340,19,6,BOTTOM,3,946,5065,973,3410,0,0,0,NONE,0,1,50406,8475,7089,4794,TmugZhV2roUrxwJnPeVoSDeqEZ_gKl0o21RjH0PuKNrGMpMHwr44J1u5BiNB2Unx1wqkEb1YiBqk2Q,CARRY,25,9,27,5,3,4,3,7,70,BOTTOM,7,9957,0,11147,2736,225,87,146,30,1432,507,647,1,NONE,1,0,7,True
9,CatGuardian,7,0,11,25,Morgana,1083,4128,1083,3449,1,False,False,6703,5725,UTILITY,0,NONE,0,3853,6653,2421,3158,2055,0,3340,15,2,BOTTOM,2,1010,23043,7184,2410,4,0,0,NONE,0,0,2846,550,3811,3584,EMGpqPLgcdh98Yrz_uV3u8nU_D_ypkiCHaHyWjXwQTf3OnCe0Ki5l9eXIr_Mbij47cza0AajD71iuQ,SUPPORT,49,48,18,1,2,14,2,4,122,UTILITY,44,8043,563,6221,1828,145,20,49,30,307,307,0,0,NONE,1,0,34,True
