,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Shep42,7,0,16,19,Warwick,3352,8796,3352,21974,11,False,False,11523,10300,TOP,0,NONE,2,2424,6671,3508,1055,3046,3191,3364,19,5,JUNGLE,3,839,38648,13907,11267,13,0,1,NONE,0,0,69498,5609,23130,4857,JHI8nd_ZLme--qJC92XtE712SAMXZ2Ss5XSMiGI9oDYnW4wfcpXl7zIIbtXZmRbNKu3NL6DpvPJ82g,NONE,65,14,28,15,5,4,4,12,296,TOP,18,19710,0,34913,12796,0,150,164,444,4795,194,514,1,NONE,10,0,19,False
1,HayMan,12,0,17,72,Skarner,860,31791,860,61797,5,False,False,16000,14700,JUNGLE,0,NONE,2,3009,3075,6631,3742,4401,3105,3340,23,12,JUNGLE,4,1018,58534,5867,11068,159,0,1,NONE,0,0,126879,12491,27632,665,cGxQgHqMHDN3OCP1BdUbFiIWhIk0ZCwSb-hA72c_pLIbCuWAseyQw1MSS1jaAey-JmLnAlhTQV0r0w,NONE,338,105,86,12,19,11,4,4,211,JUNGLE,70,20738,0,40290,11680,0,25,1000,186,17682,2380,1589,0,NONE,10,0,21,False
2,PoptropicaGod,6,0,16,157,Yasuo,1962,3514,1962,22596,11,False,False,10275,10125,MIDDLE,0,NONE,2,1036,3006,6673,3072,1037,1036,3340,24,1,MIDDLE,0,320,7883,1056,12669,4,0,1,NONE,0,0,117423,7929,14016,4665,ITBjXe13KJcbVgnh7kneFVWTk8DD-73NZvPw_CxWSjXu5rEpyFFS6bMJFnXDXKGG5FnAOsUvLNyzUQ,SOLO,145,19,82,3,0,14,3,4,118,MIDDLE,6,8986,0,29041,3676,0,155,47,314,9010,0,2356,1,NONE,10,0,26,False
3,SquishyDuck19,8,0,16,18,Tristana,10879,11702,10879,12490,14,False,False,14355,13650,BOTTOM,0,NONE,2,3033,6672,3095,3006,3094,1053,3340,21,6,BOTTOM,2,304,29244,3603,13252,20,0,1,NONE,0,0,142189,14067,20223,4904,Z7lOfxoLPdwT4ny4QoaIva_9iFqGLTvhVuwpMclZTgfoxFYcmuzT3wCnuwM1TzbRtnCnaimXcU5Hpg,DUO,30,22,43,7,7,7,5,4,212,BOTTOM,6,19464,0,35009,8852,229,171,78,405,14117,1794,1533,4,NONE,10,0,20,False
4,AnimeSama,11,0,17,143,Zyra,833,1149,833,6646,6,False,False,13718,13125,UTILITY,0,NONE,2,3158,3853,3157,6653,4637,3165,3364,21,11,BOTTOM,5,1063,117311,37069,11777,8,0,1,NONE,0,0,6054,763,7158,4763,QFYaAFPdcx5eXJ544kd1ngPykIyvJPWwdj4pcoYbuhrLfg7En2oPNkZXvJsfoON-3S4BcMS-DUZTpw,DUO,82,113,70,15,6,14,5,4,197,UTILITY,76,38401,0,19619,2621,0,106,413,207,568,568,683,0,NONE,10,0,50,False
5,DocEcksDee,12,0,17,64,LeeSin,4223,8233,4223,41924,12,False,False,12923,12100,TOP,1,NONE,0,6630,3076,0,3053,3071,3047,3340,20,5,TOP,2,308,49047,6803,21392,8,0,0,NONE,0,0,57515,14871,17881,2074,1pqwop0_aH1XZqyZlHuOmvs4TKW0XKQ6KJZexmjnfu-vNkN9W6WYgRnk8tgWRcM-ZzYN_BlMYtyYEg,SOLO,140,85,97,15,5,4,4,12,175,TOP,27,21734,699,44216,9976,0,137,182,399,17011,60,4942,3,NONE,6,0,18,True
6,TheRealDommy,6,1,17,2,Olaf,4121,17373,4121,26860,2,False,False,12078,11400,JUNGLE,1,NONE,0,6630,2031,3111,3071,3065,1031,3340,14,1,JUNGLE,0,1384,9793,0,8880,163,0,0,NONE,0,0,152891,2292,21280,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,216,21,59,5,1,4,13,11,36,JUNGLE,2,2974,0,30301,13827,0,36,624,83,33228,681,140,3,NONE,6,0,15,True
7,jjjooommmill,7,0,18,142,Zoe,3985,12928,3985,15456,5,False,True,18067,17400,MIDDLE,0,NONE,0,3157,6655,3020,4628,3135,3089,3340,21,17,MIDDLE,5,924,160131,26904,7717,44,0,0,NONE,0,0,29147,2341,15185,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SOLO,303,19,51,37,7,14,5,4,161,MIDDLE,44,34929,0,24005,8083,0,208,202,230,28717,5683,1102,1,NONE,6,0,15,True
8,Awildansony,10,0,18,119,Draven,4565,21772,4565,18903,8,False,False,20483,17950,BOTTOM,0,NONE,0,3031,3508,3094,3036,3006,6673,3363,30,17,BOTTOM,4,397,1029,298,15501,30,1,0,NONE,0,0,292333,38358,14126,1595,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,105,186,41,25,7,3,6,4,67,BOTTOM,12,38814,0,30681,6543,0,265,147,295,5676,158,1053,2,NONE,6,0,47,True
9,RainB00ts,19,0,16,101,Xerath,422,2967,422,10424,9,True,False,11686,9825,UTILITY,0,NONE,0,3853,4628,0,3020,6655,3191,3364,27,7,BOTTOM,2,539,51281,23478,10698,0,0,0,NONE,0,0,2835,841,7362,3478,M8EtCa_Ccj5fV8UM9nZjBZIwN9i35OMwpx5CoRwo4FfmCJPhg99cY0NBkHvAzlFr0IOb_DDu7aNZTg,SUPPORT,76,39,34,28,4,4,7,21,114,UTILITY,21,24413,0,18758,1871,0,30,98,268,94,94,697,0,NONE,6,0,75,True
