,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Daniel26796,3,0,13,82,Mordekaiser,1159,1159,1159,26818,7,False,False,6834,6500,TOP,0,NONE,2,4633,1056,3047,3076,1011,0,3340,14,3,TOP,0,478,50466,8106,2159,0,0,1,NONE,0,0,10449,669,23978,3151,xNOsIPHis7dUtK3jX7uO70fGC9my8JY3H06DnaNRzlPENRaRo5I7pJFQ7Wp7k3nQW6cjUaw6UB5Rpw,SOLO,88,23,21,5,3,14,4,4,56,TOP,4,9531,0,26586,4096,0,83,11,243,4738,754,448,0,NONE,9,0,14,False
1,Nargiro,6,0,12,234,Viego,0,15108,0,13716,10,False,False,8113,7775,JUNGLE,0,NONE,2,6672,2031,3006,1053,1043,1037,3340,18,3,JUNGLE,0,380,7752,1233,2294,68,0,1,NONE,0,0,65870,9506,23543,5,XDIvDzY7J7rxw_tB9Y0ofuAxWPTfVY5dA08pDV24EiakHZTZNZ3c0IWRmTzVrgeh2DKxQiWyzbRDFQ,NONE,90,46,19,5,8,11,3,4,55,JUNGLE,12,11855,0,26967,7600,0,25,110,282,11955,1115,1130,0,NONE,9,0,6,False
2,Penguini16,6,0,12,84,Akali,0,2550,0,9341,10,False,False,6022,5675,MIDDLE,0,NONE,2,1082,2031,4636,3020,3916,0,3340,13,1,MIDDLE,0,458,30539,7894,1661,0,0,1,NONE,0,0,5740,349,20511,23,CC0v__VOl_gO0jdN3zEWxzpyiNjgzT92Sa-fHLNAWBnoBV8MSw_LGYiYPgT4K49DXqA4h1o8SU3iSQ,SOLO,71,24,51,4,1,14,4,4,69,MIDDLE,0,8335,0,22471,1620,0,75,19,314,5602,92,298,0,NONE,9,0,13,False
3,rkahle,5,0,12,21,MissFortune,2281,7640,2281,7474,5,True,False,13019,12400,BOTTOM,0,NONE,2,6676,6672,3006,3033,1018,1038,3340,18,12,BOTTOM,5,705,4343,1134,1134,10,0,1,NONE,0,0,71003,15176,14490,3006,LZMbORuEtBMQ2U9cK9MuaqyNIpW9ODmX0Bui0Q3jtV4rm4Kx0mqthO447iThD3wicdCAkUtvx5LIwQ,CARRY,32,86,32,8,11,11,4,4,351,BOTTOM,8,18186,0,15923,4215,0,105,148,123,11391,1874,298,1,NONE,9,0,16,False
4,TheyGotMeDammit,10,0,12,80,Pantheon,624,624,624,13103,9,False,False,8472,8200,UTILITY,0,NONE,2,3857,6692,6609,3111,1036,1028,3340,21,5,BOTTOM,2,326,3071,302,1420,0,0,1,NONE,0,0,41666,12647,17594,4496,p-5DpdIbOivdgGhKPJ2O2AVsykm1z9MwOIZG2JG6RC_ponwaMgN3LIlBlubL7xHSNt5LsD1CgvZgZg,SUPPORT,41,27,18,3,4,4,5,14,152,UTILITY,24,13991,0,19856,1167,0,62,29,224,8524,1041,841,0,NONE,9,0,27,False
5,jjjooommmill,14,0,16,150,Gnar,5994,9234,5994,27433,6,False,False,13998,13625,TOP,0,NONE,0,6631,3053,2055,3075,3047,3143,3340,22,12,TOP,6,474,13038,3739,7793,30,0,0,NONE,0,0,138011,30336,20486,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,SOLO,123,25,36,10,3,12,4,4,161,TOP,52,34376,0,30347,10241,0,142,503,202,4220,300,2067,3,NONE,1,0,11,True
6,TheRealDommy,7,0,14,2,Olaf,4631,12361,4631,14833,3,False,False,9914,8550,JUNGLE,1,NONE,0,6630,2031,3111,3071,1028,1033,3340,14,2,JUNGLE,2,1307,9113,0,3102,156,1,0,NONE,1,0,119913,3855,18404,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,195,28,53,4,0,4,9,11,36,JUNGLE,4,4795,0,22433,9720,0,6,589,89,16322,939,927,2,NONE,1,0,17,True
7,DocEcksDee,16,0,12,24,Jax,1566,5138,1566,12569,12,False,False,9680,9708,UTILITY,0,NONE,0,3857,3047,2055,1029,3078,3153,3364,23,5,JUNGLE,2,266,7869,2310,5820,8,0,0,NONE,1,0,36904,9910,14308,2074,1pqwop0_aH1XZqyZlHuOmvs4TKW0XKQ6KJZexmjnfu-vNkN9W6WYgRnk8tgWRcM-ZzYN_BlMYtyYEg,NONE,36,54,50,10,4,4,7,14,175,UTILITY,28,13103,0,21403,3642,0,52,59,287,8215,882,1274,1,NONE,1,0,25,True
8,Awildansony,10,0,14,119,Draven,7226,19761,7226,8251,3,False,False,13309,11150,BOTTOM,0,NONE,0,1018,1037,3036,3006,6673,1038,3340,21,9,BOTTOM,8,433,0,0,1474,29,0,0,NONE,0,0,133029,20903,15248,1595,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,SOLO,75,143,29,9,3,7,5,4,67,BOTTOM,11,21119,0,17452,5506,255,155,133,42,984,216,729,2,NONE,1,0,23,True
9,aidanheat,6,0,15,238,Zed,2772,3793,2772,7196,1,False,False,12992,11675,MIDDLE,1,NONE,0,6691,1036,3047,3036,6676,1036,3340,25,13,JUNGLE,11,1573,8214,1462,2631,0,0,0,NONE,0,1,104886,19817,8566,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,NONE,100,67,85,15,2,4,5,14,113,MIDDLE,7,21958,0,12078,3499,0,171,100,46,1010,678,880,1,NONE,1,0,25,True
