,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Sugarbird,7,0,15,875,Sett,11879,16889,11879,26661,4,False,True,15053,15150,TOP,1,NONE,0,3071,6630,3158,3053,3748,1011,3340,15,19,TOP,8,481,1881,1829,2491,0,0,0,NONE,0,0,88012,23367,26376,4923,QuF7W1xYeAwYl0O7bPY6lewDsR2p43Y6_5eQKRhzGjNbL4G5H6sZijAPh7cmMongUhGkNAWMLQdbzA,DUO,51,14,26,7,3,12,4,4,284,TOP,25,33519,0,29647,3669,0,116,112,95,16164,8321,779,3,NONE,2,0,15,True
1,Kirbeggs,7,0,13,141,Kayn,723,11786,723,16953,6,False,False,8764,8800,JUNGLE,0,NONE,0,6630,1031,3047,3071,0,0,3340,16,4,JUNGLE,2,748,6092,0,4195,116,0,0,NONE,0,0,93565,10423,23479,3797,WKzvLpuoIJJmYAD87_FM-6WQjRTgXqs3PCBkhOsfwS2M8CtXpZ_y5i9gAUUpkhBHdBTIsMnf6wo0wg,NONE,101,51,32,13,3,4,14,11,76,JUNGLE,15,10879,0,28082,12745,0,8,238,158,11212,456,407,0,NONE,2,0,11,True
2,ghostkiller602,4,0,14,55,Katarina,2851,2851,2851,14691,7,False,False,13245,13100,MIDDLE,1,NONE,0,1082,3157,3100,3152,3020,3135,3340,22,18,TOP,8,457,76645,25909,1830,0,0,0,NONE,0,0,8055,1863,17589,4655,2iuggVVnI2C53zRUexTfkk-svQvBx05TwZRu2-DmeAn1fZgZk8NPat4ugTUmulzfkcyDtMCfbwJWLw,DUO,48,43,0,13,5,14,3,12,148,MIDDLE,0,28377,0,19942,1474,0,112,12,251,2084,604,523,2,NONE,2,0,10,True
3,Muffin Mobster,7,0,11,202,Jhin,2572,2572,2572,6471,11,False,False,7972,7800,BOTTOM,0,NONE,0,1055,6671,6676,3009,0,0,3340,14,5,BOTTOM,3,175,7209,2681,1744,0,0,0,NONE,0,0,43385,5737,14572,654,mIiGzwWO1IooKdv9D1e2QK0d2VwX4NH53sIECZPvK35_CZ-SAcPhoJ6rNbAOYgx-YKu7qdOOw6Ekgg,CARRY,43,24,25,11,5,7,3,4,34,BOTTOM,21,8419,0,16508,1892,237,84,106,190,0,0,192,1,NONE,2,0,9,True
4,CaptainDaruton,10,0,12,89,Leona,1033,1199,1033,17823,12,False,False,6062,5950,UTILITY,0,NONE,0,3857,3190,2031,3047,3024,3067,3340,16,0,BOTTOM,0,174,5092,3052,1532,0,0,0,NONE,0,0,7172,1130,16271,1155,0H825ojMpmsAsax9bWc4vXh18KI8HQHqZVB_Gr-Mxct1eNbdW5Ikqz4paoiSWkJhIJhtYvSdS0Gmqg,SUPPORT,20,16,24,7,3,4,2,3,37,UTILITY,31,4183,0,18311,152,179,26,55,187,6373,0,507,1,NONE,2,0,15,True
5,DJDaniel1230,2,0,12,24,Jax,1079,7645,1079,17177,11,False,False,10886,9633,TOP,0,NONE,2,3153,1055,3078,3047,3044,1028,3340,14,15,JUNGLE,5,261,10215,4549,7185,20,0,0,NONE,0,0,49430,17639,15516,3542,XChrqAg5C5tcdN3JJK5C_3zEOEdpsHqD-nGc86P2O8eBpgzwzSNTG_-iaUjhW-ndsf8uSuSdLnsdiQ,NONE,46,57,32,8,4,4,3,12,30,TOP,25,22305,0,24862,2417,0,59,89,295,2681,116,2160,0,NONE,8,0,6,False
6,TheRealDommy,10,0,13,2,Olaf,0,15722,0,17681,7,False,False,7022,6100,JUNGLE,0,NONE,2,6630,2031,3111,3044,1028,0,3340,11,0,JUNGLE,0,656,6039,0,6605,96,0,0,NONE,0,0,80622,6793,19522,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,147,18,32,2,2,4,12,11,36,JUNGLE,6,7592,0,26744,8359,0,15,428,236,13825,798,615,1,NONE,8,0,7,False
7,aidanheat,3,0,12,238,Zed,2580,2580,2580,7316,13,False,False,10592,10380,MIDDLE,0,NONE,2,6691,3158,6676,2055,3035,3133,3340,25,10,MIDDLE,3,242,4031,1187,8486,0,0,0,NONE,0,0,65109,14871,8651,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,68,53,62,12,4,4,6,14,111,MIDDLE,6,16896,0,18939,943,0,108,83,343,3972,837,1802,0,NONE,8,0,19,False
8,Awildansony,12,0,13,119,Draven,2183,2183,2183,6972,8,True,False,11960,11155,BOTTOM,0,NONE,2,3036,6691,0,3508,0,3006,3363,22,14,BOTTOM,4,310,0,0,6951,5,0,0,NONE,0,0,100629,33232,11100,1595,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,67,144,34,13,4,7,4,4,65,BOTTOM,9,33232,0,20278,3918,125,117,122,228,1720,0,2225,1,NONE,8,0,18,False
9,thepain275,19,0,13,53,Blitzcrank,1109,1109,1109,15532,7,False,False,6696,6000,UTILITY,0,NONE,2,3859,2031,3190,3117,1057,3066,3364,20,1,BOTTOM,0,575,14071,4448,6018,0,0,0,NONE,0,0,9083,2643,9302,4922,oKDNk4TH-4v-q-ieJ2gCkBoWbZW8CjVFaxCVQ52o1zNfNPtvshro0yzaoSdoeXkkAPNaGQZvRu-eLg,SUPPORT,25,21,37,12,6,14,4,4,257,UTILITY,35,7750,392,17898,220,0,36,96,166,4823,658,2577,0,NONE,8,0,33,False
