,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Aidenheat,2,0,13,86,Garen,4262,8695,4262,31608,6,False,False,10132,9005,TOP,0,NONE,1,6631,2031,0,3742,1037,3044,3340,13,8,TOP,3,429,1453,378,7587,24,0,1,NONE,0,0,113121,13863,19251,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SOLO,67,15,48,5,6,14,4,4,32,TOP,40,17701,0,27749,2350,0,122,177,171,13006,3459,910,1,NONE,8,0,25,False
1,TheRealDommy,7,0,12,2,Olaf,800,13013,800,13902,2,False,False,7590,6975,JUNGLE,0,NONE,1,6630,2031,3111,1037,3044,1028,3340,14,1,JUNGLE,0,1332,6475,0,3566,104,0,1,NONE,0,0,86696,4558,16483,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,156,23,39,3,0,4,9,11,36,JUNGLE,7,5687,0,20252,7731,0,19,516,39,12128,1129,202,0,NONE,8,0,10,False
2,aidanheat,1,0,12,238,Zed,688,688,688,7045,3,False,False,7449,6675,MIDDLE,0,NONE,1,6691,3158,3134,2055,1018,0,3340,26,2,MIDDLE,2,693,3914,523,6739,0,0,1,NONE,0,0,60591,6839,7180,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,79,42,57,8,3,4,4,14,111,MIDDLE,3,7974,0,14419,753,0,121,74,105,612,612,498,1,NONE,8,0,15,False
3,Awildansony,3,0,13,119,Draven,2014,5529,2014,9974,8,False,False,10395,10275,BOTTOM,0,NONE,1,1055,1038,3508,3123,3006,6673,3340,17,4,BOTTOM,0,355,0,0,4250,9,0,1,NONE,0,0,96695,7043,15050,1595,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,59,94,17,12,4,7,4,4,63,BOTTOM,5,7043,0,19940,1578,300,148,54,132,4050,0,639,1,NONE,8,0,13,False
4,SirMartini,9,0,11,12,Alistar,317,643,317,19987,5,False,False,6500,5725,UTILITY,0,NONE,1,3860,6664,0,1028,3076,3117,3364,16,3,BOTTOM,2,676,14428,6427,4054,0,0,1,NONE,0,0,3525,715,9938,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,SUPPORT,26,19,11,5,5,4,6,14,81,UTILITY,42,8103,0,15093,6647,5019,28,93,122,7513,960,1100,0,NONE,8,0,34,False
5,deathbygas13,5,0,14,83,Yorick,9870,11526,9870,13122,4,False,False,10495,9483,TOP,0,NONE,0,1055,3047,3078,3053,3133,1029,3340,17,6,TOP,5,417,16328,2665,2199,4,1,0,NONE,0,0,79668,10828,12048,13,EeCFUwrxn1IPbgKg-B3vgMed3VVPoxJPupSddpOj5_E9fzYQr_KL9Foye-rISGjLo1t5bI8EoBK81g,SOLO,142,16,38,8,3,12,3,4,146,TOP,5,13493,0,17174,4030,0,140,112,108,109,0,2927,2,NONE,3,0,9,True
6,EllsworthTheBox,13,0,11,254,Vi,654,5274,654,16884,7,False,False,6988,6258,JUNGLE,0,NONE,0,3078,3047,1011,1029,1029,0,3340,19,1,JUNGLE,0,552,5276,0,3143,84,0,0,NONE,0,0,57949,6914,15753,3851,-fDFZzOzwDxiXqV843npkZFE8BwZL9TEMkH3562ExvgIT75bWlr-ZWioBT48xpuELEFds1X1indOYg,NONE,66,0,58,7,3,4,14,11,97,JUNGLE,18,7540,0,20173,4567,0,9,160,189,5158,626,1276,0,NONE,3,0,15,True
7,MONEY RAT,9,0,14,268,Azir,4085,7191,4085,5598,2,False,False,9686,8150,MIDDLE,1,NONE,0,6653,1056,3115,2031,3020,0,3340,12,4,MIDDLE,3,1010,86766,18452,813,8,0,0,NONE,0,0,11200,728,7531,4607,DT-8qZhlWVt4yRo0t-sr3VP3OoGnm9Px883S7uJ_qwJ1knVTdanVydR0fS_-vZRtTUYwwh35O_ESNQ,SOLO,78,117,5,4,2,4,3,21,294,MIDDLE,11,19181,0,8978,398,0,160,134,76,5460,0,633,1,NONE,3,0,11,True
8,Strâwberry,7,0,13,145,Kaisa,5892,11431,5892,6192,2,False,False,11319,10300,BOTTOM,0,NONE,0,3123,6672,3086,6676,3006,1042,3363,18,8,BOTTOM,7,689,6223,3416,1026,10,0,0,NONE,0,0,87643,7785,7691,4794,0uWBymWKgVfy9klvyLiZ4lnfdJrc9bzadUxwbFzvnEd5ODWHUETcaZacYk8n-ECxkMGt8JodSC0I6w,CARRY,58,19,17,4,2,21,2,4,238,BOTTOM,0,12318,0,9004,540,0,160,0,58,6026,1116,286,3,NONE,3,0,25,True
9,DEKKARU,13,0,12,235,Senna,4305,8608,4305,6083,4,True,True,9342,8100,UTILITY,0,NONE,0,2055,3094,3864,6672,3047,1018,3364,18,5,BOTTOM,3,613,1640,703,1093,0,0,0,NONE,0,0,38913,16708,8884,3377,B2RBZkLtaLkmboVeYgKJS2Z1RIMokSamM7zZn5U0J_RuHXX8rKit2OdlgK1motUqT9bM5vRH5j0axg,SUPPORT,49,32,12,5,4,7,2,4,249,UTILITY,38,19019,883,11015,7747,3401,12,147,111,2536,1608,1037,1,NONE,3,0,45,True
