,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,CodedReaper77,1,0,8,131,Diana,0,8320,0,6643,5,False,False,4054,3085,JUNGLE,0,NONE,0,1039,2031,1026,1043,1052,1001,3340,9,1,NONE,0,457,28364,2898,2107,52,0,0,NONE,0,0,10441,1028,7698,3592,SFmJ8VNm8uLhquuoye7jZixpbtGQxBKrnFvEJGNM7qlNaJzmRNdKXzHcxiW_0b1sTj3hLMp0xhi4Aw,SUPPORT,47,23,25,3,1,4,4,11,167,JUNGLE,4,4095,0,10116,3031,0,7,123,94,7256,168,310,0,NONE,2,0,6,False
1,zclean456,0,0,9,106,Volibear,0,0,0,5300,3,False,False,3380,2900,TOP,0,NONE,0,3057,1001,3044,3067,0,0,3340,6,0,NONE,0,382,13026,911,779,0,0,0,NONE,0,0,17439,4765,8305,26,Ls0-Nxj9cXWGmQ8KU_dEvLnFRtpyKbxH72iXWsFv6YHRlOwSsJpknMNJNGJtO-c-D98XNXBu2_cHJg,DUO,15,33,19,3,2,12,2,4,40,TOP,9,5677,0,9348,531,0,57,102,74,6980,0,263,0,NONE,2,0,3,False
2,HerCovid,0,0,9,99,Lux,0,0,0,1871,2,False,False,3442,2650,MIDDLE,0,NONE,0,1056,3802,2010,1026,0,0,3340,8,0,NONE,0,171,13137,1144,3965,0,0,0,NONE,0,0,5688,323,1307,4914,zHK3DUEH5lqLi7Ih7x2Uaas8Q-07d74dyPOJguh2YrR0X_KdE4TVcCDnaTXQUgfE1exNgFDVrzMVVw,SUPPORT,25,8,37,1,2,14,3,4,95,MIDDLE,7,1767,92,5789,15,0,57,120,24,1810,300,517,0,NONE,2,0,8,False
3,K1ngKazmaFighter,1,0,8,202,Jhin,0,0,0,1634,3,False,False,4581,3975,BOTTOM,0,NONE,0,1055,6671,0,0,0,0,3340,9,2,NONE,0,226,3374,143,407,0,0,0,NONE,0,0,31668,3026,4054,4896,Luz1pxQSHte-KUxR3LEm5flC_AgG_uTmisj7SxPbFhp4QnV_pI5UMbAowbjDI2va4jmMVDUQzamUFQ,SUPPORT,36,20,10,3,2,7,2,4,65,BOTTOM,6,3347,0,4879,678,240,66,55,36,178,178,417,0,NONE,2,0,5,False
4,Mr Worłdwide,3,0,8,235,Senna,366,366,366,2046,2,False,False,3984,3625,UTILITY,0,NONE,0,3863,3006,6670,1037,0,0,3340,11,0,NONE,0,211,0,0,375,0,0,0,NONE,0,0,11071,4747,4405,4911,zMDF5YYFnU_nYx51UwXaqmxfNpKr3762NW-LwltcxKR6WFBAhuC7CZcAx9hwhWJ5UR49qsO4VxuZLQ,SUPPORT,21,15,2,1,3,4,3,3,90,UTILITY,18,4747,0,4906,1068,362,6,76,22,0,0,125,0,NONE,2,0,14,False
5,Subsurge,1,0,12,75,Nasus,3662,3662,3662,5125,0,False,False,5962,4433,TOP,0,NONE,0,1054,3078,1001,1029,0,0,3340,9,2,NONE,2,0,5002,779,988,0,0,0,NONE,0,0,48073,4853,6796,4935,UMBWNsS9KO6ADpOIvDZTOnrMrfidLEc-McKyksUy75RRJUK36UEkJwgzqbhvpOAWeAAuWq4LxbGIQg,SUPPORT,95,11,9,2,1,12,1,4,109,TOP,8,5633,0,7784,1006,0,102,57,0,4410,0,0,1,NONE,0,0,6,True
6,TheRealDommy,1,0,10,2,Olaf,261,10683,261,7221,0,False,False,5733,4250,JUNGLE,0,NONE,0,6630,2031,1033,2422,0,0,3340,7,3,NONE,3,0,5225,0,2966,100,0,0,NONE,0,0,63388,2858,10871,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,SUPPORT,136,24,32,1,1,4,9,11,35,JUNGLE,2,3264,0,14006,8389,0,8,360,0,9048,405,168,0,NONE,0,0,6,True
7,jjjooommmill,1,0,11,142,Zoe,3836,3836,3836,1885,0,True,False,7250,6835,MIDDLE,0,NONE,0,2033,6655,3020,1058,1052,0,3340,12,3,NONE,3,0,42027,5161,1654,8,0,0,NONE,0,0,12103,810,3653,4626,mMdhNTUPSJBjRWRy9CXxtCuMGbpSkONtA8_hp0ne3dxj5YqtAVG40ZHPVA7RCBltL1p3SRTMBz4T3Q,DUO,125,5,14,13,3,14,2,4,157,MIDDLE,16,6610,0,5607,1275,0,116,64,0,3284,639,300,1,NONE,0,0,11,True
8,Entity Divix,2,0,9,429,Kalista,935,2926,935,1949,3,False,False,5812,5050,BOTTOM,0,NONE,0,6673,3006,0,0,0,0,3340,14,5,NONE,3,408,1396,983,563,0,0,0,NONE,0,0,41430,4833,4671,4745,5XniUT5J7KCppMELAEWobAHDUWyxAzhODVKIugYLHzAOGtzSTDNAkXIcgwV0MoCjkmXuyp-Gij_YSw,SUPPORT,33,4,40,2,3,7,2,4,92,BOTTOM,4,5817,0,5298,1484,419,76,35,41,0,0,62,0,NONE,0,0,5,True
9,Cowboy Rad,5,0,9,555,Pyke,495,2754,495,3420,0,False,False,5177,4675,UTILITY,0,NONE,0,3863,3117,6691,0,0,0,3364,7,2,NONE,2,0,0,0,406,0,0,0,NONE,0,0,7192,4577,5345,3001,1qEGPeE7y1NDlWttsOGuJB3iAHANCcJl8zKlgPHIPAF-_qIofGSoLFa5WHa1Kexm5AuXfI_FSIiAwA,SUPPORT,27,15,16,2,1,4,1,14,85,UTILITY,19,5167,0,5867,1741,0,11,74,0,2497,589,115,0,NONE,0,0,21,True
