,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Kars 2,7,0,14,83,Yorick,14110,18420,14110,21568,3,False,True,12524,11400,TOP,1,NONE,0,3053,6632,3111,3748,1028,0,3340,19,10,TOP,4,589,19606,5397,11148,18,1,0,NONE,0,0,110284,19629,13974,4568,gq_kqfW1fCrKBPKq92Nz-IJdJpVZqzDtYkKfaGsOWXVGSq1iH2qGzYgilua8-WQZCdlomE0pQXKmgA,SOLO,136,17,41,5,4,4,3,12,246,TOP,6,25026,0,26081,9102,0,159,100,103,13213,0,958,6,NONE,0,0,10,True
1,TheRealDommy,7,0,13,2,Olaf,1801,17103,1801,15097,1,False,False,8002,6000,JUNGLE,0,NONE,0,6630,2031,2010,3111,3133,0,3340,10,1,JUNGLE,0,1184,8265,0,5713,128,0,0,NONE,0,0,103922,1898,15585,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,177,26,43,3,2,4,10,11,35,JUNGLE,2,2367,0,21298,10294,0,23,558,36,16166,468,0,2,NONE,0,0,9,True
2,Aidenheat,4,0,13,1,Annie,1569,7315,1569,5419,4,False,False,8445,8025,MIDDLE,0,NONE,0,6655,3157,3020,2055,1082,0,3340,13,3,MIDDLE,2,447,67581,8589,4914,13,0,0,NONE,0,0,10214,375,4919,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SOLO,124,42,26,121,4,14,2,4,31,MIDDLE,10,9816,690,10203,1782,0,129,133,126,6113,852,370,0,NONE,0,0,12,True
3,Awildansony,4,0,13,119,Draven,3777,14713,3777,8201,7,False,False,12202,10950,BOTTOM,0,NONE,0,1055,6691,3036,6676,0,3006,3363,18,11,BOTTOM,6,389,0,0,4892,20,0,0,NONE,0,0,111683,15238,12168,1597,zW63o2u-Qs-cHc_qJRTO-5Zto6YY3V654clJ1E7t4vlXI29fbuoxKXI3R47XEfEc8NjN-qkkYot9ZA,CARRY,52,106,20,9,3,7,4,4,61,BOTTOM,9,15420,0,17409,1372,255,133,82,137,1771,181,348,0,NONE,0,0,18,True
4,Stkwelder,13,0,12,99,Lux,1446,3119,1446,3157,2,False,False,8216,6125,UTILITY,0,NONE,0,3853,6655,3020,3145,0,0,3364,12,3,BOTTOM,2,947,43653,16970,1764,4,0,0,NONE,0,0,4490,394,2952,4880,Ug9P5Z77jsUnPVFK_erN4vabab2fDGczCjlRRnq3c_Vx-Rdf5mIxU7a8DRTbT-_-KfNiB0jtS-fRmg,SUPPORT,39,15,111,9,2,3,3,4,79,UTILITY,51,18200,1744,4858,0,0,36,194,66,835,835,142,0,NONE,0,0,27,True
5,MendingAegis,2,0,12,82,Mordekaiser,231,2343,231,13902,8,False,False,6593,6185,TOP,0,NONE,1,4636,1054,1011,1001,1026,1052,3340,13,3,TOP,3,553,49997,6930,5346,12,0,1,NONE,0,0,12769,1048,15612,551,WKwiuqzejeBc2dz6rO28kxhiwHnskoxtBfKG4we3A-g5fFYVV7Pmxdp0dbnmW2mJItHOIG0KDmDDyw,SOLO,65,30,17,3,2,4,1,12,32,TOP,2,7979,0,21022,2177,0,75,15,156,4562,0,63,0,NONE,8,0,0,False
6,MiracleManS,7,0,13,106,Volibear,224,1849,224,34157,4,True,False,10322,9975,JUNGLE,0,NONE,1,6664,3047,2055,3211,3076,3742,3364,21,5,JUNGLE,4,1104,65303,4974,10612,95,0,1,NONE,0,0,35917,6052,17452,2073,KkQARhKU2vJYnsOpOqQXgoB33BsKulHi1083JiCNuROYF0rF2Tfkb0JrYojjup6sStiOBOnbIm54wA,NONE,49,53,50,5,4,4,15,11,218,JUNGLE,21,12248,0,28982,6293,0,53,456,116,10795,1222,917,0,NONE,8,0,25,False
7,ITSWHATEVERDUDE,8,0,13,25,Morgana,271,700,271,3437,1,False,False,7885,7385,MIDDLE,0,NONE,1,3165,2423,1052,0,1001,6653,3340,18,5,MIDDLE,4,1096,64488,11477,4419,0,0,1,NONE,0,0,10930,764,3429,3015,6o-Lfu_7NGKfkIhXYy0a8RKin1LbT7W4vPSDBbA6LBPt9qaLu4yc1e50W5Pe360mhw5qD2Nr1IFpJw,SOLO,47,67,15,6,3,4,4,14,33,MIDDLE,30,12816,547,8248,2060,0,107,57,38,574,574,400,0,NONE,8,0,25,False
8,Vorim,6,0,11,235,Senna,1049,3610,1049,8152,7,False,False,8354,7875,BOTTOM,0,NONE,1,3009,3004,6673,0,0,0,3340,16,3,BOTTOM,0,546,186,186,5382,0,0,1,NONE,0,0,53800,7636,8044,1211,x6PA_XOavnrH-GHEl_RcVRZ13-N7cgrJmStq-Yf10GmAh-qvZS3PbfOwOBbngm6zqNCAISLYG-k_1A,CARRY,48,21,5,4,3,4,4,7,104,BOTTOM,9,7845,641,13922,6166,2719,127,28,162,8052,22,495,0,NONE,8,0,10,False
9,Necrofusion,6,0,11,412,Thresh,1318,1318,1318,6840,8,False,False,5907,5775,UTILITY,0,NONE,1,3857,3153,3117,3134,0,0,3340,13,1,BOTTOM,0,441,8836,2636,6118,0,0,1,NONE,0,0,15589,1407,9231,545,PMjMdeVHBS0jlFRjOi049f4kx0uWgUKv-WNshJ6CH8n7eVv2HzHlHMoy_-0nVtUDJyIYzhaF-xgU8w,SUPPORT,22,7,11,2,0,4,1,3,33,UTILITY,20,4043,462,15810,541,0,53,52,165,7556,0,461,0,NONE,8,0,13,False
