,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,SilentVerity,8,0,16,84,Akali,0,433,0,19268,6,False,False,11551,11385,TOP,0,NONE,2,4637,2420,4633,3165,3111,1052,3340,17,4,TOP,3,704,73738,16043,17553,2,0,1,NONE,0,0,16740,1014,15185,4863,0-HjT4mbufW1c0Bp_lH27W6_ikQaucc5updorXTlfwOnWQrhhMoi1q_s9SiN5Qk1fRSDq95W0BGwnw,SOLO,140,31,66,19,5,4,3,12,53,TOP,1,17415,0,34960,11067,0,169,63,199,2414,357,2221,0,NONE,10,0,18,False
1,TheRealDommy,6,0,16,2,Olaf,930,38696,930,39247,8,False,False,13445,12575,JUNGLE,0,NONE,2,6630,1037,3111,3071,3065,3044,3340,19,5,JUNGLE,4,880,10193,0,19165,181,0,1,NONE,0,0,162078,6941,29607,10,WU3roj377zsyhDQzuIR3oHeH2yNTC-M3b_U79nImvbMO9ziYQFlf7yFgqWKsZdXtNA0CmitTRyLvHg,NONE,245,29,86,6,1,4,15,11,36,JUNGLE,8,8388,0,51445,18564,0,29,665,263,33523,1446,2672,2,NONE,10,0,14,False
2,aidanheat,4,0,17,238,Zed,2205,5699,2205,12697,9,False,True,15567,14175,MIDDLE,0,NONE,2,6691,3158,3036,6676,3071,1036,3340,26,11,MIDDLE,4,824,11652,1575,13240,4,0,1,NONE,1,0,162392,32181,12611,903,oaEdpACVKV1sDiozSCwJtEv-UGKSs8A6cp9tDVxiDAXe1jvJlfBA0yiXQSvGmvvZdl6xUx_KqtzbHA,SOLO,126,89,114,26,5,4,7,14,112,MIDDLE,11,34853,0,27111,4044,0,211,177,365,1096,1096,1259,1,NONE,10,0,36,False
3,SirMartini,14,0,17,21,MissFortune,3307,12626,3307,7737,3,False,False,16730,16725,BOTTOM,0,NONE,2,3033,6672,3036,3026,3006,6676,3363,31,7,BOTTOM,6,1633,2772,1010,15017,68,0,1,NONE,0,0,233968,24442,7726,4864,xW3VT1LbNHkSClOgKfjpRI4iMlVCHQNdpqNpl-0mSWYbd1qzPv0TTSYyuQni23neG9OyWQxvHo0Z9g,CARRY,74,85,31,7,6,4,7,7,82,BOTTOM,9,27804,0,24115,11596,566,248,145,97,22292,2350,1371,0,NONE,10,0,56,False
4,Aidenheat,11,0,15,412,Thresh,431,6072,431,15140,13,False,False,10799,9725,UTILITY,0,NONE,2,3006,1037,3123,6673,3046,0,3364,26,2,BOTTOM,0,356,34829,5771,17214,23,0,1,NONE,0,0,54624,3046,8966,3543,yX_gjoUO2x2yAM20S9C-MrdiZglV94WxMrQizADU_nh6YNDxcKIKaS6McyRtccgR0neP-_xEShNj3w,SUPPORT,62,22,21,8,6,7,6,4,33,UTILITY,37,8818,695,27338,4148,44,91,133,350,11944,0,1157,0,NONE,10,0,46,False
5,TheUrsaFidelitas,10,0,18,82,Mordekaiser,3713,10404,3713,45777,4,False,False,19415,16575,TOP,0,NONE,0,3157,4633,3047,4637,3075,3065,3340,28,15,TOP,4,956,192423,38637,9907,12,0,0,NONE,0,0,32014,4466,23885,4745,1M31k2DezP0RfCIOSrfvWc2AQFs_RJzNHZbzhHFenuFgWwqvJGgY0PmXkpMcAaVP5iQu3kTtLUm4MA,SOLO,183,59,70,11,5,4,4,12,159,TOP,9,46820,0,36567,17825,0,231,52,188,4482,3716,2773,2,NONE,4,0,34,True
6,Titan14,12,1,18,203,Kindred,3645,35567,3645,12248,5,False,False,13729,11950,JUNGLE,0,NONE,0,6672,2031,6676,3006,3094,1038,3364,22,3,JUNGLE,0,1126,34839,2338,3972,158,1,0,NONE,0,0,191427,14354,23306,4787,-fD_kIsKoOUQoQR8vjTOk_8Puf8V9Qex-OKVbpHqBOJC21RZrHaea0_iD7Tk3pLd0E8BGa8MTzwBRA,NONE,181,62,58,4,4,4,13,11,119,JUNGLE,4,17622,0,27921,13010,349,82,208,137,20586,929,642,2,NONE,4,0,27,True
7,KingMischief,9,0,18,245,Ekko,5330,9826,5330,25399,5,False,False,14748,13375,MIDDLE,2,NONE,0,2033,3152,3157,3100,3165,3020,3340,15,11,MIDDLE,7,790,139593,15704,6625,0,0,0,NONE,0,0,20697,2322,23468,3366,RcK4C-p_F6BSFzb-GcxXkNlsUTUGnadDyx-rBswj9DnrTcptpw_cwYwEP0zur5HJJDttwPAD1kPwxA,SOLO,107,51,62,12,8,14,5,4,92,MIDDLE,21,19668,0,30759,9277,0,199,415,143,2084,1642,665,1,NONE,4,0,18,True
8,yorkzhang,10,0,17,18,Tristana,8747,12259,8747,10389,10,True,False,14734,13500,BOTTOM,0,NONE,0,3033,3094,6672,3006,3095,0,3364,37,6,BOTTOM,2,343,36772,4559,6334,24,0,0,NONE,0,0,124186,16113,18390,4863,F6NgEf_jdoq8jbXqbkCRglakB-i5crXm80Vzfa8tnnsKmzbZMtUY_mlHD63fMdJzMDm-JhRblej0Qw,CARRY,35,33,35,8,6,7,5,4,60,BOTTOM,7,22386,0,25750,5579,810,193,73,267,13594,1714,1025,2,NONE,4,0,24,True
9,mBäalßa,22,0,15,99,Lux,1125,6172,1125,6465,5,False,False,11324,10050,UTILITY,0,NONE,0,3853,3157,3020,1058,6655,2055,3364,30,4,BOTTOM,2,496,30650,17966,839,1,0,0,NONE,0,0,4465,1829,8109,4495,kcp1DSycg5UUcUNO-F5neHZQGA_xAVx7RIZp4pu-3QWn39qY0xUlaETZEy7CB-eXy3r7029bz01ldw,SUPPORT,49,41,109,16,3,4,5,14,85,UTILITY,53,20476,4144,9092,398,0,28,115,120,680,680,143,2,NONE,4,0,116,True
