,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Cyanosis,10,0,17,164,Camille,5776,10462,5776,32705,8,False,False,13058,11710,TOP,0,1,0,6333,3074,3047,6632,0,0,3363,28,7,TOP,0,440,521,521,6299,4,0,0,1,0,0,114453,15565,25391,3455,erjBXvs8dkeFPiz5cgHrEmaW_JjuDuL69lAnMTttBt9EWAfV2qGHdvSro4FaRfq9YxWHWdE9Nlr3Hg,SOLO,203,42,124,9,4,12,7,14,468,TOP,26,25652,0,34572,6920,0,188,200,188,42212,9566,2882,3,4,2,0,42,True
1,JungIe is weak,12,0,16,76,Nidalee,1155,13967,1155,15478,4,False,False,11731,9825,JUNGLE,0,2,0,2031,3157,0,3020,3165,4636,3364,17,7,JUNGLE,3,766,142114,18033,10411,157,0,0,1,0,0,15529,961,21636,1151,zjCJ7q-bRTwtr6410RNeeqLZH8apPL2WtFRtWVo5dsczA3qYzwoDnlvcMQMK7PaOS2zMLQhBvKNMCQ,NONE,255,250,147,225,3,4,18,11,446,JUNGLE,5,19734,0,33542,21109,2016,12,99,60,10488,738,1494,0,3,2,0,24,True
2,cooplew14,8,0,16,166,Akshan,6664,8775,6664,12336,7,False,False,14489,12725,MIDDLE,2,2,0,3006,6672,3091,6676,1038,1055,3364,25,12,MIDDLE,6,534,18383,5235,4734,8,0,0,1,0,0,125739,24452,13937,4861,fOkBgHiLh53_GeMSYc2ERaB-GuC0oszTUpOtCEZzHjULfK6rJpwIvoPBJdUkgTeAGXVr4iQ7kbZE4Q,SOLO,76,30,108,15,5,4,8,14,343,MIDDLE,2,33834,0,20311,1650,0,179,61,216,9859,4146,1639,3,3,2,0,16,True
3,openmidorff15,14,1,17,30,Karthus,4816,22359,4816,10429,8,False,True,16544,15710,BOTTOM,0,0,0,3916,3157,3020,3135,3089,6653,3363,31,9,BOTTOM,3,286,198519,38318,4782,40,1,0,1,0,0,4478,377,12979,5022,r-8HoUIvjW8i_2oe1AJ_ONRo1yNOn6boVA8JvZeiKnNsrAFKHh_jDH6iHeAf8yO9SE0DQ7XmPy5Zlw,CARRY,424,23,154,9,6,3,4,4,50,BOTTOM,13,39726,0,18804,655,0,211,109,238,3059,1030,1043,2,4,2,0,18,True
4,matcha flavour,9,0,13,80,Pantheon,1767,2170,1767,6567,9,False,False,9236,8250,UTILITY,0,1,0,3857,3179,3117,6692,0,1036,3364,27,4,BOTTOM,2,739,1872,279,3982,0,0,0,1,0,0,18673,7783,10758,4881,PijYuq4SXsUYgepEYTChbFzhT-dcrEZu4sXkFo13QqX4vilKSvsKbI06Xz2pyBdeHU7Q1knMIYeasg,SUPPORT,30,19,19,4,7,14,4,4,293,UTILITY,16,8755,0,16532,683,0,47,26,200,6408,692,1790,0,3,2,0,122,True
5,quantumfan,10,0,14,58,Renekton,1041,1041,1041,22893,9,False,False,10645,10600,TOP,0,0,2,3076,3047,3053,2055,6630,2421,3340,28,4,TOP,3,632,3675,1493,13635,3,0,1,0,0,0,99600,13791,17923,977,kAGmqNxJHeUIuepEj73JdvkUjswADhPMmpwQ0bRMxQRzK4MbZiaZbh_HkU_NghXLTs6PJJTFPIKlOg,SOLO,60,30,61,11,3,12,5,4,101,TOP,24,15295,0,39308,7123,0,170,39,296,10,10,7749,0,0,9,0,21,False
6,Pekin Woof,4,0,16,876,Lillia,0,8157,0,16282,7,False,False,13991,13475,JUNGLE,0,0,2,6653,3157,4637,3020,1082,3165,3364,19,13,JUNGLE,5,647,129720,17252,15355,125,0,1,0,0,0,12618,808,18582,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,NONE,155,58,69,9,3,4,16,11,197,JUNGLE,28,23077,0,35681,13570,0,92,371,220,45403,5015,1744,0,0,9,0,27,False
7,waltz for hulot,9,0,14,246,Qiyana,930,2741,930,9533,11,False,False,9986,9875,MIDDLE,0,0,2,3158,6695,3004,6693,0,0,3364,21,4,MIDDLE,2,275,4861,525,9369,6,0,1,0,0,0,97068,12240,12470,3542,c8iGMvWG2FUUdsZ7eS6GPPFLe1yHKwlVjd2TQYRaioxseBV-3tfsazs6cbWd07ScxrSPML6a2nL9Iw,SOLO,96,186,29,10,4,14,3,4,54,MIDDLE,14,13454,0,23009,1131,0,150,33,279,7743,688,1170,1,1,9,0,17,False
8,TEAMLUKEE,6,0,14,523,Aphelios,5608,9118,5608,20776,9,True,False,15145,13550,BOTTOM,0,0,2,6673,3091,6676,1038,1018,3006,3363,29,14,BOTTOM,4,469,5509,1614,13143,8,0,1,0,0,0,138516,26593,12909,3160,voV74g5s9MIoXSuzXQmwxoV3O7nRTAZZAt1NE1S4hwfEr14XFif0MpxQ_n04a6hNp9_RNhFjkPHTaA,CARRY,70,276,0,10,5,7,4,4,469,BOTTOM,14,28443,0,28802,7408,645,215,73,252,6040,235,2750,1,1,9,0,26,False
9,Vìvy,22,0,13,412,Thresh,0,0,0,15645,3,False,False,8012,7750,UTILITY,0,0,2,2420,3857,3190,2055,3109,3009,3364,28,1,BOTTOM,0,1312,9218,6339,12637,0,0,1,0,0,0,3953,607,7194,29,HQR8KN-ISs8dzCFInBWEwFkUGsmiWESnDqaOxrDFGQUCUxuc3obxJmbiNyBkx5g6ZvmlhmZ240vbIg,SUPPORT,32,32,25,10,6,14,5,4,63,UTILITY,37,7670,4612,22685,4141,656,39,90,88,4355,724,2853,0,0,9,0,73,False
