,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,zhong guo,5,0,13,164,Camille,6544,6728,6544,9930,2,False,False,10476,9450,TOP,0,0,0,3074,0,1055,6632,3044,3111,3364,19,8,TOP,4,732,917,917,4799,1,0,0,0,0,0,76884,8336,7837,4928,M2qzyHGFG0vFOGlc2JKMdCW69aEGQMQc84qGgtSDd6Sdt3sSuxD6h-dI8eN0OIbkv12pBxZ_ZhLPRA,SOLO,159,38,77,6,3,4,3,12,159,TOP,13,11240,0,13294,3172,0,152,217,70,18030,1986,657,2,5,0,0,20,True
1,trdblaster,8,0,11,876,Lillia,215,33683,215,8630,4,False,True,7715,7010,JUNGLE,0,0,0,3111,3066,1028,1031,6653,1052,3513,15,0,JUNGLE,0,342,68774,4298,5781,110,0,0,0,0,0,13250,477,15054,4302,1DEwFSNc81iCb_c2lpPX58MC3EJU0ZAeMqhMx_HMsG0sRHm4ZyLtImk6F3pXlRVZFHbvEZzjta_i1Q,NONE,128,40,35,4,13,11,3,4,172,JUNGLE,13,5774,0,21777,11217,0,17,179,86,36211,997,942,1,3,0,0,13,True
2,Aquairo Palette,6,0,13,236,Lucian,4523,5201,4523,5022,1,False,False,9034,7550,MIDDLE,0,0,0,2033,6673,3111,3035,1018,1036,3340,17,3,MIDDLE,2,817,2442,763,4357,16,0,0,0,0,0,97630,7243,4418,3847,ldsyyPRuVFfmGeiY2DQyE2PVOWeERvaT6KM89a619moVZ-TaN7FkAxjWN9EnpRiKCXFbRdRxY41aew,SOLO,61,29,26,5,2,4,2,12,244,MIDDLE,0,8163,0,8982,891,0,164,49,32,3988,156,206,3,3,0,0,15,True
3,Pekin Woof,5,0,12,45,Veigar,2562,4716,2562,1946,1,False,False,10015,9200,BOTTOM,0,0,0,6656,4629,4630,3020,1056,0,3340,14,10,BOTTOM,6,685,70340,11877,2188,3,0,0,0,0,0,4922,542,3475,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,CARRY,103,48,20,6,2,4,2,12,198,BOTTOM,17,12436,0,6013,904,0,149,69,27,158,16,350,0,0,0,0,16,True
4,Kelpo,14,0,10,111,Nautilus,342,427,342,11727,4,False,False,6956,6175,UTILITY,0,0,0,2421,3190,3860,0,1057,3111,3364,22,3,BOTTOM,2,433,5761,3147,4191,0,0,0,0,0,0,6144,2070,4657,4829,Gr3gjtPleTdemSXLYS8xyY1rgAuuhgs6hOVcfFH_DDjf-cQIreUaGbpa5hm7_kiWYa3MrqWsE74qHg,SUPPORT,27,29,19,5,4,14,3,4,269,UTILITY,34,5697,164,9099,232,0,33,132,63,7165,478,250,0,1,0,0,40,True
5,mei you qing xu,1,0,11,875,Sett,0,220,0,5537,2,False,False,5486,5175,TOP,0,0,0,3047,2031,6630,0,0,0,3340,14,1,TOP,0,312,69,69,1265,0,0,0,0,0,0,38688,4291,5816,4057,xyI-n_ua4_lQFH7MjTTXQijQeOJyXzK_rKPghaWg_GNIE6qGlMn_FG07438RbEaP7r5yix3ClpXZUg,SOLO,31,7,14,2,2,14,0,4,500,TOP,11,5208,0,8527,1112,0,113,44,26,2355,848,1445,0,0,6,0,8,False
6,Calm Antebellum,3,0,11,28,Evelynn,0,470,0,8105,6,True,False,8878,6760,JUNGLE,0,0,0,2055,2031,3041,3152,3020,1052,3364,15,6,JUNGLE,3,303,68119,9554,7413,97,0,0,0,0,0,7836,542,10259,6,oy_Z5ou9svVZg8cgcjEmg5l44UOmyPIYfArigFsKykR44GQK2Jl5H5ofJEsjErosk_3Jzxik3ZKVWg,NONE,373,32,72,3,2,4,14,11,151,JUNGLE,13,11014,0,18734,5050,0,9,168,100,5555,917,1062,0,0,6,0,19,False
7,inthenightgarden,3,0,12,1,Annie,0,0,0,4007,2,False,False,6779,6250,MIDDLE,0,0,0,1056,4636,3916,0,3020,1082,3364,16,3,MIDDLE,3,1066,43354,8768,2450,0,0,0,0,0,0,8135,268,4889,7,aAqV7Lz7EXVASbg_EmQCrwN1YXVRf3IWRir71I3j2tpvLIciDlOw-TKNrrNkJOri0MJ5I9JWqAcw2Q,SOLO,94,32,40,5,2,4,5,6,55,MIDDLE,13,9037,514,7519,495,0,147,125,35,0,0,178,0,0,6,0,12,False
8,TyChee,4,0,11,51,Caitlyn,420,420,420,4939,8,False,False,6759,6150,BOTTOM,0,0,0,1055,6673,3006,3086,0,0,3363,18,2,BOTTOM,2,225,620,136,7484,0,0,0,0,0,0,69681,6181,3944,3589,2-LYHa3l0-sL2djOcjzICmrn9eAhJddV7gZCv8oIzlBY1GJtVVjXsfz5HHrs9ZOfHH0VB8CC4VmYaA,CARRY,44,14,9,2,3,7,3,4,748,BOTTOM,5,6317,0,11675,696,219,136,13,188,0,0,247,0,0,6,0,8,False
9,Pseudo,7,0,8,89,Leona,0,0,0,8420,6,False,False,4229,3375,UTILITY,0,0,0,2031,0,3859,3067,1033,3111,3364,17,0,BOTTOM,0,423,3400,1402,3929,1,0,0,0,0,0,3112,1389,6286,621,6dzqo80D_bLIPI3bnhnoDl17MA9VnWljq8KrtL-CHJlea6LR8SbDEN01qdVMyBfAtoqkl40hjE0CRw,SUPPORT,30,19,19,7,6,4,5,14,185,UTILITY,28,3431,0,10917,220,258,23,42,82,4933,640,702,0,0,6,0,29,False
