,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,SRTTY,5,0,16,164,Camille,4369,5808,4369,21530,8,False,False,11833,9633,TOP,1,1,0,1055,3748,3123,3078,3111,1028,3340,19,4,TOP,0,378,759,759,9169,5,0,0,0,0,0,94339,10831,14451,4767,XOjVanPxqRGrn4uRXC2qrWav6PVcinsT8ybPFwXnF7-RNhyAiCcM9gdTkxF-p4p0dAYSPerNGhzqng,SOLO,181,33,86,5,5,14,3,12,230,TOP,13,17555,0,24212,4182,0,200,142,268,23905,5965,592,2,3,2,0,21,True
1,Youli,6,1,16,131,Diana,5102,39193,5102,32382,6,False,False,12744,10325,JUNGLE,1,2,0,0,3152,3157,1082,3020,3165,3364,21,6,JUNGLE,2,381,205713,17353,7810,195,0,0,0,0,0,32503,1605,18937,4982,tpE8Zl6derDHwS0Hn5u6YpRzJmMWJKxwbRqWRJ5xMzecAfv2TS5z5pYuk1ilmN3jR-GPKSVVfz9j8g,NONE,132,65,143,5,17,11,5,4,140,JUNGLE,10,19506,0,27573,11320,0,39,233,147,17360,548,824,3,4,2,0,26,True
2,cooplew14,4,0,16,166,Akshan,2913,10877,2913,20529,5,True,False,13950,14000,MIDDLE,0,0,0,3006,6673,3091,3124,3036,0,3363,22,10,MIDDLE,7,870,24382,5693,7080,4,0,0,0,0,0,89215,17908,11896,4861,fOkBgHiLh53_GeMSYc2ERaB-GuC0oszTUpOtCEZzHjULfK6rJpwIvoPBJdUkgTeAGXVr4iQ7kbZE4Q,SOLO,66,17,84,12,3,4,7,14,342,MIDDLE,5,25742,0,19879,979,0,171,46,158,8521,2141,902,1,1,2,0,27,True
3,Sauce a gank,4,0,16,18,Tristana,10001,14765,10001,6728,3,False,True,13517,10950,BOTTOM,0,2,0,3031,0,0,3006,3046,6672,3363,22,7,BOTTOM,3,980,33794,1972,8989,12,1,0,1,0,0,144940,20772,7401,29,18fa4hZ4YTwR8sm-6xikvZudBuv3IkW0wByitxt5zTMVqmspHCIeJoOdfPtKs-y_HqB3PoWdUoeSkw,CARRY,55,30,36,6,3,4,3,1,71,BOTTOM,3,25609,0,16479,3502,0,250,46,118,16752,2864,88,4,5,2,0,22,True
4,CyanInkstone,12,0,14,26,Zilean,402,1083,402,11229,5,False,False,7492,6500,UTILITY,0,1,0,3853,3190,3107,0,2055,3009,3364,20,0,BOTTOM,0,544,5811,3171,5309,0,0,0,1,0,0,2474,1295,7660,4405,9DZY5vykN6dX3kmAYjKxMR6JXdCJHzr4lUwfnG16EIWP6V8qwftUVwb0uSjEfCW9NfD9Ll58KJ-ykg,SUPPORT,78,62,74,7,3,4,6,14,549,UTILITY,17,5776,2395,13091,5549,3773,3,63,146,1309,1309,121,0,6,2,0,34,True
5,lost confidence,11,0,15,517,Sylas,826,5886,826,17322,8,False,False,10439,9735,TOP,0,0,2,3067,6656,3157,3108,1082,3158,3364,28,2,TOP,0,312,84596,15150,6136,6,0,1,0,0,0,7375,146,16314,3798,y80825eo9BYXr3OgCfvdMkMA3TXV4_sCzY1C4qboydxA7M79gFa9lB1xIHCbS1ryFcj6xGXSfp5J_Q,SOLO,67,59,123,15,5,12,5,4,488,TOP,25,15297,0,25781,7658,1207,148,341,217,6896,0,3329,0,0,10,0,22,False
6,ASDA Crusader,8,0,15,64,LeeSin,0,24654,0,33948,3,False,False,13724,13000,JUNGLE,0,0,2,3133,1037,6630,3047,3071,3053,3340,20,13,JUNGLE,12,1329,43333,3992,11844,130,0,1,0,0,0,113901,19244,22624,3545,_WTYxFLQayhvxOAorE8uyXT02uk1jzJG8oXVDuOPK52_oECt56_pdOHOCAso5gwOg9zlnvCrw4rJCA,NONE,209,181,172,12,16,11,4,4,70,JUNGLE,22,24372,495,38934,13406,0,53,539,93,12580,1136,4465,0,0,10,0,37,False
7,Pekin Woof,7,0,15,7,Leblanc,0,0,0,10806,7,False,False,8904,8225,MIDDLE,0,0,2,6656,2033,0,3020,1082,3135,3340,16,2,MIDDLE,0,519,68280,9596,3519,0,0,1,0,0,0,18343,1141,16766,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,SOLO,70,112,40,22,2,4,5,14,196,MIDDLE,20,11359,0,23895,5382,0,187,33,193,8372,622,3609,0,0,10,0,27,False
8,Lyteskin,5,0,15,202,Jhin,1327,1327,1327,7354,5,False,False,12591,12100,BOTTOM,0,0,2,6671,3086,2055,3009,6676,3031,3363,23,9,BOTTOM,4,507,2166,1689,3859,8,0,1,0,0,0,160354,15387,10516,3788,8fgqEstTCoqcW4KElUNIm_EM2WE_AO3fZOUhJ9bA1WbHzYUoB4phCYe2nm1p6oaNtj0TY7bsEL3Yfg,CARRY,83,41,2,32,3,4,5,7,239,BOTTOM,23,17847,0,15444,4209,595,233,54,126,4472,770,1068,1,1,10,0,10,False
9,D0no dosko,16,0,13,267,Nami,355,482,355,6592,4,False,False,6912,6200,UTILITY,0,0,2,2065,3853,0,3114,3067,3158,3364,25,1,BOTTOM,0,1062,10577,5289,5332,0,0,1,0,0,0,4458,1425,7975,29,K-KsdyEykXWHNxekYyNnr8wPySZX7gbaeCd7osS2aTbmtyJOtEXYtAhj-1X4RLOZIANwjwUNPQAx_Q,SUPPORT,37,52,54,8,6,3,5,4,88,UTILITY,27,6714,1860,13663,7363,4769,9,181,122,0,0,355,0,0,10,0,62,False
