,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Unarise 1,10,0,15,92,Riven,4405,11966,4405,27309,8,False,False,13732,12400,TOP,0,0,0,3071,3053,3133,2055,6630,3158,3364,29,10,TOP,4,473,0,0,11898,3,1,0,1,0,0,135844,18676,14624,4990,ZdQggnV8Pfdnhc1oP6anooOyGV4zmb5-cQfmU054NiaHIWoxELC3H8qyVhKWXLYnK2kqUMRjFOol2A,SOLO,390,54,182,20,5,14,4,4,47,TOP,21,19440,0,28079,5799,0,194,84,210,3646,763,1556,2,5,3,0,19,True
1,Love Jax,26,1,17,154,Zac,800,23028,800,35969,1,False,False,12908,10585,JUNGLE,0,0,0,1052,3001,1082,6662,3075,3158,3364,22,4,JUNGLE,2,1030,150212,17308,12621,146,0,0,1,0,0,22307,915,25291,5021,Me5wDpYWyFgCWdlZFdAVH7T7h221Yw6Hcy1TjZ00F5gROjlbDcHBvcK7oc9CQaRIk8cIJTqjHH-B2A,NONE,62,260,99,9,19,11,4,4,146,JUNGLE,43,19398,0,41549,50049,0,60,1132,35,12663,1174,3636,1,4,3,0,50,True
2,Seranok,8,0,16,517,Sylas,12244,13133,12244,17053,3,False,False,15160,14850,MIDDLE,1,1,0,6656,4629,3157,3158,1058,1058,3364,27,15,MIDDLE,9,1043,138531,19043,12545,14,0,0,0,0,0,7858,732,11988,579,PjlOAvYTjqacvKhrk_lfI-ju8C7pVse9bzytWt__ZvwR4m1ZVqP6qxLAd7xmLadaqYRSWBwxPqtVnA,DUO,85,65,182,17,3,4,4,12,374,MIDDLE,19,19776,0,25771,5624,0,181,387,113,4350,0,1237,5,6,3,0,23,True
3,Chad Draven,15,0,14,202,Jhin,1812,7233,1812,5246,7,False,False,12417,12100,BOTTOM,0,0,0,6671,3031,3036,1018,0,3009,3363,25,11,MIDDLE,3,388,6822,1369,11970,2,0,0,0,0,0,113414,20367,5831,2076,nZjvsaaonrKw_wnNPMo8mIK7FE0ok3nICxfSkztPIo2XYfOrbFB_a9uSfxlrQGHEfod482WTvNMxQA,DUO,76,48,42,37,5,7,4,4,168,BOTTOM,22,22099,0,18579,5309,623,152,161,165,1212,362,776,0,1,3,0,24,True
4,dtro18,27,0,13,412,Thresh,285,1078,285,13716,4,False,False,7994,7050,UTILITY,0,0,0,3107,3857,3190,3117,2055,0,3364,24,0,BOTTOM,0,721,9238,5335,11351,0,0,0,0,0,0,3416,562,3904,29,RXMoiB-goH2Lj3NPkUPPBORVjFO3paAkE8ZLGYPGzeb4VYJPfepkj2F2o3DEShCFKCpcszcl63ryfw,SOLO,38,35,25,8,6,3,6,4,405,UTILITY,35,6100,2959,15849,4040,2405,30,104,54,4469,202,592,0,4,3,0,71,True
5,missing you,4,0,15,166,Akshan,3188,8731,3188,16630,9,False,False,12500,12350,TOP,0,0,1,2420,3124,3047,3123,6672,3036,3340,31,8,TOP,3,564,11011,3389,9306,8,0,1,0,0,0,138708,25172,12546,4905,ERBbIf_jraT7tt71YFET4vrbTd6bwB2hNhnLKNTiSIbCjjIDCOAz_MnUo4ESXn6geDpIUyf914egBQ,SOLO,93,19,144,6,6,14,3,4,239,TOP,7,33493,0,22221,317,0,199,65,314,9030,4931,368,0,0,8,0,24,False
6,cooplew14,5,0,13,106,Volibear,353,13942,353,26340,6,False,False,7965,7275,JUNGLE,0,0,1,3111,2031,6632,3066,1031,1028,3364,21,0,JUNGLE,0,748,49547,2147,9629,122,0,1,0,0,0,70341,4420,20398,4861,fOkBgHiLh53_GeMSYc2ERaB-GuC0oszTUpOtCEZzHjULfK6rJpwIvoPBJdUkgTeAGXVr4iQ7kbZE4Q,NONE,48,120,52,5,4,4,11,11,343,JUNGLE,13,6777,0,30299,10090,0,30,316,160,5788,210,272,1,1,8,0,23,False
7,cheoleom,5,0,14,55,Katarina,668,1219,668,10673,6,False,False,11527,11445,MIDDLE,0,0,1,3020,3152,3157,1082,3115,0,3363,21,7,MIDDLE,2,816,94200,16185,9175,0,0,1,0,0,0,14847,1830,10363,3150,Oqd-p2PhZ54ly1AOjFBSwsce_rZPsGssnOxCmTHEnc-5YEn8K8lu7Yim1SjZ62w-JUG-xgdbC3zP_g,SOLO,69,55,0,9,3,4,5,14,355,MIDDLE,0,18759,0,20604,4579,0,181,2,149,6233,743,1065,0,2,8,0,28,False
8,Pekin Woof,5,0,14,115,Ziggs,12611,22663,12611,6770,7,True,True,13058,12400,BOTTOM,0,0,1,3089,6653,0,0,3020,3040,3363,19,7,BOTTOM,2,482,133987,32514,8270,21,0,1,0,0,0,5814,979,7933,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,CARRY,189,76,57,12,4,4,4,12,197,BOTTOM,22,34337,0,16345,1315,0,171,256,158,13197,843,141,2,3,8,0,25,False
9,Ruel,8,0,10,12,Alistar,1959,2285,1959,29313,12,False,False,7142,6310,UTILITY,0,0,1,0,3190,3857,3117,2031,1011,3364,30,1,BOTTOM,0,320,6778,4370,9781,0,0,1,0,0,0,4646,537,14074,3371,_g67XcJBtc2ittyImUvG93nKA3I11xaZ2dOvy_QzSp9LqKdi5FZNXwEKXyg6TCOixNsW4MTALNHL6w,SUPPORT,33,28,36,7,6,14,17,4,485,UTILITY,49,5813,619,24511,4749,2362,26,88,253,6527,906,655,0,2,8,0,61,False
