,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,are you mine,1,0,14,58,Renekton,0,1337,0,10209,4,False,False,7300,6550,TOP,0,0,1,3044,2003,6630,3047,1054,1028,3363,15,0,TOP,0,705,1057,402,2912,0,0,1,0,0,0,73787,2369,10470,3798,9zCP44QPL5SeWVN6XkHJNFk_QJLXRh-jBZZnurk4hfIB4a4HvwREZeQ0afMzRIvIGjjQlHYI3Vl6wg,SOLO,50,14,33,3,1,12,1,4,64,TOP,5,2846,0,14180,1841,0,169,15,108,1072,74,796,0,0,8,0,20,False
1,shift4WRDQQE3,3,0,13,234,Viego,0,8351,0,18491,4,False,False,9291,9200,JUNGLE,0,0,1,6632,3053,3047,2055,1057,0,3364,23,3,JUNGLE,3,592,15704,899,5841,148,0,1,0,0,0,110898,7529,17167,4928,hHkhWh4Dkan9RW_dygBPmz6bYUSO1qVM70XtvJBA-x-NF5g8cPKqN0WJcTw8XWHAqP9jEdR9ej6QTg,NONE,163,129,61,11,3,4,19,11,50,JUNGLE,19,9332,110,23948,11992,201,26,311,76,13224,902,939,0,0,8,0,41,False
2,ßreathtaking,1,0,13,84,Akali,541,723,541,7396,5,False,False,8279,7275,MIDDLE,0,0,1,2420,3152,1058,3020,1082,1054,3364,15,3,MIDDLE,2,549,70079,9336,7490,0,0,1,0,0,0,11989,668,8895,3543,8WfOdJgqRvdEvrJKClz7_N_G_Am7ZZfKuqt7nujp2i1GlBUbhCqOupjqnaiySLrgfBxYriHN6-MIMA,SOLO,116,34,71,10,3,4,2,12,46,MIDDLE,1,10004,0,17456,1946,0,159,73,141,4050,0,1070,0,0,8,0,19,False
3,callum koi,2,0,12,523,Aphelios,2776,4182,2776,7095,3,True,False,10144,9875,BOTTOM,0,0,1,3123,1036,1036,6676,6673,3006,3363,29,4,BOTTOM,2,1009,1755,186,4198,4,0,1,0,0,0,98338,14044,6237,5029,4HfzJwWh-MOQz1GX1N1Md51tICu7Aj-2uR1CjYOyoUeHQcmtDw7W38cCqQlIswAC4O9UmOadZXMOOg,CARRY,61,153,0,7,4,4,3,7,661,BOTTOM,9,14268,0,10902,2882,315,201,133,54,36,36,465,1,1,8,0,21,False
4,White jìng,7,0,10,412,Thresh,887,1494,887,12920,4,False,False,6248,5925,UTILITY,0,0,1,3190,2055,3857,2031,3117,3076,3364,25,0,BOTTOM,0,1125,8150,2504,7479,0,0,1,0,0,0,6960,783,6932,29,ZvWnjumkO2af59AkGa6QBeSKGfJomhFPuAy_gjTje60VlcfEhnT5JCtBShpwRUTEeEQQwdGK8yW2lA,SUPPORT,40,19,21,8,4,14,4,4,320,UTILITY,31,3846,2054,14833,1157,388,33,92,135,4884,557,422,0,0,8,0,69,False
5,WindsIash,8,0,16,92,Riven,8739,14530,8739,20209,0,False,False,13695,12250,TOP,1,1,0,6694,6630,3158,6333,1055,1037,3340,24,7,JUNGLE,7,0,192,22,472,21,0,0,1,0,0,160331,17022,9159,4661,mD_qmfH7VnkPGLC7XV1X_aZZgzT3jcx7L0xv2vfDm1McTFTFVKRE2FzbMWCxmYLl57ZDAuyVzFTSHA,NONE,409,61,181,18,5,14,3,12,232,TOP,25,17835,0,10408,2896,0,233,144,0,790,790,776,3,7,1,0,26,True
6,wx legacystudio1,7,1,14,104,Graves,4227,40767,4227,8811,1,False,True,12408,11675,JUNGLE,0,0,0,2421,6676,3036,3047,0,6692,3364,20,6,JUNGLE,4,927,8529,384,2484,171,0,0,1,0,0,165447,8798,8317,29,8oXBKMxwr3nVikuIDPJOFqkC4t8ZRHOgjZrAOXxoW1AmL_ZcedgVtDrsv60x_H4PlQHBS06VwcXSoA,NONE,91,18,26,4,12,11,5,14,345,JUNGLE,7,10571,0,12257,4861,0,34,301,32,15560,1387,1455,3,5,1,0,29,True
7,Pekin Woof,10,0,14,99,Lux,2478,4788,2478,8489,3,False,False,9962,8225,MIDDLE,0,0,0,1056,6655,4628,3020,0,0,3340,18,5,MIDDLE,3,737,95892,15857,5478,4,0,0,1,0,0,10828,1417,5750,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,SOLO,60,24,189,5,4,4,3,21,196,MIDDLE,42,18403,1701,11342,509,0,173,593,101,1310,1128,113,1,3,1,0,21,True
8,Cupic,12,0,12,37,Sona,514,3100,514,9732,2,False,False,8605,7335,BOTTOM,0,0,0,3853,3070,6617,3011,1052,3114,3364,20,1,BOTTOM,0,625,23795,8637,2381,0,1,0,1,0,0,9360,1233,9393,3867,GrhKqyIvYPUrsKzL8oIAdBFuSUfUe8USPvkUfkmzLuS2gNCUL5BiaHJEbmm3ovjrRpwSSipd2CzsjQ,DUO,98,63,99,7,3,4,4,7,254,BOTTOM,14,9871,7438,12017,15966,9968,82,20,43,2385,0,242,0,5,1,0,49,True
9,MoooYaHo,11,0,12,44,Taric,1324,2308,1324,11990,4,False,False,7103,5700,UTILITY,0,1,0,2065,3857,2031,2055,3158,3067,3364,23,1,BOTTOM,0,857,11335,1205,4637,0,0,0,1,0,0,8101,761,9137,7,iODdhdmNNz2wMrA3MY9ahnh2bJ_9zpHjhDXlAeWs_uffAElr9spDnfkXnjNfj2FO2Sq07KSLAov2FA,DUO,54,22,31,4,3,14,2,4,147,UTILITY,8,2354,1202,13924,4829,1940,47,41,80,7356,388,148,1,6,1,0,38,True
