,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Proosia,7,0,14,103,Ahri,5593,8259,5593,8934,6,False,False,11169,11475,TOP,0,0,1,3916,4632,1052,6653,3020,4628,3363,23,6,TOP,3,581,69161,12775,5824,4,0,0,0,0,0,14005,2286,13369,5045,GAR5Ny0AagkRa3ZS4nRcw0uEq5pXZAklDukKlq-CJoTCMgx3Fi4ifZgcS5ZvAFgmbll7hYaXojcWRA,SOLO,75,85,30,24,3,4,3,12,1147,TOP,11,17304,0,19385,2796,0,183,41,170,31543,2243,192,3,3,6,0,19,False
1,Calm Antebellum,9,0,14,28,Evelynn,0,1996,0,17387,7,False,False,14864,14625,JUNGLE,0,0,1,3020,3165,3041,3152,3135,3102,3364,21,24,JUNGLE,13,394,97322,37623,8554,74,0,0,0,0,0,7219,978,20238,6,oy_Z5ou9svVZg8cgcjEmg5l44UOmyPIYfArigFsKykR44GQK2Jl5H5ofJEsjErosk_3Jzxik3ZKVWg,NONE,474,61,74,12,5,4,20,11,151,JUNGLE,15,40059,0,29332,8040,0,21,191,185,5390,1458,540,0,0,6,0,16,False
2,wx solidified,8,0,14,246,Qiyana,602,9077,602,7534,7,False,False,8514,8275,MIDDLE,0,0,1,6695,3142,6029,3158,1036,0,3364,22,4,MIDDLE,2,469,7144,1032,6329,11,0,0,0,0,0,69949,12494,9158,3542,yAtludE5Nt_kqFpNcCm6vm6nzLYc4i3dD5qDqmVaXtjf-q_sDUtPIsoM7v1jprldtcFB36vqFuHwiw,DUO,88,138,27,6,4,14,4,4,72,MIDDLE,12,14429,0,15695,1680,0,106,29,191,5604,903,208,0,1,6,0,19,False
3,Tomo9,17,0,14,119,Draven,2208,3752,2208,15461,6,False,False,11768,12220,BOTTOM,0,0,1,6673,6676,3033,3006,1037,0,3363,26,5,MIDDLE,2,461,395,324,8004,14,0,0,0,0,0,140417,24007,15167,4069,ESQtCoPrA3TqhEeRtkkjeI7puBpA599L6YsIW451kUk104-UaL3kIKaw6JoQN6PLRnZQhFInt4-lBg,DUO,74,137,20,11,5,1,5,4,515,BOTTOM,14,24697,0,23490,5462,0,171,114,111,1804,364,318,0,1,6,0,34,False
4,Sketchdreams,19,0,12,89,Leona,60,60,60,23496,10,False,False,6788,6100,UTILITY,0,0,1,3859,3047,3190,2055,3076,0,3364,29,1,BOTTOM,0,448,4548,2976,6208,0,0,0,0,0,0,3827,2118,12549,4834,mMal5FudXzMYzuisEELU8rxCNbND2BnAok17AgWflAXe1mP3L6kNY-kpFItuvYrWTNljC9d1ZnRKsQ,SOLO,36,24,25,11,5,14,11,4,74,UTILITY,43,5716,0,19146,478,307,16,73,225,5202,622,388,0,0,6,0,51,False
5,zhong guo0,11,0,15,126,Jayce,5358,9221,5358,15561,9,False,False,11497,9925,TOP,0,1,0,3155,6692,3042,1036,1036,3111,3340,20,5,TOP,0,293,15085,3565,13736,7,0,0,0,0,0,119238,17815,10363,29,-xiz-SeDUZNjYwkSHLvXZTDlsWjm9i2RqOMFeJkL72se2VHjSD1ULz3XLvRZlGsax0v1Dkev45Wuhg,SOLO,104,90,79,153,4,12,4,4,75,TOP,10,21380,0,25938,3840,0,180,132,284,1510,0,1838,3,4,3,0,37,True
6,Jozyy,11,1,15,64,LeeSin,2153,29232,2153,30861,8,False,True,14714,12775,JUNGLE,1,1,0,3053,0,6630,3026,3211,3111,3340,27,13,JUNGLE,4,516,32206,3078,15438,122,0,0,0,0,0,91798,14875,22136,710,1nwNGEMVal0wdQN2fTay5vZNqpcYEACmr6sZLW7MjjVgZIXJvJMc3c5SNlO2OnE5GD1y0OgNPyUpKg,NONE,183,138,130,10,4,4,20,11,404,JUNGLE,11,18666,932,39246,13633,0,15,388,231,15076,712,1671,1,4,3,0,29,True
7,Pekin Woof,10,0,15,127,Lissandra,3186,4807,3186,5934,4,False,False,11755,10275,MIDDLE,0,0,0,6656,2033,3916,3020,4629,1058,3340,13,6,MIDDLE,3,835,114512,15059,8784,4,0,0,0,0,0,11108,1180,8556,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,CARRY,125,47,69,15,4,4,2,12,198,MIDDLE,44,16239,0,17511,3191,0,188,292,148,168,0,170,1,2,3,0,40,True
8,WATERMELONCHEESE,17,0,15,22,Ashe,2189,11639,2189,9782,9,False,False,14223,12200,BOTTOM,0,1,0,1055,6673,1038,3124,3006,3091,3363,23,8,JUNGLE,3,340,10027,2332,9033,48,0,0,0,0,0,140846,17865,10273,660,DGz2SUiUebVNC_CflLFwCziez_QBsJXL1h7tThvL3Hf--UUjDoJSiID9rlDvok3XavsWlrl_UvXhfw,NONE,32,90,11,11,6,1,4,4,245,BOTTOM,45,21132,0,20133,889,0,179,808,241,4223,934,826,1,1,3,0,27,True
9,The Tank Man,23,0,13,37,Sona,1428,2545,1428,15545,10,True,False,9809,7450,UTILITY,0,1,0,3853,3158,2065,3222,3114,3070,3364,22,4,MIDDLE,0,227,21565,9821,9590,0,0,0,0,0,0,5624,2191,12387,1298,47gBFrKECuLQEvT75PJFzLd3GTb3p5Y35wxU_mcfCLAIewYluOqm6BFj_FOjaEf51MoCMy-oqnKp-g,SUPPORT,96,89,113,10,5,4,7,7,404,UTILITY,12,12012,5947,23061,18322,8820,18,22,213,0,0,1084,0,3,3,0,52,True
