,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Kuromi Gaming,2,0,12,57,Maokai,1531,1531,1531,23635,6,False,False,7498,7625,TOP,0,0,2,6662,3075,0,0,0,3047,3363,14,4,TOP,0,543,55737,9724,10193,0,0,1,0,0,0,15969,2313,14157,6,ys0SkNpWiTaq7QP2jgl5eAoFYwAW3koNsKR4cUGzkJsVDzMMAdrxjNxTqM3FIqViO1XItlc3_pT86A,SOLO,70,26,39,12,1,12,2,4,26,TOP,54,12037,0,27181,7193,0,112,618,205,4190,0,2830,0,0,11,0,9,False
1,aakaps,3,0,12,166,Akshan,444,11629,444,11259,10,False,False,9584,8175,JUNGLE,0,0,2,6672,2031,3091,3006,0,0,3340,15,7,JUNGLE,4,439,15129,1904,8324,72,0,1,0,0,0,53937,9465,12599,5022,PiIr3yF-s_s6glEeMu6X9G4MLTnEkOygaLQRU2Z4NHpULw3OkBybg-bDAoUYG8QNa_rFK6nJyoqZ3Q,NONE,66,18,129,1,15,11,3,4,28,JUNGLE,4,12524,0,22096,4259,0,19,100,312,12680,1153,1172,1,1,11,0,14,False
2,buff kennen,3,0,13,236,Lucian,1575,1575,1575,6747,9,False,False,8674,8475,MIDDLE,0,0,2,6671,1042,1038,0,3508,2422,3340,18,2,MIDDLE,0,398,3352,1426,9145,0,0,1,0,0,0,91378,10273,9288,7,PfxreO-p59gtx3hkdDq45OMd40k9fc7rFsdZM_gypgU8JcybmDZnZ6DnpkvVRZceNw5nlD2oc3hjqg,SOLO,63,17,38,10,3,14,4,4,32,MIDDLE,1,12265,0,19190,1067,0,167,11,251,2142,566,756,1,1,11,0,11,False
3,TOMMI72BOZY 2024,2,0,13,115,Ziggs,0,1612,0,4144,8,False,False,9204,8850,BOTTOM,0,0,2,3135,6653,3070,3020,3191,0,3340,18,7,BOTTOM,2,226,93554,12462,6672,4,0,1,0,0,0,6524,954,7257,3379,2XnpSZY_8QXptNSpJqfprV2PChmyJVx4QDFH27eH5mHrsInFhG_l36_6phjCWUDmZwlE31SnogFCKA,CARRY,121,58,45,4,4,4,2,12,256,BOTTOM,13,13416,0,14239,3,0,131,222,131,0,0,309,0,0,11,0,6,False
4,I HATE TSM ,11,0,11,267,Nami,0,0,0,6433,13,False,False,5823,4995,UTILITY,0,0,2,3047,4005,1052,3853,1052,1004,3364,17,0,BOTTOM,0,242,8932,5653,11130,0,0,1,0,0,0,1788,875,9417,4693,L9iD8pqe5xESDSp4cUn0q37pCg3RYKpg7FsgWhlAM5-GNq06K-RWL9hSAER3dvUNgvZgqL68nQtbHQ,SUPPORT,32,47,53,7,5,3,4,4,389,UTILITY,21,6529,768,21013,5800,2486,7,192,252,0,0,464,0,0,11,0,16,False
5,Coleson,5,0,13,114,Fiora,5840,5840,5840,17709,5,False,False,7316,6100,TOP,0,1,0,6632,3047,1053,0,0,0,3340,17,1,TOP,0,375,3007,832,9966,0,0,0,0,0,0,56040,7647,11585,4417,Yd2_jYThVUWOYIEdtPT-6YSD-m6IwBkKiGZAcqCrAbRiWh-ZUBKt67N_FtuiS5QqdlrEd4mq6robkA,SOLO,146,19,48,6,2,4,3,12,415,TOP,10,11451,0,21816,8588,1987,121,88,104,10886,2971,264,2,5,2,0,20,True
6,Pooter the Cat,5,0,15,102,Shyvana,7402,33063,7402,17065,2,False,False,11986,11400,JUNGLE,0,1,0,3020,2031,3115,4636,3089,0,3364,17,7,JUNGLE,4,709,126643,8612,4188,171,0,0,0,0,0,46170,1541,17743,4821,tWeFVYWD_kmMfO2Mr4crv4xweBCSXQmBXhGyhWLkrMkEtigGwsN_Fb0GeM-KOXSIHEZPFPH9Q3S4Mw,NONE,114,87,82,14,12,11,2,4,86,JUNGLE,4,10686,0,22591,9564,0,23,245,65,9241,532,660,4,4,2,0,17,True
7,Apexcape,11,0,15,99,Lux,3908,9513,3908,11750,2,False,False,12462,10660,MIDDLE,0,2,0,1056,3041,3020,6655,3145,4629,3340,13,15,MIDDLE,12,433,85335,22196,4546,4,0,0,0,0,0,12330,888,8662,542,wd3WvdkD02UvOB6yFzOlipXvX63AvrqgYuukUZ9nBx3C7Xrir9vUcVXsmy_G0VskoIK92eIzflUMQw,SOLO,44,29,171,16,2,14,4,4,317,MIDDLE,26,23999,4173,13594,1239,0,141,239,53,5684,914,385,0,5,2,0,6,True
8,Pekin Woof,11,0,14,360,Samira,4675,12719,4675,20635,7,True,True,14785,12700,BOTTOM,0,0,0,1055,6676,6673,3009,3072,1038,3340,19,17,BOTTOM,5,471,13456,3962,12459,17,0,0,0,0,0,113334,25164,15074,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,CARRY,124,14,30,9,4,4,4,7,198,BOTTOM,1,29499,0,27825,5269,585,147,16,172,1100,372,291,3,4,2,0,13,True
9,Meew,25,1,13,37,Sona,4444,7287,4444,7475,4,False,False,10575,8225,UTILITY,2,2,0,6617,3853,3040,3117,3114,2055,3364,22,6,BOTTOM,2,531,23998,9398,2091,4,1,0,1,0,0,4807,1696,6486,4655,_uBto2jonWkYDrmq0ZQP-tfKV1CSqlXyOnCfpMjBlGpgm7mHsngI3Hgv5xncyfxOT1iFyyTi_vGI8g,SUPPORT,70,87,80,5,4,4,5,14,366,UTILITY,4,11838,2348,8695,15359,12562,12,8,77,744,744,117,2,7,2,0,40,True
