,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,  revy revy revy,6,0,13,236,Lucian,1943,3213,1943,6709,9,False,False,9372,9525,TOP,0,0,1,6692,6694,3158,3134,0,0,3363,23,3,TOP,0,327,5071,1569,6512,4,0,0,0,0,0,61337,11978,13127,5056,XOjVanPxqRGrn4uRXC2qrWav6PVcinsT8ybPFwXnF7-RNhyAiCcM9gdTkxF-p4p0dAYSPerNGhzqng,SOLO,51,42,51,10,3,4,3,12,231,TOP,1,13548,0,19820,2141,0,116,28,262,0,0,180,1,2,10,0,24,False
1,TSM FTX Cody Sun,5,0,13,64,LeeSin,472,11376,472,24323,9,False,True,10525,9150,JUNGLE,0,0,1,3053,6630,2055,3047,1036,3067,3340,23,8,JUNGLE,2,359,21667,1817,11922,88,0,0,0,0,0,66027,11030,22440,4,1mjTajmspeHSLGfvMVnUcf638Rxn9WAVbjqMeDD5qbjfVMjRl24WOQqNT5_k2v8hL-t1pxsbDb-Bkw,NONE,163,117,122,9,15,11,3,4,475,JUNGLE,19,13400,720,35183,7185,0,20,373,265,11637,553,820,1,1,10,0,34,False
2,TSMFTX Sword,6,0,15,84,Akali,213,213,213,15232,6,False,False,11698,11350,MIDDLE,0,0,1,2031,3152,3089,3020,0,3157,3364,19,6,MIDDLE,2,757,86032,14857,6112,4,0,0,0,0,0,9974,215,20298,4693,ReF92xdI4Ka_ILdfzPDAKSYs-DgRDayTP54-8687svYUL-71cp3eBYSGm9jiThx14NySWIVI6HLNcw,CARRY,127,30,59,18,3,12,3,4,343,MIDDLE,2,15192,0,27050,451,0,166,93,228,8962,120,639,0,0,10,0,22,False
3,BVOYXD,4,0,13,523,Aphelios,1311,8694,1311,11251,8,False,False,9869,9400,BOTTOM,0,0,1,6673,6676,1037,3006,1018,0,3363,24,3,BOTTOM,2,784,3288,770,7857,10,0,0,0,0,0,119578,16587,8667,5057,OuNBBGdjWoeT1Ex-rrLPNlBl6lcf0DMwdeQF8y7Qm_IFlAYDjXAO9Y3Q5CTbxhB9Rou6Z8_uULXhpw,SOLO,82,166,0,6,3,4,3,1,82,BOTTOM,15,17808,0,16791,1379,0,201,150,228,5668,450,265,0,0,10,0,12,False
4,Winter,13,0,12,412,Thresh,409,409,409,9448,8,False,False,6753,6750,UTILITY,0,0,1,3117,3067,2055,3857,1011,2065,3364,28,1,MIDDLE,0,468,3957,2909,4491,4,0,0,0,0,0,2573,470,12943,4938,gjboHNd_SJQePzV_sfbjo0QnlUQvLn9e2HNh827tiE-9kKjGI2ad-YDO0UxvdCvCHdMLnZBXSIWl0Q,SUPPORT,27,29,17,4,6,4,4,14,322,UTILITY,29,4024,2089,18015,709,0,26,59,202,3448,644,580,0,0,10,0,72,False
5,TheRealPhilip,10,0,15,126,Jayce,3800,5009,3800,16474,8,False,False,13109,12475,TOP,0,0,0,3042,2421,6694,6692,3134,3158,3363,28,10,JUNGLE,3,361,15262,4553,6840,36,0,0,0,0,0,127213,23315,14565,983,s169pz1TqEx4qiRmpE-pvKRkFg2jkl3BV8dCbvAKzpTa5MQenasULRL7TCS8-1ccKpil94lKLQ2ucw,NONE,99,83,66,113,4,12,4,4,305,TOP,9,27883,0,21813,4818,0,159,117,250,1622,14,406,1,1,3,0,23,True
6,KingClueless,16,1,15,234,Viego,473,37587,473,23777,4,True,False,11474,10800,JUNGLE,0,1,0,3047,3026,3053,0,6632,0,3364,23,4,JUNGLE,2,642,17017,1648,8217,136,0,0,0,0,0,148063,13677,26914,3790,-tjCyuHDVDGtXOLbHhc16wSeZQJ3p_myG3pFGt0g1YEpx5F5BhOhLy1HJLOIK1s3htBY2ryxfadv0g,NONE,211,127,77,19,5,4,19,11,323,JUNGLE,13,16032,0,35957,21157,0,46,114,58,14251,707,825,0,1,3,0,33,True
7,Pekin Woof,13,0,15,99,Lux,4450,6709,4450,8128,2,False,False,13041,11775,MIDDLE,0,1,0,1056,4628,2055,6655,3020,3089,3363,17,10,MIDDLE,9,1481,100894,22225,3583,16,0,0,0,0,0,12072,1305,5396,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,SOLO,60,26,185,13,2,4,4,21,196,MIDDLE,26,24433,1971,9086,501,0,170,457,48,902,902,106,2,4,3,0,20,True
8,dfgtredfg4,11,0,14,110,Varus,6790,21520,6790,4967,3,False,False,14035,14025,BOTTOM,1,1,0,2055,6692,3042,6694,6695,3009,3363,25,14,BOTTOM,8,1060,10707,3717,2682,4,0,0,0,0,0,120108,23354,8186,5021,V0Z8m2N8YDb8A4YOXSrw9tnjr7CJxIZuJnlIRfKmw6rOiPZs1SIZb2jfrffqA1ZraPfi4GoYRk_ZDA,CARRY,89,29,56,12,3,4,6,7,83,BOTTOM,34,27275,0,10946,3128,1095,179,346,59,6759,204,78,4,5,3,0,27,True
9,Pockus,16,0,12,111,Nautilus,649,1199,649,22237,4,False,False,8092,8000,UTILITY,0,1,0,3047,3075,3190,0,3860,2055,3364,31,2,BOTTOM,2,743,9948,4216,3125,0,0,0,0,0,0,5868,1397,10427,4613,5Dq-1B0o1Zq5JhsrKuQ6npxxaDlBFX4fQ4OjQQcQfpdWuSpvAtGj5JKeifWWFxXXTGrEcPKSO__HsQ,SUPPORT,73,34,24,8,9,4,6,14,510,UTILITY,32,6274,454,14903,1231,277,31,192,105,5608,660,1350,0,3,3,0,71,True
