,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,JohhnyJoestar1,3,0,13,223,TahmKench,0,1161,0,25927,5,True,False,8250,6675,TOP,0,0,1,1054,2031,3211,3047,6662,3076,3340,15,2,TOP,0,538,48455,9829,5875,8,0,0,0,0,0,19720,2392,12231,4027,LOdoS4uSyqFS6WlESi-0qOIhgFQGSZFJkqhFDCjOMI8p9vHgrXv6kXinoiZGcwo_hU5-7b1MdlPVXQ,SOLO,85,14,11,12,2,4,2,12,273,TOP,26,12221,0,19925,5299,0,152,508,95,8845,0,1818,0,0,5,0,15,False
1,Râpid,2,0,12,5,XinZhao,0,6681,0,12179,5,False,False,7491,6975,JUNGLE,0,0,1,6630,3123,3047,1028,3044,0,3364,14,2,JUNGLE,0,474,12118,505,5318,102,0,0,0,0,0,86838,10380,15901,3588,cdUs-nGF1I3EBDfB7eO_g3guMfaIkN41NgCDAjd59yFqVms1U2Fzowyl0A5HYCV_CuVgKEHEQq-qUA,NONE,50,72,0,6,4,4,15,11,113,JUNGLE,15,11514,0,23628,11692,0,30,397,127,9548,629,2408,0,0,5,0,16,False
2,Cinnamon Bread,1,0,13,134,Syndra,1136,2797,1136,5406,9,False,False,8519,8385,MIDDLE,0,0,1,3040,6655,2033,3020,1052,0,3363,16,4,MIDDLE,2,282,83709,18307,8124,0,0,0,0,0,0,12520,1292,7024,4418,rVWbeeAUPnNpp0oJ9cjnuO8QApkNPySieTSsvrnQhbxzaGTjiWzMpqmnrcje5Ng8ZLQXgn-LX6H2xg,SOLO,159,89,30,8,3,4,2,12,416,MIDDLE,21,19600,0,16032,1548,0,162,178,229,0,0,884,0,0,5,0,7,False
3,LP Yoinker XD,0,0,10,67,Vayne,203,1145,203,5129,6,False,False,6784,6445,BOTTOM,0,0,1,6673,2031,3006,3123,1083,1042,3363,21,0,BOTTOM,0,359,0,0,4610,4,0,0,0,0,0,43917,4735,4719,4134,o1rcADDUPpoCfqOf_uVBBc1LEdYn7r6MmOhR6-de97VJeBokwEfbklIAZIlCcpFUjgoT6CD0D0lhMA,CARRY,70,0,7,4,3,1,1,4,224,BOTTOM,3,6720,0,9971,362,0,152,6,121,12575,1985,641,0,0,5,0,13,False
4,RØY Mustang,2,0,10,412,Thresh,0,60,0,6452,6,False,False,5064,4630,UTILITY,0,0,1,3117,3857,2055,1028,2065,0,3364,16,1,BOTTOM,0,508,8174,3393,2857,0,0,0,0,0,0,6374,1014,7114,5027,tE3N-q8Iss--ZAuHcvkvPRqMdVHAuHezbv8Bw_xmt9K5By3jiXzSojAQBatuqdRqAoOf11hDQNiZPA,SUPPORT,23,22,19,4,4,14,3,4,139,UTILITY,17,4981,930,10769,475,256,38,55,149,5441,572,797,0,0,5,0,31,False
5,Vortekxy,3,0,15,107,Rengar,279,3980,279,9189,2,False,False,11430,8050,TOP,0,0,0,6630,3508,2031,0,1055,3158,3363,25,8,MIDDLE,5,643,35890,2798,7268,44,0,0,0,0,0,114861,11784,10322,607,6AnwP_14reE-GCtBLntZTukdeapnCMsngOiAxEEvNYDzuaWJI4u3Yfw_LCF1Gyq1hvpUS0mCJGk_5w,DUO,140,101,71,7,3,12,4,14,193,TOP,17,15489,0,18257,6906,0,187,153,38,5111,906,667,0,0,0,0,26,True
6,transparent souI,9,0,13,2,Olaf,545,38115,545,16909,3,False,False,9407,8725,JUNGLE,0,1,0,6630,2031,3047,3053,1036,2055,3364,21,7,JUNGLE,4,550,5224,74,5900,100,0,0,0,0,0,96043,11185,16531,1155,PijYuq4SXsUYgepEYTChbFzhT-dcrEZu4sXkFo13QqX4vilKSvsKbI06Xz2pyBdeHU7Q1knMIYeasg,NONE,160,40,80,6,13,11,4,4,290,JUNGLE,14,14862,0,23422,9655,0,35,361,76,31820,3601,991,2,3,0,0,18,True
7,Pekin Woof,8,0,14,7,Leblanc,1349,2059,1349,6508,2,False,False,9845,8735,MIDDLE,0,1,0,3020,2033,6655,1082,4629,1052,3340,15,10,MIDDLE,6,391,68639,17420,9763,5,0,0,0,0,0,10983,1906,7234,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,DUO,77,113,36,20,1,4,4,14,196,MIDDLE,16,19817,0,17308,5018,0,137,23,48,13210,490,311,0,3,0,0,22,True
8,AD Nannies Pref,15,0,12,37,Sona,3375,4417,3375,4600,1,False,False,9321,7575,BOTTOM,1,1,0,6617,3853,3114,6616,3158,3070,3364,18,1,BOTTOM,0,898,22543,5193,4085,0,0,0,0,0,0,8042,1183,3457,4673,zEzZenCgICor8_rKqHzQXCwUshdqs1pbhtRfMs62lK5qm0K6DjJ5ZavGCcXxxc_pZrVJywv9I6iuQQ,CARRY,83,73,82,6,4,7,1,4,215,BOTTOM,8,6376,8434,7938,20333,15259,87,17,27,0,0,394,2,5,0,0,27,True
9,White jìng,7,0,11,875,Sett,5098,7397,5098,12395,1,False,True,8558,7300,UTILITY,0,1,0,6631,2055,3857,3044,3009,1037,3364,24,5,BOTTOM,5,1252,981,209,6497,0,0,0,0,0,0,45386,7097,9288,29,ZvWnjumkO2af59AkGa6QBeSKGfJomhFPuAy_gjTje60VlcfEhnT5JCtBShpwRUTEeEQQwdGK8yW2lA,SUPPORT,49,12,23,6,4,14,11,4,320,UTILITY,19,8859,0,16608,1781,0,63,118,34,8507,1552,822,1,4,0,0,45,True
