,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,love morning ,5,0,13,114,Fiora,10425,10818,10425,10296,0,True,True,12013,11300,TOP,0,1,0,6630,3053,3047,3074,0,0,3340,18,8,TOP,8,1297,1343,243,2934,5,1,0,1,0,0,89141,10478,10788,4578,WWcuS9rlpUatADYuEaSEuGqoyNz2jkBl4XAJ5qkyDucrquWfADbOr0DjBuP8b2GFrXNeduoAJXU1gw,SOLO,149,8,40,5,3,4,3,12,450,TOP,11,15348,0,15357,8406,2240,145,92,0,5148,4626,1634,4,7,0,0,11,True
1,RoseThorn,12,0,13,5,XinZhao,4364,35589,4364,20933,4,False,False,11767,11025,JUNGLE,0,2,0,6630,3091,3047,3053,0,0,3364,16,13,JUNGLE,5,427,12134,1280,10445,91,0,0,0,0,0,99199,19596,18918,4665,7ZrFR4d07m5GDre5Lfpfwn0RdP-CtaRAnwJGZrGQBQJWgk1ls3afVvtL-GDK2iyoGpbeKqLo6AxC1g,NONE,63,94,0,6,16,11,2,4,398,JUNGLE,32,22295,0,31378,17086,0,28,417,74,17281,1418,2013,4,4,0,0,20,True
2,Rahman Noodles,11,0,13,61,Orianna,2459,2459,2459,4212,2,False,False,10198,9035,MIDDLE,1,1,0,1056,2421,3040,1052,3020,6655,3340,21,6,MIDDLE,4,434,73893,10315,4068,10,0,0,1,0,0,10966,896,4279,4657,LP4xCzkTpjImdGzFEfwzTYJem9eA3HgfEKTIkKptr8MbRQOAeUte7VeOo92NNPW777z33m0epPedtg,SOLO,111,75,45,7,3,12,4,4,394,MIDDLE,10,11211,1588,8890,83,0,156,152,42,0,0,542,0,4,0,0,13,True
3,warcyclone,15,0,12,22,Ashe,4355,4712,4355,5812,3,False,False,10160,7425,BOTTOM,1,2,0,1055,6673,3006,1057,3051,1036,3363,17,5,BOTTOM,2,533,144,144,4965,6,0,0,1,0,0,73056,10822,5527,5046,7jUn1OESWsshuqfHwXFy2PPPJJRfjEP_6xEhpdmuaaf1a_qGWvc66jAvC9x0n0XoRVjeTgfdYT_jIA,CARRY,34,34,11,5,3,4,4,7,568,BOTTOM,25,11513,0,10825,2568,405,144,412,75,15066,546,332,2,5,0,0,16,True
4,R O A M G 0 D,11,0,10,34,Anivia,1325,1325,1325,3299,4,False,False,6538,6225,UTILITY,0,1,0,3853,3190,2420,3117,3916,1082,3364,19,3,BOTTOM,2,275,10785,4537,3531,0,0,0,1,0,0,1796,763,5824,3522,Sayho4uPj1RzPfLQB1txtrH5lqP7CSz5Rrh872FDRlq0jibDBfYmYqDN7NMSmcQvkwh4lZnB_1Kmvw,SUPPORT,43,23,17,28,3,14,2,4,59,UTILITY,30,5961,597,10072,355,0,12,232,57,659,659,715,0,4,0,0,46,True
5,Nìles,3,0,11,164,Camille,0,90,0,16624,9,False,False,6671,6500,TOP,0,0,2,2055,2031,3047,1054,6632,3077,3340,19,2,TOP,2,220,643,643,4143,0,0,1,0,0,0,44598,8470,13153,3150,OgtaLuq6DWiURHN6XsrzJAqXzuIj8p0mxWqAo0dMEx2L-_HrBr0emqDfn0cYOeiy_WP5m-1gq6Y_qw,SOLO,115,39,53,5,6,14,3,12,71,TOP,14,12141,0,20980,2811,0,105,133,200,11655,3027,3684,0,0,10,0,16,False
6,FPX Dan,3,0,12,245,Ekko,0,7148,0,13626,6,False,False,8026,8150,JUNGLE,0,0,2,3152,3020,2055,1082,3115,0,3364,21,3,JUNGLE,0,473,100885,7989,3087,123,0,1,0,0,0,19918,1523,17524,5023,uJPQK7HivTBIgAUN9mW0Kjssv6YuljWEDMCrnIQ7RJbxm6aK362TcrCJB65Jj0-rOQx3XfkxGJ4kMA,NONE,87,27,68,4,3,4,14,11,38,JUNGLE,12,9909,0,21628,9370,0,16,247,130,6246,396,1016,0,0,10,0,22,False
7,Pekin Woof,5,0,12,142,Zoe,609,2626,609,5564,6,False,False,6678,6125,MIDDLE,0,0,2,6655,2033,3145,0,1082,3020,3340,15,2,MIDDLE,0,517,44902,10845,4777,0,0,1,0,0,0,10689,1572,8558,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,SOLO,160,23,26,32,3,4,6,12,198,MIDDLE,23,13702,0,14187,1667,195,127,97,142,3721,1284,851,0,0,10,0,18,False
8,M0N51eur,6,0,11,523,Aphelios,1745,4747,1745,5862,6,False,False,7881,7725,BOTTOM,0,0,2,6673,3006,3036,0,0,0,3340,19,3,BOTTOM,2,637,1646,738,3012,0,0,1,0,0,0,70125,10364,7172,5037,uXcMpHE-OTgjbizSHOMkloq9_29Uri_1_jpeXN_mR8huFPDgNtmjZGn15faZwtByfOYYlrpa8ve__Q,CARRY,44,72,0,4,3,4,4,7,282,BOTTOM,13,11102,0,10539,1441,561,156,85,121,2331,0,354,0,0,10,0,7,False
9,EDG Dior,7,0,9,111,Nautilus,510,596,510,20945,8,False,False,6303,5750,UTILITY,0,0,2,3860,3190,2055,3067,3047,1028,3364,17,3,BOTTOM,0,342,13804,4727,2922,0,0,1,0,0,0,6298,1444,10829,7,1UliWAcPwm1vP0pG30GFO8T9s9APoJ6sPW4MwXF0JFVsPJa8kWzV_zpTQGW3xl5OLry7je6TdiqXAQ,SUPPORT,22,23,26,5,4,4,6,14,38,UTILITY,33,6701,267,15095,338,0,33,206,177,4944,529,1342,0,0,10,0,40,False
