,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,mei you qing xu,8,0,17,875,Sett,2343,5904,2343,38709,9,False,False,14017,13400,TOP,0,0,1,2421,3156,6630,3047,1038,3748,3364,30,4,JUNGLE,2,445,0,0,13293,16,0,1,0,0,0,166686,13404,27458,4057,xyI-n_ua4_lQFH7MjTTXQijQeOJyXzK_rKPghaWg_GNIE6qGlMn_FG07438RbEaP7r5yix3ClpXZUg,NONE,86,38,55,7,3,12,5,4,500,TOP,20,16599,0,41154,6102,0,223,193,327,23639,3194,403,0,0,10,0,31,False
1,KryRa,10,0,16,154,Zac,0,19026,0,46536,3,False,False,12626,11600,JUNGLE,0,0,1,3067,3075,6662,1082,3158,3001,3364,27,4,JUNGLE,3,883,151255,11232,17291,159,0,1,0,0,0,21625,1095,27997,7,rDRpc6GnJ18ddu70jz_wYJ9kouaz-EJDQTFGvS4kwQEPTPYcC_tmW5wU-kGjPDEjS4H1aFY8ML2Svw,NONE,69,254,108,9,24,11,5,4,114,JUNGLE,38,14204,0,51209,57242,446,35,1064,72,16847,1877,5921,0,0,10,0,46,False
2,Pekin Woof,10,0,18,7,Leblanc,0,2154,0,11378,5,False,False,14236,13625,MIDDLE,0,0,1,6655,3157,4629,1058,1058,3020,3364,24,9,MIDDLE,7,1282,120585,23760,9523,12,0,1,0,0,0,15626,1270,18812,512,8Y6GTH-02KUbNCh5KZT454S76e3LHuQNCG4UAziiqWRXwHDe9pow61ky4CWX0JcVZup3PzUt_VT-rg,SOLO,107,207,58,33,4,4,6,14,198,MIDDLE,10,26059,0,29258,7683,0,211,22,197,2998,1028,922,0,0,10,0,38,False
3,TyChee,5,0,18,119,Draven,4441,12615,4441,11980,6,False,False,20519,18950,BOTTOM,0,0,1,3031,6676,6673,3006,3036,3094,3363,28,12,BOTTOM,6,877,1312,352,12261,24,0,1,0,0,0,311767,27276,12396,3589,2-LYHa3l0-sL2djOcjzICmrn9eAhJddV7gZCv8oIzlBY1GJtVVjXsfz5HHrs9ZOfHH0VB8CC4VmYaA,CARRY,115,158,21,14,6,7,4,4,748,BOTTOM,10,28256,0,25221,5246,917,313,123,191,15488,627,563,2,2,10,0,28,False
4,Pseudo,15,0,14,111,Nautilus,0,3127,0,32306,9,False,False,10096,10725,UTILITY,0,0,1,3190,4643,3860,8001,1028,3047,3364,42,4,BOTTOM,0,484,8992,5461,11249,0,0,1,0,0,0,9244,2217,13652,621,6dzqo80D_bLIPI3bnhnoDl17MA9VnWljq8KrtL-CHJlea6LR8SbDEN01qdVMyBfAtoqkl40hjE0CRw,SUPPORT,44,46,29,8,10,4,7,14,185,UTILITY,58,8390,1710,25460,462,0,40,239,230,8800,712,557,0,0,10,0,111,False
5,Time to go back,7,0,18,150,Gnar,9403,14558,9403,44775,4,False,False,17903,15100,TOP,1,1,0,3143,3047,6632,3053,3071,1057,3364,27,7,TOP,3,880,17315,4637,11363,14,0,0,1,0,0,206782,29859,23781,7,5rX4BlvXm-TswX0Q9bwIUq78vSfOl2Q5S7WxtXTqDnSkvSKaMoMj1SP-sddleDhDwlrFMOjlKuJdKA,SOLO,190,42,41,11,3,4,5,12,351,TOP,54,36154,0,36916,11823,0,255,551,160,3395,1657,1770,5,7,3,0,33,True
6,trdblaster,8,1,18,121,Khazix,742,26526,742,16404,6,False,False,15891,14400,JUNGLE,0,1,0,1001,3134,3142,6694,3814,6691,3364,28,6,JUNGLE,2,765,8888,860,11405,223,1,0,1,0,0,225722,20005,21135,4302,1DEwFSNc81iCb_c2lpPX58MC3EJU0ZAeMqhMx_HMsG0sRHm4ZyLtImk6F3pXlRVZFHbvEZzjta_i1Q,NONE,242,122,95,21,25,11,6,4,172,JUNGLE,11,22620,0,33188,16057,0,42,524,240,16008,1754,647,0,1,3,0,31,True
7,Aquairo Palette,5,1,18,236,Lucian,577,25021,577,18318,9,False,False,16938,16100,MIDDLE,0,0,0,3508,6673,3036,3006,3031,3133,3363,37,4,MIDDLE,3,974,14266,2965,10094,40,0,0,0,0,0,295246,28033,16987,3847,ldsyyPRuVFfmGeiY2DQyE2PVOWeERvaT6KM89a619moVZ-TaN7FkAxjWN9EnpRiKCXFbRdRxY41aew,SOLO,115,77,90,15,4,4,4,12,244,MIDDLE,0,31779,0,29589,2655,0,306,38,319,9319,780,2507,0,0,3,0,60,True
8,HULKSMASH1337,7,0,18,30,Karthus,7376,18365,7376,8147,6,True,False,19694,17100,BOTTOM,0,1,0,6653,3089,3157,3165,3020,3135,3363,26,15,BOTTOM,4,622,253060,40151,6560,29,0,0,1,0,0,3578,123,8615,3546,jLrQSzFrI_3vXpVaPSwdt_i_o4LKLmYUgP_mgD2GTHR9S1DJ55rf7sui2gWohWwOV4soBD6SHsmdHw,CARRY,509,30,204,10,1,4,4,3,314,BOTTOM,26,41936,0,15566,1317,0,262,187,198,1661,1661,390,3,5,3,0,29,True
9,My name07,21,0,16,43,Karma,2575,6168,2575,11979,8,False,False,10885,9260,UTILITY,0,1,0,3158,3853,2065,6616,3011,1052,3364,24,0,BOTTOM,0,989,47665,12542,6006,3,0,0,1,0,0,3977,960,11035,4791,tPygWUo1rhSFPQiZnttvPp0FrpBG_il20q0KQmJMmqkjhLZTWNI6frgH6BMZ4zgOlQ_e15HJ_u4sQw,SUPPORT,117,28,228,69,5,4,7,14,479,UTILITY,21,14661,7076,18030,1225,0,38,221,192,1158,1158,987,1,5,3,0,116,True
