,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,roguebunny0,11,0,17,150,Gnar,7872,12492,7872,19254,1,False,False,13179,12100,TOP,0,2,0,1055,3091,3742,3047,6662,3044,3363,21,10,TOP,9,693,32972,5544,3782,24,0,0,1,0,0,115682,13451,15946,4154,Y2shhlgMvLuFsWDBC6V6wy0iCwTyhwByeOVPRyhfR5S_KqPaYFmWYHBH5ddXknOmG9e0gCCFU0StXw,SOLO,130,32,43,7,4,12,5,4,425,TOP,32,20078,0,20493,6016,0,198,824,30,5004,1082,764,6,7,2,0,19,True
1,peachbunny23,6,0,16,104,Graves,2005,14389,2005,10174,4,False,False,13824,12285,MIDDLE,0,0,0,6692,6694,3004,1036,3047,3134,3364,26,12,MIDDLE,4,479,2709,784,4529,33,1,0,1,0,0,175224,18751,10947,7,fySBYHdp67zcKtfKT0BChNc7eoJY1XoynWKPWp3S7BLM8dAJGE9_pEHpzURGPqxnzuiwfjfaSGA3BA,SOLO,69,30,35,7,5,14,3,4,98,MIDDLE,12,20188,0,15812,4230,0,210,247,142,3037,652,335,1,1,2,0,26,True
2,Calm Antebellum,20,0,15,28,Evelynn,1800,25425,1800,12560,5,False,False,12569,11975,JUNGLE,0,0,0,3135,2031,3041,3152,3020,3102,3364,16,11,JUNGLE,7,568,121811,29154,9329,119,0,0,0,0,0,9833,449,15833,6,oy_Z5ou9svVZg8cgcjEmg5l44UOmyPIYfArigFsKykR44GQK2Jl5H5ofJEsjErosk_3Jzxik3ZKVWg,NONE,497,59,88,10,5,4,19,11,151,JUNGLE,11,31043,0,25832,10733,0,14,195,144,13216,1439,668,1,3,2,0,19,True
3,Iaser focus,12,0,14,202,Jhin,8306,8306,8306,6075,6,True,False,14331,13800,BOTTOM,2,2,0,3026,6671,0,3031,3009,6676,3363,19,12,BOTTOM,6,466,6247,2120,7008,8,0,0,0,0,0,139342,16016,8790,4832,g-Ce3uqIwgGBvwwMcgQv4eYWMJIH8onfZoBkCTyXRIBvJgG8Zg624QJ3Hwi9NJ_1AF_f-DW7sxflHQ,CARRY,65,35,6,21,5,7,4,4,643,BOTTOM,20,18474,0,17286,4431,456,193,104,175,1181,337,1487,1,5,2,0,11,True
4,Chapter 1,26,0,12,111,Nautilus,1413,1567,1413,23620,7,False,False,8019,7750,UTILITY,0,1,0,3190,3860,3075,1033,2055,3047,3364,25,1,BOTTOM,0,306,10633,6435,6491,0,0,0,0,0,0,7304,2854,8351,4,jGFg1vRFNi6cYWnT-C8Hvi5Pt6f9BPwt18nuHHHL7BB2qmTFaUrqZMpUJo11wf9K4eX3_HV76m9Dhw,SUPPORT,36,24,23,9,6,4,6,14,63,UTILITY,62,9812,964,15259,1283,0,27,216,175,6545,522,416,0,3,2,0,62,True
5,Dragarrin,3,0,14,126,Jayce,3933,3933,3933,10003,6,False,False,11926,12050,TOP,0,0,2,3814,3042,3035,6692,0,3158,3364,21,6,JUNGLE,2,623,16563,1973,4630,20,0,1,0,0,0,126221,20183,13750,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,NONE,116,75,51,139,3,12,4,4,500,TOP,7,22634,0,18926,3361,0,180,158,173,3724,478,545,1,2,9,0,22,False
6,WX HC9999na,7,0,12,76,Nidalee,222,7482,222,9409,8,False,True,9040,8885,JUNGLE,0,0,2,3100,4636,2420,0,3020,0,3364,16,2,JUNGLE,2,497,103848,12200,11240,111,0,1,0,0,0,12908,885,17116,4565,qzu7Fp0vBj7lpl-mE_-MgmQvl9yG6lltaYXqcVJDFyNmlMs0-rka8kpHnxbA1YxSpC7Az1ka3T-o4w,NONE,229,179,126,201,15,11,4,4,269,JUNGLE,3,13686,0,29383,12287,1124,47,62,266,10770,601,1026,1,1,9,0,22,False
7,Philobread,7,0,14,80,Pantheon,0,1516,0,14387,10,False,False,9510,9300,MIDDLE,0,0,2,3134,6631,2033,3047,3053,0,3363,18,3,MIDDLE,0,441,4591,340,9421,4,0,1,0,0,0,102684,11252,14867,1447,g8DGPoZlpA58QJ1mMhN7x9PFrvzqpJJbwsmctLtMC9C23G1PJuXGqXR9I_nTF81m8VjkKuFq1ERuXQ,SOLO,102,20,29,6,4,4,5,14,332,MIDDLE,21,12257,0,25190,2855,0,171,137,259,664,664,902,0,0,9,0,14,False
8,Fishlord,5,0,13,50,Swain,463,1287,463,10188,10,False,False,11210,11125,BOTTOM,0,0,2,4637,6653,3020,2055,1082,3157,3363,21,6,BOTTOM,2,284,78017,15463,10942,0,0,1,0,0,0,8702,973,14253,4079,EcXrkpH8Ev9YchFfBYKE0WlINB2rEeI30ZDO7wdXhiPdiesMG88zPjSJiDVyHr-sxDFKDVINmUGC2Q,CARRY,80,27,40,17,4,4,4,7,460,BOTTOM,32,16815,0,26047,5540,233,162,146,290,4608,378,852,0,0,9,0,14,False
9,Cpt Underpants,5,0,11,555,Pyke,0,3013,0,9835,12,False,False,9233,8850,UTILITY,0,0,2,3857,3179,3142,2055,3134,3158,3364,25,6,BOTTOM,2,283,0,0,9399,0,0,1,0,0,0,15264,6127,13034,5018,0lP15O5jybIuwRyOGuwtRWp6gpIWTvauRJcPHAPamAjHf_CRau8rf_NNBDBJ8zcWMjAUN9h-XGov2g,SUPPORT,50,75,40,7,5,4,6,14,768,UTILITY,23,7678,0,23141,5126,0,36,106,318,8885,1551,707,0,0,9,0,62,False
