,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Nìles,6,0,13,41,Gangplank,1079,1399,1079,11171,8,False,False,8198,6650,TOP,0,0,1,2055,6673,3047,1036,3057,1055,3340,12,2,TOP,0,270,4137,1012,2436,2,0,1,0,0,0,78503,9959,14493,3150,OgtaLuq6DWiURHN6XsrzJAqXzuIj8p0mxWqAo0dMEx2L-_HrBr0emqDfn0cYOeiy_WP5m-1gq6Y_qw,SOLO,116,11,60,4,4,4,3,12,71,TOP,7,12754,0,17360,4490,0,146,204,169,5163,1782,430,0,0,7,0,9,False
1,PLZ BUFF RENGAR,4,0,12,121,Khazix,0,10136,0,8316,7,False,True,8535,8375,JUNGLE,0,0,1,6691,3142,1001,1036,1036,1036,3364,21,8,JUNGLE,3,484,5978,1144,4324,84,0,1,0,0,0,74586,12665,13537,5028,ZpY_4lpm6m5Gf0TNCjPnKUbJlC7G8h0P19Wup6U6CKnzGqyEjXx0iWan0Pjb4SPBOAKM5Ljnersnkg,NONE,122,54,31,16,14,11,3,4,414,JUNGLE,5,14866,0,18776,6217,0,8,124,209,7540,1056,913,1,1,7,0,12,False
2,Dragarrin,2,0,14,112,Viktor,1535,3238,1535,9016,5,False,False,9176,8810,MIDDLE,0,0,1,3040,3111,2033,6655,1052,2420,3363,18,2,MIDDLE,2,571,109476,12470,3803,9,0,1,0,0,0,14350,661,8240,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,SOLO,77,9,81,16,2,12,3,4,499,MIDDLE,8,13132,0,13201,0,0,179,64,163,0,0,1157,0,0,7,0,20,False
3,Nightstar,1,0,13,21,MissFortune,2663,3642,2663,4700,3,False,False,10087,9875,BOTTOM,0,0,1,3006,1018,3508,3035,6692,1055,3363,18,3,BOTTOM,2,492,2002,725,6467,18,0,1,0,0,0,90135,6406,4271,699,iaKfVqRRclEviGAEw278KmLyVCa1OOarMjrIgc8PxatdgIXRkAk98ofySQbJHooUdq6EC4U5-hpgBQ,CARRY,49,63,15,4,3,7,2,4,590,BOTTOM,6,7299,0,11215,3324,300,191,82,46,324,168,477,1,1,7,0,20,False
4,TSM FTX Donbray,7,0,11,497,Rakan,316,2915,316,8796,5,False,False,6898,6750,UTILITY,0,0,1,3853,3157,2065,2055,3158,0,3364,17,3,BOTTOM,0,475,8786,4418,4264,0,0,1,0,0,0,2349,897,6677,4027,hEDPee_g8p8vdrRryti5p1N_SGSLhhPhTrjYFzTJEt8tLEJpr5SAbO7Pjcp4BcJ6NCIZv82wCvrB7A,SUPPORT,26,32,56,6,6,4,6,14,314,UTILITY,19,5846,1520,11903,1913,693,14,52,138,3073,530,960,0,0,7,0,53,False
5,Millennium Baby,5,0,13,150,Gnar,1981,4038,1981,11964,5,False,False,8555,8300,TOP,0,0,0,3053,0,6632,0,0,3047,3340,17,3,TOP,0,566,6359,1094,3562,8,0,0,0,0,0,74657,7684,15230,4561,mR2XouGULXGupxhdD-Jf34nJf8YSuUl7g-cOvvJzTWoSXqR2grS8e3Pcd9FUbLkOkr8lfgSx2ylqRA,SOLO,80,13,20,4,3,4,2,12,274,TOP,17,8779,0,20519,2252,0,132,319,123,2495,0,1726,1,2,2,0,17,True
6,AllGirlsRTheSame,4,1,15,203,Kindred,5519,43464,5519,12650,5,False,False,14671,14125,JUNGLE,0,1,0,3047,6671,6676,2055,3031,3094,3364,20,17,JUNGLE,11,602,24198,2752,5092,127,0,0,0,0,0,154402,19298,17426,7,19f7pD4_NseqCQrsSZ85LCzmOTEkPiRkFi_uUt4RAyM6P4f0YOofRBkxmCaQV04S0JP2bof_FEwBew,NONE,178,49,48,5,3,4,14,11,102,JUNGLE,11,23550,0,23664,14611,4570,43,230,95,12016,1498,1145,2,3,2,0,13,True
7,mid namaste,5,0,15,142,Zoe,5200,7635,5200,5334,3,True,False,10153,8050,MIDDLE,1,1,0,2033,3157,0,6655,3020,1082,3363,19,4,MIDDLE,3,666,88640,6395,7367,4,1,0,1,0,0,13557,1199,4597,17,iVd9iF2UoatPyd9M0c1W3Fpf_aojnBfZvy8WF4U4jcD3ubwvvC8Mlj4b-dohH9NTAMZkW7Af8-Ntxg,SOLO,222,16,26,20,5,14,2,4,51,MIDDLE,17,9173,0,12359,3050,0,192,67,69,4675,1577,394,1,3,2,0,26,True
8,FishIord,4,0,13,50,Swain,2722,8284,2722,4335,2,False,False,9165,7775,BOTTOM,0,1,0,0,6653,3020,0,0,3157,3363,16,4,BOTTOM,2,769,68059,6242,3591,8,0,0,0,0,0,11145,878,6151,26,2CHl1xDaCA6_ECepDSYSqGVjFQzzSKx7Y2FifYq7s3fTy1WQEHvkjUgH7Mqot5sVR5CWytNYfZgOQg,CARRY,74,21,42,6,2,4,2,7,81,BOTTOM,20,7369,0,9880,2320,465,161,149,60,2178,248,138,2,4,2,0,11,True
9,Tempos,10,0,12,26,Zilean,734,4629,734,3347,3,False,False,6387,5225,UTILITY,0,1,0,3108,3853,2065,2031,0,3158,3364,16,0,BOTTOM,0,777,15193,3700,2246,0,0,0,0,0,0,2403,399,6438,3533,84vwigzM_PKzR_l7ILNfSBNQo0XC9wj1CaM_Rc4AUNdCGTQU4PrlzCx28egj9AGEvq1ewR5-J8NTLA,SUPPORT,74,39,54,5,4,14,2,4,755,UTILITY,14,4713,367,8816,1945,1203,14,78,88,2324,614,132,1,2,2,0,31,True
