,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Aìha,0,0,12,114,Fiora,190,209,190,14105,4,True,False,7659,7800,TOP,0,0,0,3047,3077,3133,1055,6630,0,3340,15,7,TOP,5,634,1169,509,3107,0,0,0,0,0,0,53250,8309,16359,4239,eouirKO0rhiGfnlwSYcCGWi_UhKok_onf3k_Le6Nb0WCwtI8-pXhK2O5K9o1RtbufCMJ48VDkMBtuQ,SOLO,87,11,30,4,2,12,3,4,166,TOP,5,10777,0,19815,5896,0,129,74,131,1958,1958,349,0,0,4,0,9,False
1,Pinkwardwarrior,4,0,11,59,JarvanIV,72,7684,72,13887,5,False,False,6688,4900,JUNGLE,0,0,0,2055,6630,2031,0,1036,1001,3364,17,1,JUNGLE,0,325,20754,1084,7646,108,0,0,0,0,0,69278,4649,12078,4658,rw2TO3-G4d1tNySVLUbcQZJ_r91K3n5lGGCcSRRhz3eT2hFFAsl8ajdFi0Ea6bLLc9IeSi7XPt1KIA,NONE,53,48,50,4,11,11,2,4,53,JUNGLE,11,5931,0,19977,7044,0,19,325,130,8021,197,253,0,0,4,0,18,False
2,2021502,0,0,12,34,Anivia,664,664,664,4368,3,False,False,6434,5775,MIDDLE,0,0,0,6656,0,1056,1082,3070,3020,3340,14,1,MIDDLE,0,476,70593,2009,3675,4,0,0,0,0,0,8438,492,9116,23,9i8pEO0i9C-y6iiDCAOXBrwgdl_YdLYxFEG98lMTi8-FjsZNmHWouO46__pzy5V6ygNwqjYpze3HvA,SOLO,65,8,56,54,2,14,3,4,257,MIDDLE,7,2849,0,13101,126,0,151,780,46,2732,347,309,0,0,4,0,14,False
3,RD Dangle,0,0,11,81,Ezreal,776,1065,776,4959,4,False,False,6560,6300,BOTTOM,0,0,0,1055,6632,3070,3158,3133,1036,3363,12,1,BOTTOM,0,479,4543,999,1695,0,0,0,0,0,0,62017,5889,9227,4817,3onVJCL-Or4YXG6ZEqsO4htqi2pDmZHF_qNkjUbPDH45pVXmvre5eDoTl_mgexIhu0mAINWZK3-pVw,CARRY,145,21,12,8,4,7,4,4,389,BOTTOM,0,6888,0,11530,1901,195,152,0,57,0,0,607,0,0,4,0,11,False
4,overlooked mid,2,0,8,235,Senna,1131,1256,1131,3406,6,False,False,5897,5900,UTILITY,0,0,0,3006,6632,0,3864,0,3134,3364,16,1,BOTTOM,0,274,0,0,3527,0,0,0,0,0,0,16961,5369,5180,4923,qwWIIjpGMoZah9R0QoppFZRkWnSluZBJzQ1vIeJZ6PSQETvh2-3jVc5FZFKuLgdvnmXkT44X_5tPvA,SUPPORT,44,23,12,2,3,4,3,21,62,UTILITY,19,5369,225,9048,4095,1914,11,82,74,0,0,341,0,0,4,0,32,False
5,fuchouwanbuliao,5,0,12,236,Lucian,1859,1859,1859,6144,9,False,False,8015,6450,TOP,0,0,0,2033,6671,3133,1036,0,3158,3340,17,3,TOP,2,354,4486,1811,2250,5,0,0,0,0,0,78294,12124,11453,29,1xN0LsJabSDuz7uZr2OYcu03tTevY3YhAbHOu-Wwi1YtwXoLj7D7nxEVOFMLzn_Umrw0Wlw_bAKD-A,SOLO,53,34,29,6,3,12,3,4,53,TOP,1,14112,0,15445,1849,0,122,31,158,7813,176,1741,0,1,0,0,16,True
6,mute all be safe,5,0,12,121,Khazix,369,31780,369,9464,1,False,True,9366,8800,JUNGLE,0,0,0,3142,6693,2055,1028,3117,1028,3513,20,7,JUNGLE,5,523,5935,1200,2417,109,0,0,0,0,0,96020,14481,14542,783,-en6Nm1iCnUjQniLGCgQvkHV__Sye-AxgtkBHKaaUJvnAUPig4dbFMj7IOv1anyBgntFFS6eAfjm4A,NONE,167,70,29,16,3,4,11,11,342,JUNGLE,6,16411,0,17399,10641,0,15,124,16,16578,730,439,1,1,0,0,22,True
7,Dragarrin,1,0,13,61,Orianna,2471,4582,2471,3848,1,False,False,9659,8760,MIDDLE,0,0,0,1056,3003,3020,6655,2055,2421,3363,22,6,MIDDLE,6,1085,98558,10799,1077,9,0,0,0,0,0,13262,1161,4571,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,SOLO,133,71,48,6,3,12,2,4,496,MIDDLE,15,12021,276,5820,3,0,180,199,38,2112,60,172,2,2,0,0,16,True
8,A Small Rock,4,0,12,22,Ashe,3972,5620,3972,3098,0,False,False,9312,8525,BOTTOM,0,0,0,6673,3124,1042,3006,1055,1036,3363,21,6,BOTTOM,6,0,1445,1445,596,12,0,0,0,0,0,77858,7735,5713,4305,3bfMPCvurQRD-frYw3xDHlaN6jqFuoM-zlz2PV_5pRq5M2ClOOPypvQ7G0lS6rDQjlAKpIk-gkX9oQ,CARRY,17,49,10,6,2,4,3,7,64,BOTTOM,28,9588,0,6309,1807,450,156,420,0,4612,407,0,1,1,0,0,30,True
9,ChoisixLoL,15,0,11,412,Thresh,536,536,536,6023,0,False,False,6423,5475,UTILITY,0,0,0,2065,2031,3076,0,3857,3117,3364,21,0,BOTTOM,0,0,7208,2843,434,0,0,0,0,0,0,4856,1059,7641,3542,fpW7ekgIq303TmZmcspew8z2Tf62cyltJk4S6LFOlnxX9xVbC6Iyk-MxlkgNB6m0-4oFQl0vYPe4ZQ,SUPPORT,19,22,17,5,5,14,3,4,50,UTILITY,22,4388,1548,8226,1141,209,35,71,0,5345,486,150,0,3,0,0,41,True
