,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,llIIlIlIlIlIlIlI,6,0,17,64,LeeSin,6611,10642,6611,38265,8,False,False,15702,13750,TOP,0,1,0,6630,3047,3065,3053,1011,3076,3340,26,9,JUNGLE,3,340,41203,2924,13233,8,0,0,1,0,0,133844,19321,22117,4928,CboJ0cJlK0bMTTNs5ixlsJT0uUCo4bavkbbDzLtsu5zW6PRYsEaR8YxsCuGYRFrRpf3bI9QI0Is_ig,NONE,168,234,125,13,4,4,5,12,66,TOP,23,22573,651,36484,7166,0,221,435,271,2995,327,1134,3,6,3,0,22,True
1,Josedeodo123,9,1,18,104,Graves,5419,40410,5419,21729,4,True,False,19443,18135,JUNGLE,0,2,0,6673,3031,3026,3036,3006,3033,3364,25,14,JUNGLE,9,827,13072,1079,12823,211,0,0,0,0,0,284499,33730,16885,29,LDAp-psNGLNLxmcVk0iQNY7ftrwnO_5IcYM7YWOtgZ7QJo8kkfLVrFcOz8haIDXutiM__cL2Wi3BhQ,NONE,122,36,56,12,5,4,18,11,231,JUNGLE,30,38749,0,33897,7257,0,82,805,115,23862,3939,4188,2,5,3,0,33,True
2,2021502,11,0,17,34,Anivia,3289,10193,3289,7854,5,False,False,11689,9925,MIDDLE,2,2,0,6656,2421,1082,1011,3040,3020,3363,18,2,MIDDLE,2,608,119020,10131,6820,20,1,0,1,0,0,11928,744,13642,23,9i8pEO0i9C-y6iiDCAOXBrwgdl_YdLYxFEG98lMTi8-FjsZNmHWouO46__pzy5V6ygNwqjYpze3HvA,SOLO,113,19,83,114,4,14,3,4,257,MIDDLE,27,12070,0,21320,2332,0,186,859,172,2734,1194,857,2,6,3,0,26,True
3,Zeyzal2,14,0,16,134,Syndra,1926,2349,1926,9051,4,False,False,12965,12075,BOTTOM,0,1,0,1058,3157,3020,6655,3135,1082,3363,22,4,BOTTOM,2,677,139887,21808,5175,3,0,0,0,0,0,9484,425,10669,4213,0TkiZ1e8eKNVgF4YFaEeZoy9kOh8o0CO81yXKwwXPSRqc87KG0EqJ6g5GBvSdhwmqqOFfuJi3E06PQ,CARRY,205,114,45,9,4,4,6,7,138,BOTTOM,32,22234,0,16522,4078,561,232,248,98,166,0,677,1,3,3,0,18,True
4,SkyTec,8,0,14,875,Sett,210,491,210,16796,5,False,False,8493,9160,UTILITY,0,0,0,3157,3857,6664,1001,2055,0,3364,39,2,BOTTOM,0,604,2043,435,6935,0,0,0,0,0,0,13297,3712,11639,4737,dpoy1tJHmLSsllo_TNehtzmy-FllE63UznN00TdK9ZsrAT83a59AKMkYaskk3Wh1ziIe3hxEJxiirA,SUPPORT,37,12,14,8,7,14,9,4,133,UTILITY,20,6548,0,18984,1670,0,46,58,98,9092,2400,409,0,1,3,0,98,True
5,Dragarrin,1,0,16,84,Akali,2731,2731,2731,21434,10,False,True,14546,13800,TOP,0,0,3,3089,4633,2055,3165,3020,3157,3364,25,16,TOP,4,452,117309,33265,6344,0,0,1,0,0,0,12635,2069,25642,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,SOLO,148,25,78,25,5,12,5,4,496,TOP,4,36931,0,33891,6733,0,175,107,353,6736,1596,1904,2,2,9,0,28,False
6,Nikkone,11,0,16,120,Hecarim,0,18829,0,40209,7,False,False,12507,12875,JUNGLE,0,0,3,6632,0,3111,1033,3053,6333,3364,26,5,JUNGLE,2,766,21378,3848,11996,175,0,1,0,0,0,164765,15069,27666,4384,AONwi9OcqKvzBuhxsf-06vfXf6RyXclnYTe5QshSppavS1MNb-9vRPDvkCFXucM72iHja_1pFqUxYg,NONE,269,45,49,9,7,6,19,11,354,JUNGLE,32,20505,0,43761,18145,0,35,184,242,10146,1588,4097,0,0,9,0,39,False
7,Jakoshade,5,0,16,238,Zed,2088,7957,2088,10073,4,False,False,11104,10750,MIDDLE,0,0,3,6691,3158,6695,6694,0,1036,3363,26,1,MIDDLE,0,966,10667,468,7661,16,0,1,0,0,0,146509,15205,11653,746,suW_CBllv8ILN5JVMTM1bexa0fUk4v3y3d2p4PiK-po1VwIzYFXGiVA-_SZKrbvIrPBzVGTk9g5E-Q,SOLO,119,130,108,15,4,4,6,14,309,MIDDLE,8,16756,0,20169,4248,0,231,137,175,1082,1082,854,0,0,9,0,24,False
8,100 Instinct,5,0,15,523,Aphelios,2827,7089,2827,15080,7,False,False,12440,12300,BOTTOM,0,0,3,3031,6673,6676,3006,1036,1018,3363,26,3,BOTTOM,3,453,10968,859,9600,8,0,1,0,0,0,186652,19720,10852,5021,x2oikf68dQenUxTExHItwVDT5rDmqOoVjzE6ksVPfrp3mt6p97jSvkOoGKY5E_09s6kFsZF92q7DCA,CARRY,106,270,0,10,4,4,5,1,69,BOTTOM,12,20579,0,21481,3335,0,277,158,182,6915,0,1028,0,0,9,0,26,False
9,sigyetaeyeob,13,0,14,117,Lulu,436,980,436,6601,3,False,False,7395,6925,UTILITY,0,0,3,3853,2065,3222,2055,0,3158,3364,27,0,BOTTOM,0,1075,22504,5103,3774,0,0,1,0,0,0,3425,357,5960,23,OH-XH9RQcd9Y2YoC2rDdKVdtl-Gv7fisIdd-U8mXxUi3q2cNns7OZqwWwGCZePpakwfUlgEIHqexzA,SUPPORT,70,91,109,8,4,4,6,7,77,UTILITY,21,5461,6604,9844,2484,1114,16,336,72,0,0,109,0,1,9,0,64,False
