,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Vortekxy,11,0,15,107,Rengar,3418,11781,3418,13952,10,False,False,12011,10730,TOP,0,1,0,6631,3158,3814,1055,6695,0,3363,32,6,TOP,2,265,26834,1476,3139,9,1,0,1,0,0,95914,13973,23908,3382,6AnwP_14reE-GCtBLntZTukdeapnCMsngOiAxEEvNYDzuaWJI4u3Yfw_LCF1Gyq1hvpUS0mCJGk_5w,SOLO,127,94,69,9,3,12,7,14,191,TOP,13,16738,0,30482,8846,0,165,200,237,2952,1288,3434,0,3,5,0,22,True
1,Circus,20,1,15,9,FiddleSticks,2019,18814,2019,13616,4,False,False,11238,10175,JUNGLE,0,1,0,3157,3152,3020,3165,0,1082,3330,14,5,JUNGLE,3,736,127540,19417,4684,127,0,0,1,0,0,7220,237,20231,4895,dzVpdHY9xWoKtAUd13AFoz9KTMinsUxip2_gc-fAFK0dLoXfMzpCiCV1PqDRsYMCCaqyIWEE5nR6kA,NONE,46,114,60,11,2,4,20,11,505,JUNGLE,39,21081,0,27147,15801,0,23,701,126,12451,1425,2231,0,4,5,0,52,True
2,Saiyans,11,0,14,105,Fizz,2715,5703,2715,10452,2,False,False,13596,12625,MIDDLE,1,1,0,3041,3152,3157,3020,3135,3057,3364,20,14,MIDDLE,5,771,73451,19754,2984,16,0,0,1,0,0,21620,3347,14017,773,U6K_sUIBODq2XggLwoGtWN-X8XyWOJFqXbbq5xAxtmUqMEfMIzrqzzvrx3upiKN-6KLVzi5s9XXtZw,CARRY,39,88,113,8,6,14,2,12,441,MIDDLE,12,24042,0,18094,5021,0,131,116,63,940,940,1092,0,2,5,0,22,True
3,Sean Twitch God,13,0,15,110,Varus,6163,24868,6163,7289,3,False,True,14795,13100,BOTTOM,0,1,0,1043,3046,3031,1037,6672,3047,3363,25,9,BOTTOM,7,537,9570,3517,3197,24,0,0,1,0,0,157858,20212,9135,13,2powp260n5DlqpfTEsjGdfcxhl9tk-sUB7SpiGRqCjx27vj2k4iUmyyduYRfvw5AFVKTha8CdtrmnQ,SOLO,61,14,54,8,4,4,4,7,93,BOTTOM,24,27710,0,14846,6477,465,223,306,93,20498,3980,2513,3,5,5,0,32,True
4,Blitz,17,0,12,53,Blitzcrank,2148,2265,2148,13260,5,False,False,7587,6875,UTILITY,0,1,0,2065,3860,3117,3082,3024,0,3364,28,2,MIDDLE,2,441,8468,4249,3866,4,0,0,1,0,0,6865,2245,9066,3877,J0gelcTCuqI9BKH35cebl8Nf4UK57KPk8s9_eb_JjRb6GWfZ5LtHl_XvJw-Hn0AgVZDKqjen9rFKpw,SUPPORT,37,59,40,9,5,4,6,14,332,UTILITY,26,7305,0,14758,919,0,27,145,113,5867,809,1825,2,3,5,0,73,True
5,LEGO UNIVERSE,3,0,14,164,Camille,2232,2232,2232,23068,7,True,False,12599,11875,TOP,0,0,1,3748,3047,2420,6632,3053,0,3364,20,9,TOP,4,422,547,412,12317,11,0,1,0,0,0,95190,13455,15847,11,qfiwnn2T6DP8EY8BQI7B51Bu3p7qXc9DaGpuxj8p1xbRs7R8s_Y9_ssKrwgzBH2G7btXAAXio-jTQg,DUO,160,40,115,7,6,14,3,12,103,TOP,15,18960,0,29903,4224,0,161,152,247,21392,5092,1738,2,3,6,0,22,False
6,U ARE ALL TRASH,5,0,14,2,Olaf,239,29984,239,28602,9,False,False,11072,10825,JUNGLE,0,0,1,6630,0,3065,3047,3053,0,3364,22,5,JUNGLE,3,441,7414,0,14589,144,0,1,0,0,0,151843,14055,19695,5,U3FL2z7MTYxBPW6otnwjtKndpYdxq4rHJWSg8jzQ0fkqX4_aeTLaKNFdxVugZk8zvMyHeqzQ0ef_IQ,NONE,201,34,106,9,5,6,16,11,81,JUNGLE,12,19329,0,36394,12245,0,59,546,269,32394,5274,2108,1,1,6,0,23,False
7,Dragarrin,5,0,15,236,Lucian,8667,9602,8667,9887,7,False,False,11845,11275,MIDDLE,0,0,1,3042,6692,2033,3111,6694,0,3363,27,4,TOP,3,462,6348,1807,9747,12,0,1,0,0,0,142153,21378,7325,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,DUO,91,48,44,12,4,21,4,4,496,MIDDLE,2,23420,0,18453,2951,0,198,67,168,18714,234,1381,2,3,6,0,35,False
8,The Tank Man,7,0,11,37,Sona,836,4665,836,10757,8,False,False,9676,9450,BOTTOM,0,0,1,3853,3158,6617,3222,6616,3070,3364,19,5,BOTTOM,2,695,22305,7981,7091,0,0,1,0,0,0,9253,1892,9651,1298,47gBFrKECuLQEvT75PJFzLd3GTb3p5Y35wxU_mcfCLAIewYluOqm6BFj_FOjaEf51MoCMy-oqnKp-g,DUO,93,49,90,7,3,4,5,7,396,BOTTOM,14,9873,4904,17556,12994,8414,61,28,233,1567,0,813,0,1,6,0,44,False
9,sai desu,6,0,10,12,Alistar,46,5063,46,22872,5,False,False,6680,6050,UTILITY,0,0,1,3158,3190,3860,1011,0,0,3364,30,1,BOTTOM,0,895,10109,3784,6775,0,0,1,0,0,0,6954,762,10151,3150,fn-AHAm27yhen5ab2pxcv-zHYiJIHWFXd-RJn2S-kDL6XKGQJxnST4szJU819G29UY_2Ryh4lbRliQ,DUO,30,15,19,5,8,4,4,14,317,UTILITY,30,5043,299,19328,4740,2594,41,77,136,13058,496,2401,0,1,6,0,60,False
