,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Dragarrin,6,0,12,134,Syndra,3374,9102,3374,4438,3,False,False,8927,8175,MIDDLE,0,0,0,1082,6655,3108,3020,4630,2421,3363,18,3,TOP,2,1054,88511,13406,2384,12,0,0,0,0,0,9174,1293,6350,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,DUO,158,118,40,6,2,12,2,4,496,MIDDLE,25,14699,0,9470,1490,0,147,233,74,2850,0,734,1,1,0,0,24,True
1,blaberfish2,7,0,13,76,Nidalee,205,26382,205,11618,4,False,True,8513,8200,JUNGLE,0,0,0,3157,2055,3152,3020,0,1082,3364,20,1,JUNGLE,0,435,114362,5680,5095,148,0,0,0,0,0,16703,671,17099,2074,eklotDgQ689pQYfFX3G3RPOgaPM83u4qUO2fkzZJQqrZ_DUvUkybPcEyn0vMoFvGWDIAj70ofAbJuA,NONE,264,259,142,256,2,4,14,11,311,JUNGLE,1,6791,0,22545,13405,1317,22,99,78,14565,438,350,1,1,0,0,22,True
2,Khappaccino,7,0,12,516,Ornn,658,1447,658,10230,0,False,False,7644,7400,TOP,0,0,0,1054,3075,2055,3068,0,3047,3364,21,3,TOP,3,0,26917,4782,2946,0,0,0,0,0,0,35868,2279,6133,503,P4B2wo2GThtpZSGLhQHmXNihRiAsnEqFoHuYhLnrXchvi-EF7CxexEAz0IB0UD8-4oE3Uvu6YmYXRg,DUO,57,37,13,10,1,12,3,4,329,TOP,20,7061,0,9309,1804,0,118,291,0,3175,0,229,0,2,0,0,16,True
3,Elopster,3,0,12,18,Tristana,4187,11521,4187,4956,1,True,False,11571,9925,BOTTOM,0,0,0,1055,1038,6672,3006,3046,1037,3363,21,10,BOTTOM,7,1097,20089,1095,3071,28,0,0,0,0,0,79402,9765,8054,3366,HVho7v4Hwh5BWP1qZjnjHrx_w1tJycVQ2U0LVV1kRPbzEbmOvBYgZX2-7o9zs3pij8y_Te2vEqO6Iw,CARRY,23,20,28,2,2,4,3,7,289,BOTTOM,9,12824,0,11334,4396,362,165,88,33,22393,1963,208,2,3,0,0,15,True
4,Qitong,10,0,10,89,Leona,820,820,820,8106,0,False,False,6091,5600,UTILITY,0,0,0,3857,3190,2055,3009,3067,0,3364,24,0,BOTTOM,0,0,4427,1379,2311,0,0,0,0,0,0,6254,1421,5891,4962,_jjR9BKANMHhtgwEPT7AfKsxtdMLg1nFDEcO_Hg7dk9IRhCmTGDsgv2HPSm8blZ3R2YSKlqiGJJFJA,SUPPORT,28,9,21,5,7,4,3,14,368,UTILITY,19,3024,506,8202,2233,361,33,35,0,6653,224,0,0,2,0,0,52,True
5,Nemesis9,2,0,13,777,Yone,535,2123,535,11097,2,False,False,8414,8300,TOP,0,0,0,1054,3091,3006,6673,0,0,3340,16,1,TOP,0,806,12711,2500,6312,4,0,0,0,0,0,81271,5865,4216,23,j62sIENONy1OApwHxPXWbMDpw4FQjErfFSQL4If69fX88r07_XfQZjum0TLzGJbwcDVWs5ZLIHUxoA,SOLO,181,54,39,4,2,4,3,12,734,TOP,10,9159,0,10767,455,0,177,106,30,6239,794,237,0,0,4,0,17,False
6,Sheiden9,2,0,12,234,Viego,0,4176,0,13697,5,False,False,7746,7375,JUNGLE,0,0,0,1057,2055,3111,1028,3051,6632,3364,17,3,JUNGLE,0,453,16806,1154,8961,121,0,0,0,0,0,83654,5571,14048,7,GlCe4DRNQGpnpRt8OxMPkQrz5tkr3YszHiQv9FecubBDTkFUuOAv40KWeVv8l5LYOzi8a5yHqH8zkA,NONE,158,108,57,10,16,11,4,4,86,JUNGLE,3,7398,0,23868,10440,0,8,213,112,9002,672,858,0,0,4,0,14,False
7,SkyTec,8,0,11,43,Karma,0,0,0,4684,1,False,False,6197,5635,MIDDLE,0,0,0,3850,3111,2065,1082,1052,0,3363,23,0,MIDDLE,0,750,29335,5003,4991,0,0,0,0,0,0,7344,440,2036,4737,dpoy1tJHmLSsllo_TNehtzmy-FllE63UznN00TdK9ZsrAT83a59AKMkYaskk3Wh1ziIe3hxEJxiirA,SOLO,60,10,51,19,3,12,3,4,133,MIDDLE,11,5443,3406,7081,72,0,92,154,27,1570,0,54,0,0,4,0,17,False
8,100 Instinct,1,0,11,110,Varus,0,1230,0,1994,2,False,False,7416,6100,BOTTOM,0,0,0,2031,0,3070,6692,3133,3158,3363,17,2,BOTTOM,2,579,6148,2005,2932,0,0,0,0,0,0,75649,10430,2438,5021,x2oikf68dQenUxTExHItwVDT5rDmqOoVjzE6ksVPfrp3mt6p97jSvkOoGKY5E_09s6kFsZF92q7DCA,CARRY,64,18,32,6,2,4,3,1,69,BOTTOM,21,12436,0,5499,1011,0,182,204,35,0,0,128,0,0,4,0,19,False
9,Call Lin,0,0,9,223,TahmKench,0,0,0,11727,7,False,False,5102,4475,UTILITY,0,0,0,3860,3190,3111,2055,0,0,3364,20,2,BOTTOM,0,399,5405,2962,4839,0,0,0,0,0,0,2433,818,6613,0,H8hTHpTuxC-xOY8Tjrt-GUkF7zXzUlEDnCwhP0QVg40e0P1NAL0yWw6ZpuTzoHCrjW-873ta8XvNOA,SUPPORT,28,9,4,11,2,4,3,3,300,UTILITY,13,3837,438,12800,1010,0,31,75,128,6541,56,1347,0,0,4,0,39,False
