,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Bejjj,7,0,18,126,Jayce,5432,5753,5432,19009,8,False,False,14096,12300,TOP,0,0,1,2420,6692,6694,3123,3158,3042,3363,28,1,TOP,0,1020,24097,4129,10799,20,0,1,0,0,0,191510,20495,11907,4025,9_3hNXVnRWgsaIYEpKgkvFbH41O27S7Tpg_hSF6bHTDq5ig678wDz5wRnH8f-rhP4ygo5ESDV8thOg,SOLO,139,109,85,212,5,12,6,4,104,TOP,10,24842,0,23075,5471,0,285,230,233,216,216,368,2,2,10,0,42,False
1,RoseThorn,5,0,17,64,LeeSin,1373,15967,1373,41614,6,False,False,11077,10200,JUNGLE,0,1,1,6630,2055,2420,3111,3053,1031,3340,32,1,JUNGLE,0,964,59585,1846,15467,162,0,1,0,0,0,127701,6477,24453,4665,7ZrFR4d07m5GDre5Lfpfwn0RdP-CtaRAnwJGZrGQBQJWgk1ls3afVvtL-GDK2iyoGpbeKqLo6AxC1g,NONE,224,225,166,10,21,11,5,4,392,JUNGLE,20,8661,2019,41037,14339,0,39,765,146,18318,337,1116,0,2,10,0,45,False
2,rjsdndgod,3,0,18,517,Sylas,4002,6179,4002,28470,6,False,False,17281,18500,MIDDLE,0,1,1,3158,6656,3157,3089,3135,3165,3364,31,9,MIDDLE,4,996,206609,33260,18229,16,0,1,0,0,0,7526,238,21682,1341,i-Crb3amwN296ZJLO79yoEVX5Xv1h2rhCSV0vyhCDZmqJkB0RkoC_VOHL1uuT-dfKaey8lmc0Nti2A,DUO,102,95,283,28,4,12,6,4,391,MIDDLE,32,33524,0,40758,13756,0,286,460,222,4435,25,846,3,3,10,0,37,False
3,Good Boi,4,0,17,498,Xayah,4052,11407,4052,10185,6,True,False,16176,15425,BOTTOM,1,1,1,6671,1038,3508,3026,3006,3036,3363,27,4,MIDDLE,2,670,2875,2413,11620,19,0,1,0,0,0,267602,20345,9000,4081,ez0-fJ1-f6MtCR4mvhbzI7lt7iiIOKMY_JLEGM6uNrcbLopDWkLQSCNIARUF_051joMPZ7rTyxsAdg,DUO,92,50,72,8,3,4,4,7,518,BOTTOM,9,22781,0,21271,5126,704,337,45,168,1179,23,650,0,2,10,0,42,False
4,Feather Daddy,8,0,15,201,Braum,625,3826,625,24566,5,False,False,8412,8910,UTILITY,0,1,1,3111,3857,3190,3050,2055,0,3364,33,1,MIDDLE,0,775,10473,6784,8431,0,0,1,0,0,0,6531,847,11887,1633,3j1unbayG8-zR5ZwITxqswPIYTSCOKn874JNNisBnl6VcW_GioiDNHnRlRALQT96U8f3mqiYSwFHrQ,SUPPORT,81,28,28,9,4,4,8,14,395,UTILITY,37,8485,3154,20941,2106,586,42,155,179,8989,853,623,0,3,10,0,107,False
5,Dragarrin,11,0,18,39,Irelia,5927,13452,5927,51361,6,False,False,17468,17220,TOP,0,0,1,3053,3153,3076,3047,6630,3143,3363,25,5,TOP,3,715,36516,10350,21010,11,0,0,0,0,0,228697,20425,20962,4933,bWLccTHmw_aW7-YVsc55lfroONwUvK1soDeV4YhI3-9xcxraQVmdcJFMfRGKUn4DkPMSI1KfH7kokQ,DUO,345,39,76,12,4,12,5,4,496,TOP,16,30776,0,42304,12707,0,325,96,210,0,0,331,3,4,5,0,48,True
6,xianbaowei,16,3,18,131,Diana,2695,70342,2695,50083,2,False,False,17234,16025,JUNGLE,0,0,1,3152,3157,1058,3135,3020,3165,3364,28,6,JUNGLE,3,1008,295070,24716,7975,221,0,0,0,0,0,39671,2333,20940,11,1h63Abxzjwx0gGybG0qMWZMlZycp0ktEN8hxXYk73_ljs14_HzLAcUHzHKA0xPXxPawAOdTOAQXI2g,NONE,174,106,118,11,5,4,23,11,317,JUNGLE,7,28090,0,29319,13888,0,59,218,88,21990,1041,403,1,4,5,0,39,True
7,Shrimp Cpt,11,0,18,4,TwistedFate,7429,13318,7429,11137,4,False,False,18488,15850,MIDDLE,1,1,1,3041,6656,3157,3100,3165,3158,3363,26,6,MIDDLE,4,790,215831,21956,12544,16,1,0,1,0,0,21517,1632,9800,3542,LR_rJI7AdLreKLBZv2aPWSaTTCXKa45MHR-2jMbLFaunmYG-jIWHFfjORX-BmK5aPnRvPid7Po9J8Q,SOLO,122,221,0,24,15,14,6,4,125,MIDDLE,54,25129,0,22427,4816,525,283,212,135,2870,1541,83,4,4,5,0,44,True
8,warcyclone,18,0,16,412,Thresh,0,2317,0,17099,1,False,False,10572,9950,UTILITY,0,0,1,3857,3190,3109,0,3075,3009,3364,33,2,TOP,2,1013,15746,4462,6549,0,0,0,0,0,0,5793,830,8824,983,7jUn1OESWsshuqfHwXFy2PPPJJRfjEP_6xEhpdmuaaf1a_qGWvc66jAvC9x0n0XoRVjeTgfdYT_jIA,SUPPORT,33,44,23,9,4,4,5,14,554,UTILITY,21,5826,5991,16071,1784,653,31,94,27,3312,534,697,0,3,5,0,100,True
9,lafyèv,4,0,18,429,Kalista,4932,36731,4932,21539,3,False,False,18977,17975,BOTTOM,0,0,1,6673,3072,3006,3036,3026,3085,3363,32,12,TOP,6,792,78,0,5068,53,0,0,0,0,0,265324,20624,11260,4658,Pp9mF30f8za0JUguHN-bX1eUsEq8djlXZ7Fu-w_9CoNCr4pKAsfYzJadhj-4gc8VJnOlVwZ60FXo7Q,DUO,85,9,193,8,5,7,3,4,388,BOTTOM,22,21112,0,16546,5506,468,278,477,79,9540,488,217,2,3,5,0,58,True
