,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,EXORTEXORTEXORT1,11,0,18,54,Malphite,542,8351,542,61945,3,False,False,14433,13075,TOP,0,2,0,1011,3143,3077,6662,3075,3047,3364,31,8,TOP,3,866,87041,13569,2340,2,0,0,1,0,0,64541,5076,15412,4832,aYwNcjlqvNRVSE_rstdOWQlQbtitK1ZY15nnSkYSIDV8CPFiEeWkToK4MmsgusZK9R656ErLBpZoZQ,SOLO,80,86,72,12,4,4,5,12,428,TOP,38,18831,0,19271,1211,0,218,1325,101,2304,185,1519,0,2,5,0,32,True
1,Bárbaro Escobar,13,2,17,234,Viego,583,24584,583,36746,6,False,False,13849,12875,JUNGLE,1,1,0,6632,3053,3143,2055,3047,3123,3364,27,4,JUNGLE,2,748,18621,1892,5679,173,0,0,0,0,0,169562,13862,28390,29,hHkhWh4Dkan9RW_dygBPmz6bYUSO1qVM70XtvJBA-x-NF5g8cPKqN0WJcTw8XWHAqP9jEdR9ej6QTg,NONE,224,189,103,21,6,4,23,11,36,JUNGLE,17,17501,0,38492,16986,0,76,174,204,18742,1746,4422,1,1,5,0,37,True
2,Cupic,20,0,18,147,Seraphine,753,18364,753,14628,4,False,False,14069,12610,MIDDLE,0,2,0,6653,3158,3040,4629,1082,1058,3363,19,2,MIDDLE,2,846,194389,17757,2410,12,1,0,1,0,0,14701,1508,14751,1625,GrhKqyIvYPUrsKzL8oIAdBFuSUfUe8USPvkUfkmzLuS2gNCUL5BiaHJEbmm3ovjrRpwSSipd2CzsjQ,SOLO,181,69,123,11,4,4,2,12,250,MIDDLE,27,19491,7459,17615,8272,4709,262,258,176,857,225,454,0,3,5,0,25,True
3,21 03 21,18,0,17,115,Ziggs,18964,28464,18964,8432,7,False,False,16088,15600,BOTTOM,0,1,0,3157,1058,3040,6655,4628,3020,3363,26,11,BOTTOM,5,725,155344,28031,3054,16,0,0,0,0,0,13594,1131,15216,29,DLZlVPzXwJFUCPgCJYSfQYbKwG5xFw9JuBfVA_DEYcFbzGgeW44yroq2hZtlbuwH4ffXAfUHviok6g,CARRY,191,114,58,14,5,4,4,12,172,BOTTOM,20,29475,0,20811,1697,0,196,208,165,16067,312,2540,3,4,5,0,32,True
4,Sunbeh,18,0,16,235,Senna,5258,22751,5258,12955,6,True,False,15072,13225,UTILITY,1,2,0,3094,4643,3864,3071,6632,3009,3364,35,13,BOTTOM,5,573,1789,834,2547,8,0,0,1,0,0,79499,32132,19627,3776,nA-O5Pv3RF_Kjbvhwygdwoeh8Ajf9kgo_VzERVmzKT_8-R2fUlg2m3CSi6zi_yynQqCryPfiTrpHWA,SUPPORT,103,53,40,7,5,4,6,3,399,UTILITY,54,33151,1253,23251,17226,7415,39,219,176,2442,184,1076,1,5,5,0,100,True
5,Geiger,4,0,16,126,Jayce,723,1237,723,17732,10,False,True,12720,12855,TOP,0,0,2,3133,6692,3042,3158,6695,3067,3363,25,6,TOP,2,394,19460,2985,15872,12,0,1,0,0,0,143945,20316,13234,4223,S-OJTINUogWXAZQ6w5v0v1jvo3wxWb7Mb1hIEyJhI7-u5Ydj2W7tWquYGUmlJPcKwwieuL-65aF6-Q,SOLO,132,75,92,149,5,4,4,12,807,TOP,8,23502,0,29273,3374,0,217,159,338,4683,199,166,1,1,8,0,30,False
6,Invictinite,8,0,16,141,Kayn,642,31422,642,36585,5,False,False,13274,12600,JUNGLE,0,0,2,2421,3193,6631,1029,3053,3158,3364,24,5,JUNGLE,2,557,8336,371,11100,184,0,1,0,0,0,188838,12096,26105,3152,N2HLeYpOyuGs9QoMftJmivLs2S_8eh8DxlEieO2vG8lJnvGkF73Qmkt3NyK1Zgbx-ZHbFbwWcdy-TQ,NONE,226,64,53,11,6,4,20,11,345,JUNGLE,22,13456,0,37588,18727,0,47,511,120,14739,988,382,0,0,8,0,31,False
7,TwoVital,5,0,17,157,Yasuo,6261,11904,6261,33472,7,False,False,18217,19000,MIDDLE,0,0,2,3031,3006,3033,6672,3036,3155,3340,23,10,MIDDLE,4,654,15511,1962,10214,19,0,1,0,0,0,239942,21488,15604,4873,RD5Ixi1hEoJrcxGR8LC6YdhHOnElopcL_6oANXS2nTkBsc9L_Xbb4_gzNevdQhBX3uLp7FgcGxhnog,SOLO,302,14,148,9,6,4,6,14,158,MIDDLE,28,26899,0,26715,7884,0,289,209,250,14241,3448,897,3,3,8,0,18,False
8,Doublelift,8,0,15,202,Jhin,1974,2791,1974,8788,8,False,False,14049,13325,BOTTOM,0,0,2,3009,6671,2015,3086,3036,3031,3363,34,3,BOTTOM,0,491,8117,1822,14690,25,0,1,0,0,0,182509,14049,9730,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,90,47,40,27,4,4,7,7,258,BOTTOM,31,16270,0,24594,4464,1095,239,145,238,888,398,173,0,0,8,0,46,False
9,Pseudo,10,0,14,89,Leona,0,0,0,36995,8,False,False,8604,7500,UTILITY,0,0,2,3190,2055,3860,3109,0,3117,3364,33,2,BOTTOM,0,607,12166,3722,13358,0,0,1,0,0,0,4614,1164,15682,621,6dzqo80D_bLIPI3bnhnoDl17MA9VnWljq8KrtL-CHJlea6LR8SbDEN01qdVMyBfAtoqkl40hjE0CRw,SUPPORT,49,50,27,15,11,4,6,14,163,UTILITY,41,5865,1907,30136,1783,307,41,75,255,10184,978,1095,0,0,8,0,87,False
