,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,osdd1a amnesia,13,1,16,126,Jayce,9976,21613,9976,12718,5,False,False,13231,13025,TOP,1,1,0,6692,3042,3123,3111,6694,3134,3363,24,4,TOP,2,585,10335,3747,8212,20,0,0,0,0,0,146694,21474,8209,4767,XOjVanPxqRGrn4uRXC2qrWav6PVcinsT8ybPFwXnF7-RNhyAiCcM9gdTkxF-p4p0dAYSPerNGhzqng,SOLO,118,74,74,117,3,4,2,12,214,TOP,8,25222,0,17119,3456,0,212,68,137,3350,0,697,4,5,3,0,21,True
1,ehf,11,0,16,234,Viego,0,16406,0,20478,3,False,False,12675,11175,JUNGLE,0,0,0,6632,3026,3153,3047,1036,0,3364,30,9,JUNGLE,4,911,18384,2716,6147,154,0,0,0,0,0,145980,15708,20093,4760,wu-i9uA5rhqyvY4s5FlNmeZqmfy3-2htTl1GEuMGeZs1RjUfYSFE0nOlmuSaxI37iOia__BVgTvlig,NONE,161,124,75,16,18,11,4,4,86,JUNGLE,17,19993,450,26603,13572,0,28,304,92,10039,1569,363,0,0,3,0,29,True
2,smart play,5,0,17,69,Cassiopeia,1802,10834,1802,8198,3,False,False,14252,12750,MIDDLE,0,1,0,3135,6653,3157,2055,3070,3116,3364,33,10,MIDDLE,5,512,149892,17948,5233,21,0,0,0,0,0,10871,225,8772,4022,93c5bOm3uK34kGFR7N9ZnaDZxHw1XXHTLNIHeRtQpshTPzW6A7ZslPs5_zCYOIE-2q7DNrt30I1BAg,SOLO,135,22,421,13,3,21,3,4,233,MIDDLE,28,18173,0,14662,5881,0,232,422,95,2616,0,656,2,2,3,0,29,True
3,Kaisa Rell,19,0,13,111,Nautilus,215,1131,215,21531,8,False,False,8135,7300,UTILITY,0,0,0,3860,8001,0,3067,3105,3047,3364,28,1,BOTTOM,0,473,11244,6339,5102,0,0,0,0,0,0,7779,2894,12903,29,YhtlEVQbzzkNfb7FoITLdBgm9jduAYg9QMfkf06_58b6tDO3FXhhRUsqa2ln4HnPJXpZaY6ZSaDTpQ,SUPPORT,74,36,31,8,8,4,4,14,88,UTILITY,66,9748,0,18237,1858,0,41,220,160,5180,514,232,0,0,3,0,72,True
4,Doublelift,8,0,15,67,Vayne,7073,12156,7073,14484,5,True,False,14564,15530,BOTTOM,0,0,0,1038,3091,0,3006,6673,3046,3363,26,7,BOTTOM,4,768,10361,1585,5070,28,0,0,0,0,0,117659,13016,10712,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,115,0,8,6,5,4,5,1,258,BOTTOM,11,22029,0,16334,2989,0,200,106,133,17938,7426,551,2,4,3,0,39,True
5,King Veer,0,0,15,223,TahmKench,0,560,0,29793,6,False,False,10422,9850,TOP,0,0,1,6662,8001,3076,3047,1011,3066,3340,22,5,TOP,4,907,71109,6640,7334,3,0,0,0,0,0,22694,1166,19371,4569,_SrOClEhhrF4PMCZR8Dt8o9Xph_c95E0sM6TSDLepg7P2rGSqBRZBZUnWUGNoOdiWIlKdmaUtzm_vA,SOLO,116,20,8,4,3,6,3,12,69,TOP,19,7806,0,29285,6627,0,193,896,122,11205,0,2579,0,0,8,0,12,False
6,wu guan feng yuk,10,0,15,64,LeeSin,80,22864,80,24579,5,False,False,12431,11175,JUNGLE,0,0,1,6630,3053,2055,3158,3071,0,3340,24,6,JUNGLE,3,430,39085,1421,7355,145,0,0,0,0,0,122903,9841,20948,4991,13C8UV1n7nwbeIqVdAnDYIdHOOXl0Mv273yNafHGBNS-ngM3XWwq8jccjVW3raE4lF6Ox7hHOFIuaw,NONE,203,118,136,9,3,4,13,11,311,JUNGLE,17,11880,504,30341,8715,0,44,601,134,13017,618,2036,0,0,8,0,33,False
7,Lífetaker,8,0,15,105,Fizz,2223,2223,2223,10154,8,False,False,11486,10975,MIDDLE,0,0,1,3157,3100,0,1082,3158,6653,3364,21,5,MIDDLE,0,423,82617,11758,8202,0,0,0,0,0,0,16537,2201,10127,28,uzB6VWGNs5YvI9BSUeDdyJ94X9QlToCxctl5PrB70dgr7qkyVmJqUOiA1GmecqUbufeUNmtIH5E28A,SOLO,34,86,103,13,3,4,5,14,62,MIDDLE,13,15027,0,18458,1351,0,185,171,235,2748,1068,128,1,1,8,0,33,False
8,LastDanceDF,8,0,14,110,Varus,1928,1928,1928,6524,5,False,False,12527,12350,BOTTOM,0,0,1,3035,3123,3042,6695,6691,3158,3363,24,6,BOTTOM,3,498,8318,4173,2775,4,0,0,0,0,0,136340,20268,9849,4928,n06tF1sl-0Ux5Lox162e4yWmN0kVJjQmRkq1LiuU4XP8tY51pycNUxjHYJiEA-FwCexx554akrqA0w,CARRY,95,11,54,9,5,7,4,4,590,BOTTOM,31,24442,0,13710,3330,651,215,320,122,6327,0,1085,1,1,8,0,32,False
9,Daption,14,0,12,89,Leona,514,547,514,25948,7,False,False,8090,8450,UTILITY,0,0,1,3857,3190,8001,2031,0,3047,3364,31,2,BOTTOM,2,615,6762,2866,8026,0,0,0,0,0,0,7302,2058,11220,3478,M0vMEYEkDiXosFjBHtaXrs1D-d8MamzVYCE0F3BWfEOxWK2QVgBmZCDVUMPkw3N0y1qv4laDOqhu0A,SUPPORT,60,23,23,9,5,14,10,4,138,UTILITY,42,5738,0,22926,1612,366,42,109,174,8914,813,3680,0,0,8,0,77,False
