,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,Twtv Quaslol,10,0,17,41,Gangplank,4008,14722,4008,19918,7,False,False,14038,12550,TOP,0,1,0,6609,6632,2033,3077,3047,3053,3340,19,5,MIDDLE,2,303,12690,4495,20055,16,0,0,0,1,0,157173,15260,14194,4922,pifYWeZ-4PJPP3t_saUMTZ4GE1zXCR_2wvRaeP2mot97tWhES1hnTVfNvQQ0XyBs_rZnVI37OK93GQ,DUO,209,28,151,9,4,12,4,4,162,TOP,14,25323,0,34996,15989,0,218,300,204,19162,5568,746,4,5,3,0,25,True
1,Râpid,7,1,17,234,Viego,3536,29481,3536,19550,5,False,False,15092,13075,JUNGLE,0,1,0,6632,2421,3047,3053,1038,3153,3364,26,10,JUNGLE,6,481,20654,2240,12314,158,0,0,0,0,0,150538,13674,19119,4832,cdUs-nGF1I3EBDfB7eO_g3guMfaIkN41NgCDAjd59yFqVms1U2Fzowyl0A5HYCV_CuVgKEHEQq-qUA,NONE,185,83,83,20,5,4,21,11,105,JUNGLE,14,17756,0,33085,16885,0,39,199,134,18676,1842,1651,0,5,3,0,35,True
2,Strompest,10,0,18,134,Syndra,4209,6461,4209,5275,1,False,False,14255,12650,MIDDLE,1,1,0,3040,3020,1082,3135,1058,6655,3363,19,4,MIDDLE,3,1788,186934,20985,4905,28,0,0,0,0,0,13993,720,6312,4928,vZ38EyIH13MR03mAglTRyCTQCWpK1luRS50N-s6ulIXax4YXyqZaOuRfuYGsHdW9sTAgppXRcDds5Q,DUO,222,156,63,7,4,4,3,12,389,MIDDLE,29,21705,0,11253,2169,0,256,364,56,0,0,35,2,4,3,0,32,True
3,Doublelift,11,0,16,18,Tristana,11713,25511,11713,7099,3,False,False,14422,12075,BOTTOM,0,1,0,3036,6672,2055,3046,1037,3006,3363,27,2,BOTTOM,2,1211,35248,1013,3911,19,0,0,0,0,0,181329,11858,10503,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,46,26,46,6,3,4,5,7,258,BOTTOM,3,14941,0,15378,5854,618,301,63,80,21565,2068,963,2,5,3,0,49,True
4,Zeyzal,7,0,14,53,Blitzcrank,290,854,290,13021,4,False,False,8115,7250,UTILITY,0,1,0,3860,3117,4643,8001,0,1029,3364,33,2,BOTTOM,2,398,8472,5976,7030,0,0,0,0,0,0,4077,1644,8400,3379,AhxqO75F8KwyhoWcThFtaLOCHqRGgt-iJ6uqEugKcRvqoR_6VOAppMWgiZTkX1PQSOt9VXJXiIY68g,SUPPORT,28,43,27,12,11,4,8,14,108,UTILITY,30,8479,0,16480,3695,409,32,108,65,5545,858,1049,0,2,3,0,93,True
5,Buoadeaboda,8,0,13,117,Lulu,311,3154,311,5973,3,False,False,7213,6700,UTILITY,0,0,1,2065,3860,0,3158,3916,4642,3364,27,1,BOTTOM,0,1488,7590,1906,6101,0,0,0,0,0,0,4226,557,5407,3542,YTRY2DHiQt0k5Ce82s_HrR27wmnfH481A7nejAMaw7oXV3AwFwtNflio6vER7BsEqP6CQdnd9C6xjw,SUPPORT,45,46,48,5,2,4,1,3,77,UTILITY,15,2463,4059,12035,458,234,35,158,77,6626,0,526,0,1,8,0,69,False
6,ehf,6,0,14,131,Diana,30,35312,30,25949,8,True,False,12550,12150,JUNGLE,0,0,1,3152,3157,2421,3158,3100,1058,3364,23,6,JUNGLE,2,1046,166168,15928,5563,169,0,0,0,0,0,29725,2206,16516,4760,wu-i9uA5rhqyvY4s5FlNmeZqmfy3-2htTl1GEuMGeZs1RjUfYSFE0nOlmuSaxI37iOia__BVgTvlig,NONE,123,64,84,10,16,11,4,4,85,JUNGLE,7,18751,0,23388,6549,0,40,132,237,12750,616,1308,0,0,8,0,51,False
7,Nemesis9,0,0,16,157,Yasuo,172,6401,172,17076,3,False,False,12584,12300,MIDDLE,0,0,1,2055,3031,3006,6673,1036,3091,3363,28,4,MIDDLE,3,969,13930,636,7098,12,0,0,0,0,0,177389,7415,6778,23,j62sIENONy1OApwHxPXWbMDpw4FQjErfFSQL4If69fX88r07_XfQZjum0TLzGJbwcDVWs5ZLIHUxoA,SOLO,242,13,144,3,3,4,4,14,721,MIDDLE,13,8874,0,14076,500,0,287,153,86,2070,822,198,0,1,8,0,36,False
8,self focused,7,0,15,67,Vayne,3074,11117,3074,20125,5,False,False,12354,11300,BOTTOM,0,0,1,1055,3091,3124,3006,2055,6673,3363,26,3,BOTTOM,3,892,14914,1691,6018,12,0,0,0,0,0,129317,11703,10323,4982,h7SXpr3MQ6Sui9oVCmqNZ2u6qr5k67gxsMsTJXfNP2v0bqjgjpFHuWUyZ5vsCUx1gJJP5nksAiaBuA,CARRY,112,0,13,7,4,4,5,7,53,BOTTOM,6,16403,0,16953,4194,649,258,45,157,18154,3008,610,0,1,8,0,31,False
9,concept of xdddd,4,0,17,36,DrMundo,4822,6446,4822,44411,4,False,True,13963,13450,TOP,0,0,1,3083,8001,3047,6662,3076,3065,3340,20,6,TOP,3,662,81198,23951,11452,28,0,0,0,0,0,113766,8551,27711,636,bHjZP0DS49EDC8GizvufhISCyDUH4TTwY_LKmcOiMxIZpN8zVSNVEBkZ_fBMNT8M3emYrxXfelr9Hg,SOLO,197,57,100,10,3,12,4,3,517,TOP,27,32503,0,46857,11872,0,218,1286,110,0,0,7693,2,2,8,0,24,False
