,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,PoopSwag69,4,0,18,777,Yone,732,8977,732,28770,6,False,False,14425,13925,TOP,0,0,3,3006,6673,3091,3031,1031,1036,3363,29,4,TOP,2,747,31717,5008,10276,8,0,1,0,0,0,154069,14168,12092,4073,TOHCNISUp2vxqHqvxY5kqJtU85cFV1VziM3eLxZGKujqGXb3o2ccshO2vylCGsIZkJDt3McYuYaJpA,SOLO,293,71,31,7,3,4,3,12,691,TOP,19,23502,0,22673,1637,0,259,121,219,14040,4325,304,0,0,11,0,21,False
1,Matty,4,0,15,876,Lillia,0,31283,0,16273,7,False,True,9998,9525,JUNGLE,0,0,3,3111,6653,3157,2055,1026,1028,3364,25,3,JUNGLE,0,531,111871,9106,13532,121,0,1,0,0,0,17690,390,15956,4099,6Z4On8TPMEmBayciQ3WZdnRaTjdZ2yq4WlzKrSS-dTWuY6ZBTtQtEnXuLXo2l2iU33YuGKIVqPWhVA,NONE,171,54,73,6,18,11,4,4,443,JUNGLE,20,12706,0,29994,11706,0,43,279,213,48795,3209,506,1,1,11,0,24,False
2,iloveyou1234,4,0,16,13,Ryze,1035,13931,1035,13081,6,False,False,13409,12875,MIDDLE,0,0,3,3102,3040,6656,3158,4630,1026,3363,26,5,MIDDLE,4,788,215649,17222,13564,20,0,1,0,0,0,12348,1571,9129,4053,JwmiBOxh4-ZKCcE1WHKwgcDcnRCNYKYe_omrgilqZN1sTjBoOf26yXxsItIL1THqWlsDld5aiVQZqA,SOLO,258,45,375,6,3,4,3,12,264,MIDDLE,26,18794,0,22831,2407,0,250,77,203,2707,0,137,0,0,11,0,28,False
3,Doublelift,8,0,16,523,Aphelios,4403,16985,4403,14340,6,False,False,16282,14500,BOTTOM,0,0,3,3031,6671,0,3006,6676,3156,3363,24,9,BOTTOM,3,747,10026,1978,16091,16,0,1,0,0,0,230867,29367,7381,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,CARRY,110,329,0,6,3,4,6,7,258,BOTTOM,18,32297,0,24369,7761,1227,300,244,198,12707,951,896,2,2,11,0,37,False
4,hoidro,16,0,14,117,Lulu,1003,3012,1003,8189,7,True,False,8614,8300,UTILITY,0,0,3,1057,3853,2055,3011,6617,3158,3364,31,1,BOTTOM,0,455,16282,4294,9644,0,0,1,0,0,0,7062,1151,5406,5006,ibwGKf5ow8uDbv2ui4xkU7Wv_1YW7E8GQsPC6HVx7kwX7DGjhRcvURHz5ASojfqindkbBoReE3h7iA,SUPPORT,64,90,94,10,9,14,3,4,511,UTILITY,28,6859,8311,15344,2751,2454,16,289,190,1412,1412,294,0,2,11,0,76,False
5,Ssumdayday,7,0,18,234,Viego,12261,18345,12261,24311,3,False,False,15560,13475,TOP,1,2,0,3077,3053,3076,6632,3153,3047,3340,20,6,MIDDLE,3,699,25702,3812,7000,15,1,0,1,0,0,175456,16801,17992,3839,cRrZxQ4F5a5YPUUp3rhz-vwVSAuPbYR5_CtyQBvFxy-ab7TNO709Jt7ABGr6If6rFUb6AZHKyNBXAw,DUO,248,136,112,15,3,12,3,4,247,TOP,16,20613,0,28006,10014,84,274,57,134,7830,0,3012,2,7,3,0,42,True
6,SHERN,18,2,18,131,Diana,4680,22251,4680,26618,4,False,False,14663,13325,JUNGLE,1,1,0,3157,3152,1058,3135,3041,3020,3364,28,3,JUNGLE,0,742,219050,16533,8802,191,0,0,1,1,0,30326,702,14506,23,srYvE7yE_N9AIPnIcEPZTNeOfVupYiW966I0pSQdP49SYz3Uia5_qHdlabXmPNlrFlzrMY8CEZ2wBA,NONE,144,61,88,7,21,11,3,4,122,JUNGLE,13,17476,0,25857,9904,0,73,248,162,16058,240,2548,3,4,3,0,41,True
7,black player,6,0,18,38,Kassadin,1732,6857,1732,20659,4,False,False,17618,15925,MIDDLE,0,0,0,3157,6655,3135,3111,3041,3040,3364,27,12,MIDDLE,7,762,175690,20261,10976,21,0,0,0,0,0,25944,1406,16399,581,QABJpTLix6IZqDrw_aHLQIuw0WecNHHwAfAstpo2vF1ceiJeP_GsNKRtA_J72995m5oJLox9TUK40g,DUO,99,97,69,137,5,12,4,4,289,MIDDLE,16,21954,0,29144,8363,0,265,197,125,6210,286,1768,2,3,3,0,19,True
8,Remember Forever,10,0,18,96,KogMaw,7214,21074,7214,20744,6,False,False,17077,15280,BOTTOM,1,3,0,3143,3091,3006,3085,6673,6677,3363,25,9,BOTTOM,4,508,82081,10524,5639,24,0,0,0,0,1,115944,7134,15209,1625,5AR0MCIK6XpzXUM69LGRxRitn-BWtrJ3vdudXPmHRwDuLPj0X1TK-nNDOwjb-cq3ONvJldQfUrgAgA,CARRY,41,39,33,73,6,7,5,4,422,BOTTOM,7,18601,0,22735,8519,1113,247,399,135,14599,943,1886,4,4,3,0,54,True
9,Daption,19,0,15,267,Nami,2141,2538,2141,7132,5,False,False,9916,9200,UTILITY,0,2,0,3853,4643,6616,4642,4005,3009,3364,27,2,BOTTOM,0,441,14535,9424,7396,0,0,0,1,0,0,4397,963,7348,3478,M0vMEYEkDiXosFjBHtaXrs1D-d8MamzVYCE0F3BWfEOxWK2QVgBmZCDVUMPkw3N0y1qv4laDOqhu0A,SUPPORT,37,75,93,9,6,14,2,4,138,UTILITY,29,11056,2145,16426,11821,7562,18,208,126,668,668,1681,0,5,3,0,99,True
