,summonerName,assists,baronKills,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodKill,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,kills,lane,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamPosition,timeCCingOthers,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,win
0,BorgvVz,1,0,14,82,Mordekaiser,789,3430,789,16897,7,False,False,8735,8685,TOP,0,0,2,4633,3116,1052,1054,0,3047,3340,18,3,TOP,0,515,82827,8149,9020,10,0,1,0,0,0,15165,2450,12210,7,urvKFZo175HofzNph7dzSMyCwHVuF_ahiTEToedXEford-p5h73zNMN7BuiB-oVdCW_8mXa7eUNFvg,SOLO,103,25,29,6,3,12,3,4,52,TOP,4,10933,0,23866,4779,0,151,43,197,2235,332,2634,0,0,9,0,24,False
1,Kind Jungle,4,0,13,121,Khazix,0,12467,0,10023,4,False,False,8904,8350,JUNGLE,0,0,2,6693,3142,2031,3111,1036,0,3364,19,6,JUNGLE,4,862,7091,477,7134,105,0,1,0,0,0,100286,11258,12753,4650,ilQp5oOOchi0LRxohUEP04LF84fPaI-ejJetoAlRW2g3GPc-RNApRl5DaMi1yl73NfTGpZHWokjIhw,NONE,128,75,29,12,15,11,3,4,468,JUNGLE,5,12356,0,20448,9904,0,16,145,134,7040,620,560,0,0,9,0,19,False
2,CCA ZzeR,4,0,14,85,Kennen,2328,3787,2328,9499,6,False,False,10093,9300,MIDDLE,0,0,2,3157,3152,4630,3020,1082,0,3364,20,3,MIDDLE,0,626,84666,11336,5945,4,0,1,0,0,0,24118,2517,9022,744,k11KQhqxnWBS665dwZ3jqSuLkw3BAIihm5XR810mIF5kl3giZDfNWfPT1Nebf63ElzFmTGo4X2Xm9g,SOLO,116,50,112,6,4,14,2,4,466,MIDDLE,19,14387,0,17772,4025,0,203,33,179,2073,533,2804,1,1,9,0,33,False
3,O My Money,7,0,14,110,Varus,112,3376,112,6916,5,False,False,10028,9200,BOTTOM,0,0,2,6691,2031,3158,3042,3035,1036,3363,26,2,BOTTOM,0,397,6479,1568,3855,10,0,1,0,0,0,113076,15028,10151,4363,wOqzkWRK3p5AVzaGyz-pFD_gh_W9VFXIqH2WfR6gyDUGb7lB0TJZam2Lcw90sGJWL25ctBiDcGm3Gg,CARRY,79,11,43,7,5,7,5,4,247,BOTTOM,17,16808,0,14428,3925,357,211,308,131,14622,212,422,0,0,9,0,13,False
4,Srkenji,6,0,11,80,Pantheon,0,77,0,4562,3,False,False,7614,7550,UTILITY,0,0,2,3026,2055,3179,3857,0,3009,3364,25,3,BOTTOM,3,1161,1941,113,6401,4,0,1,0,0,0,20600,8395,5190,4895,ZQ58nZxRJXNzGGKm3GJi0x1_eRy2oJK92qJGNIH06ghBBsvDbiqz-N2BEtj7o8XTZz6ZgnaFd1dTSA,SUPPORT,55,17,14,3,9,4,5,14,569,UTILITY,11,9078,0,12823,1474,0,46,26,45,5121,570,1232,0,0,9,0,75,False
5,Dhokla,5,0,16,164,Camille,10287,10287,10287,17443,4,False,False,12120,11058,TOP,1,1,0,3181,3074,0,3111,3078,0,3363,27,5,TOP,2,640,1327,1327,10867,4,0,0,1,0,0,117039,11564,12954,5021,iuKYPcegLcZiY49jz3bGREDUWOnX4FghD2foacAwq5oVSxGJ9bDpCj26KgbnlRbgsEYatJG5NKgP-A,SOLO,203,41,105,8,3,4,3,12,474,TOP,20,18307,0,24529,6274,0,204,153,140,24293,5415,707,5,5,1,0,30,True
6,think too much,6,1,16,163,Taliyah,3004,41758,3004,8759,1,True,False,14846,13300,JUNGLE,1,1,0,6655,3135,3157,3041,3916,3020,3364,19,13,JUNGLE,9,876,176413,18020,4690,181,1,0,1,0,0,13045,564,12581,4568,Utywkn_bjmHqjB6DpMP0T8_sJjrp2RdjV6CE1MVIzyrbkNXU5TGBYyUxNYP4W77fWHAGQsjI6Vs_-g,NONE,170,50,81,15,4,4,17,11,178,JUNGLE,12,19945,0,17349,9219,0,25,517,27,15785,1360,78,2,4,1,0,25,True
7,Ke Ie,5,0,14,3,Galio,1396,2723,1396,16138,4,False,False,8643,7775,MIDDLE,0,1,0,3157,4636,3111,2055,1082,0,3364,27,2,MIDDLE,0,606,86388,7965,3056,0,0,0,1,0,0,2101,107,9955,3600,_nsl37XRw8hXraONdY3qduNgxYn6xoQfqZERQN29W-NFYwMkh0PofAfjRIjk3ivo3sB65C_x0mHCKQ,SOLO,64,14,29,4,2,12,4,4,603,MIDDLE,25,8072,222,15595,1351,0,141,64,75,0,0,2584,0,3,1,0,21,True
8,Doublelift,9,0,15,523,Aphelios,5604,12703,5604,10994,4,False,True,12898,11175,BOTTOM,0,1,0,6673,3006,3031,3085,2055,0,3363,30,4,JUNGLE,2,494,1854,827,2032,13,0,0,1,0,0,162515,16241,13553,4568,ivcGtM9K5zatTMuKPHljy7Wk9uVjpw93M1Dz-0aWj3xv3KP3fIfq8m7p72sJuwNrD4zR_MckybTm4w,NONE,72,197,0,7,4,4,4,1,260,BOTTOM,18,17404,0,15995,2797,0,247,129,85,8120,336,409,2,6,1,0,33,True
9,Crimsonating,12,0,12,412,Thresh,0,984,0,12179,4,False,False,7352,6150,UTILITY,0,1,0,0,3857,3190,3067,3801,3111,3364,25,1,BOTTOM,0,653,6306,2572,3237,0,0,0,0,0,0,6891,844,9918,4225,SSAKlhsRRrdU2ZND7K2ZeuWtKhqgSh6HscS2icu3rB97bVv1ThyJAoNn8DI1EL-0tR1KRnrWLmL_xA,SOLO,31,31,14,2,14,4,5,14,331,UTILITY,18,3959,1354,13645,1441,254,24,52,64,4995,542,489,0,3,1,0,62,True
